"","NAME","DATE","mandatory_traveler_quarantine","prohibit_restaurants","prohibit_business","non-contact_school","state_of_emergency","gathering_size_limited","public_health_emergency","shelter_in_place","travel_screening","gathering_size","Intervention_Score"
"1376","Minnesota","2020-03-22",0,0,1,1,1,0,0,0,0,NA,3
"1377","Minnesota","2020-03-23",0,0,1,1,1,0,0,0,0,NA,3
"1378","Minnesota","2020-03-24",0,0,1,1,1,0,0,0,0,NA,3
"1379","Mississippi","2020-02-01",0,0,0,0,0,0,0,0,0,NA,0
"1380","Mississippi","2020-02-02",0,0,0,0,0,0,0,0,0,NA,0
"1381","Mississippi","2020-02-03",0,0,0,0,0,0,0,0,0,NA,0
"1382","Mississippi","2020-02-04",0,0,0,0,0,0,0,0,0,NA,0
"1383","Mississippi","2020-02-05",0,0,0,0,0,0,0,0,0,NA,0
"1384","Mississippi","2020-02-06",0,0,0,0,0,0,0,0,0,NA,0
"1385","Mississippi","2020-02-07",0,0,0,0,0,0,0,0,0,NA,0
"1386","Mississippi","2020-02-08",0,0,0,0,0,0,0,0,0,NA,0
"1387","Mississippi","2020-02-09",0,0,0,0,0,0,0,0,0,NA,0
"1388","Mississippi","2020-02-10",0,0,0,0,0,0,0,0,0,NA,0
"1389","Mississippi","2020-02-11",0,0,0,0,0,0,0,0,0,NA,0
"1390","Mississippi","2020-02-12",0,0,0,0,0,0,0,0,0,NA,0
"1391","Mississippi","2020-02-13",0,0,0,0,0,0,0,0,0,NA,0
"1392","Mississippi","2020-02-14",0,0,0,0,0,0,0,0,0,NA,0
"1393","Mississippi","2020-02-15",0,0,0,0,0,0,0,0,0,NA,0
"1394","Mississippi","2020-02-16",0,0,0,0,0,0,0,0,0,NA,0
"1395","Mississippi","2020-02-17",0,0,0,0,0,0,0,0,0,NA,0
"1396","Mississippi","2020-02-18",0,0,0,0,0,0,0,0,0,NA,0
"1397","Mississippi","2020-02-19",0,0,0,0,0,0,0,0,0,NA,0
"1398","Mississippi","2020-02-20",0,0,0,0,0,0,0,0,0,NA,0
"1399","Mississippi","2020-02-21",0,0,0,0,0,0,0,0,0,NA,0
"1400","Mississippi","2020-02-22",0,0,0,0,0,0,0,0,0,NA,0
"1401","Mississippi","2020-02-23",0,0,0,0,0,0,0,0,0,NA,0
"1402","Mississippi","2020-02-24",0,0,0,0,0,0,0,0,0,NA,0
"1403","Mississippi","2020-02-25",0,0,0,0,0,0,0,0,0,NA,0
"1404","Mississippi","2020-02-26",0,0,0,0,0,0,0,0,0,NA,0
"1405","Mississippi","2020-02-27",0,0,0,0,0,0,0,0,0,NA,0
"1406","Mississippi","2020-02-28",0,0,0,0,0,0,0,0,0,NA,0
"1407","Mississippi","2020-02-29",0,0,0,0,0,0,0,0,0,NA,0
"1408","Mississippi","2020-03-01",0,0,0,0,0,0,0,0,0,NA,0
"1409","Mississippi","2020-03-02",0,0,0,0,0,0,0,0,0,NA,0
"1410","Mississippi","2020-03-03",0,0,0,0,0,0,0,0,0,NA,0
"1411","Mississippi","2020-03-04",0,0,0,0,0,0,0,0,0,NA,0
"1412","Mississippi","2020-03-05",0,0,0,0,0,0,0,0,0,NA,0
"1413","Mississippi","2020-03-06",0,0,0,0,0,0,0,0,0,NA,0
"1414","Mississippi","2020-03-07",0,0,0,0,0,0,0,0,0,NA,0
"1415","Mississippi","2020-03-08",0,0,0,0,0,0,0,0,0,NA,0
"1416","Mississippi","2020-03-09",0,0,0,0,0,0,0,0,0,NA,0
"1417","Mississippi","2020-03-10",0,0,0,0,0,0,0,0,0,NA,0
"1418","Mississippi","2020-03-11",0,0,0,0,0,0,0,0,0,NA,0
"1419","Mississippi","2020-03-12",0,0,0,0,0,0,0,0,0,NA,0
"1420","Mississippi","2020-03-13",0,0,0,0,0,0,0,0,0,NA,0
"1421","Mississippi","2020-03-14",0,0,0,0,1,0,0,0,0,NA,1
"1422","Mississippi","2020-03-15",0,0,0,0,1,0,0,0,0,NA,1
"1423","Mississippi","2020-03-16",0,0,0,1,1,0,0,0,0,NA,2
"1424","Mississippi","2020-03-17",0,0,0,1,1,1,0,0,0,NA,3
"1425","Mississippi","2020-03-18",0,0,0,1,1,1,0,0,0,NA,3
"1426","Mississippi","2020-03-19",0,0,0,1,1,1,0,0,0,NA,3
"1427","Mississippi","2020-03-20",0,0,0,1,1,1,0,0,0,NA,3
"1428","Mississippi","2020-03-21",0,0,0,1,1,1,0,0,0,NA,3
"1429","Mississippi","2020-03-22",0,0,0,1,1,1,0,0,0,NA,3
"1430","Mississippi","2020-03-23",0,0,0,1,1,1,0,0,0,NA,3
"1431","Mississippi","2020-03-24",0,0,0,1,1,1,0,0,0,NA,3
"1432","Missouri","2020-02-01",0,0,0,0,0,0,0,0,0,NA,0
"1433","Missouri","2020-02-02",0,0,0,0,0,0,0,0,0,NA,0
"1434","Missouri","2020-02-03",0,0,0,0,0,0,0,0,0,NA,0
"1435","Missouri","2020-02-04",0,0,0,0,0,0,0,0,0,NA,0
"1436","Missouri","2020-02-05",0,0,0,0,0,0,0,0,0,NA,0
"1437","Missouri","2020-02-06",0,0,0,0,0,0,0,0,0,NA,0
"1438","Missouri","2020-02-07",0,0,0,0,0,0,0,0,0,NA,0
"1439","Missouri","2020-02-08",0,0,0,0,0,0,0,0,0,NA,0
"1440","Missouri","2020-02-09",0,0,0,0,0,0,0,0,0,NA,0
"1441","Missouri","2020-02-10",0,0,0,0,0,0,0,0,0,NA,0
"1442","Missouri","2020-02-11",0,0,0,0,0,0,0,0,0,NA,0
"1443","Missouri","2020-02-12",0,0,0,0,0,0,0,0,0,NA,0
"1444","Missouri","2020-02-13",0,0,0,0,0,0,0,0,0,NA,0
"1445","Missouri","2020-02-14",0,0,0,0,0,0,0,0,0,NA,0
"1446","Missouri","2020-02-15",0,0,0,0,0,0,0,0,0,NA,0
"1447","Missouri","2020-02-16",0,0,0,0,0,0,0,0,0,NA,0
"1448","Missouri","2020-02-17",0,0,0,0,0,0,0,0,0,NA,0
"1449","Missouri","2020-02-18",0,0,0,0,0,0,0,0,0,NA,0
"1450","Missouri","2020-02-19",0,0,0,0,0,0,0,0,0,NA,0
"1451","Missouri","2020-02-20",0,0,0,0,0,0,0,0,0,NA,0
"1452","Missouri","2020-02-21",0,0,0,0,0,0,0,0,0,NA,0
"1453","Missouri","2020-02-22",0,0,0,0,0,0,0,0,0,NA,0
"1454","Missouri","2020-02-23",0,0,0,0,0,0,0,0,0,NA,0
"1455","Missouri","2020-02-24",0,0,0,0,0,0,0,0,0,NA,0
"1456","Missouri","2020-02-25",0,0,0,0,0,0,0,0,0,NA,0
"1457","Missouri","2020-02-26",0,0,0,0,0,0,0,0,0,NA,0
"1458","Missouri","2020-02-27",0,0,0,0,0,0,0,0,0,NA,0
"1459","Missouri","2020-02-28",0,0,0,0,0,0,0,0,0,NA,0
"1460","Missouri","2020-02-29",0,0,0,0,0,0,0,0,0,NA,0
"1461","Missouri","2020-03-01",0,0,0,0,0,0,0,0,0,NA,0
"1462","Missouri","2020-03-02",0,0,0,0,0,0,0,0,0,NA,0
"1463","Missouri","2020-03-03",0,0,0,0,0,0,0,0,0,NA,0
"1464","Missouri","2020-03-04",0,0,0,0,0,0,0,0,0,NA,0
"1465","Missouri","2020-03-05",0,0,0,0,0,0,0,0,0,NA,0
"1466","Missouri","2020-03-06",0,0,0,0,0,0,0,0,0,NA,0
"1467","Missouri","2020-03-07",0,0,0,0,0,0,0,0,0,NA,0
"1468","Missouri","2020-03-08",0,0,0,0,0,0,0,0,0,NA,0
"1469","Missouri","2020-03-09",0,0,0,0,0,0,0,0,0,NA,0
"1470","Missouri","2020-03-10",0,0,0,0,0,0,0,0,0,NA,0
"1471","Missouri","2020-03-11",0,0,0,0,0,0,0,0,0,NA,0
"1472","Missouri","2020-03-12",0,0,0,0,0,0,0,0,0,NA,0
"1473","Missouri","2020-03-13",0,0,0,0,1,0,0,0,0,NA,1
"1474","Missouri","2020-03-14",0,0,0,0,1,0,0,0,0,NA,1
"1475","Missouri","2020-03-15",0,0,0,0,1,1,0,0,0,50,2
"1476","Missouri","2020-03-16",0,0,0,0,1,1,0,0,0,50,2
"1477","Missouri","2020-03-17",0,0,0,0,1,1,0,0,0,50,2
"1478","Missouri","2020-03-18",0,0,0,0,1,1,0,0,0,50,2
"1479","Missouri","2020-03-19",0,0,0,0,1,1,0,0,0,50,2
"1480","Missouri","2020-03-20",0,0,0,0,1,1,0,0,0,50,2
"1481","Missouri","2020-03-21",0,0,0,0,1,1,0,0,0,50,2
"1482","Missouri","2020-03-22",0,0,0,0,1,1,0,0,0,50,2
"1483","Missouri","2020-03-23",0,0,0,0,1,1,0,0,0,50,2
"1484","Missouri","2020-03-24",0,0,0,0,1,1,0,0,0,50,2
"1485","Montana","2020-02-01",0,0,0,0,0,0,0,0,0,NA,0
"1486","Montana","2020-02-02",0,0,0,0,0,0,0,0,0,NA,0
"1487","Montana","2020-02-03",0,0,0,0,0,0,0,0,0,NA,0
"1488","Montana","2020-02-04",0,0,0,0,0,0,0,0,0,NA,0
"1489","Montana","2020-02-05",0,0,0,0,0,0,0,0,0,NA,0
"1490","Montana","2020-02-06",0,0,0,0,0,0,0,0,0,NA,0
"1491","Montana","2020-02-07",0,0,0,0,0,0,0,0,0,NA,0
"1492","Montana","2020-02-08",0,0,0,0,0,0,0,0,0,NA,0
"1493","Montana","2020-02-09",0,0,0,0,0,0,0,0,0,NA,0
"1494","Montana","2020-02-10",0,0,0,0,0,0,0,0,0,NA,0
"1495","Montana","2020-02-11",0,0,0,0,0,0,0,0,0,NA,0
"1496","Montana","2020-02-12",0,0,0,0,0,0,0,0,0,NA,0
"1497","Montana","2020-02-13",0,0,0,0,0,0,0,0,0,NA,0
"1498","Montana","2020-02-14",0,0,0,0,0,0,0,0,0,NA,0
"1499","Montana","2020-02-15",0,0,0,0,0,0,0,0,0,NA,0
"1500","Montana","2020-02-16",0,0,0,0,0,0,0,0,0,NA,0
"1501","Montana","2020-02-17",0,0,0,0,0,0,0,0,0,NA,0
"1502","Montana","2020-02-18",0,0,0,0,0,0,0,0,0,NA,0
"1503","Montana","2020-02-19",0,0,0,0,0,0,0,0,0,NA,0
"1504","Montana","2020-02-20",0,0,0,0,0,0,0,0,0,NA,0
"1505","Montana","2020-02-21",0,0,0,0,0,0,0,0,0,NA,0
"1506","Montana","2020-02-22",0,0,0,0,0,0,0,0,0,NA,0
"1507","Montana","2020-02-23",0,0,0,0,0,0,0,0,0,NA,0
"1508","Montana","2020-02-24",0,0,0,0,0,0,0,0,0,NA,0
"1509","Montana","2020-02-25",0,0,0,0,0,0,0,0,0,NA,0
"1510","Montana","2020-02-26",0,0,0,0,0,0,0,0,0,NA,0
"1511","Montana","2020-02-27",0,0,0,0,0,0,0,0,0,NA,0
"1512","Montana","2020-02-28",0,0,0,0,0,0,0,0,0,NA,0
"1513","Montana","2020-02-29",0,0,0,0,0,0,0,0,0,NA,0
"1514","Montana","2020-03-01",0,0,0,0,0,0,0,0,0,NA,0
"1515","Montana","2020-03-02",0,0,0,0,0,0,0,0,0,NA,0
"1516","Montana","2020-03-03",0,0,0,0,0,0,0,0,0,NA,0
"1517","Montana","2020-03-04",0,0,0,0,0,0,0,0,0,NA,0
"1518","Montana","2020-03-05",0,0,0,0,0,0,0,0,0,NA,0
"1519","Montana","2020-03-06",0,0,0,0,0,0,0,0,0,NA,0
"1520","Montana","2020-03-07",0,0,0,0,0,0,0,0,0,NA,0
"1521","Montana","2020-03-08",0,0,0,0,0,0,0,0,0,NA,0
"1522","Montana","2020-03-09",0,0,0,0,0,0,0,0,0,NA,0
"1523","Montana","2020-03-10",0,0,0,0,0,0,0,0,0,NA,0
"1524","Montana","2020-03-11",0,0,0,0,0,0,0,0,0,NA,0
"1525","Montana","2020-03-12",0,0,0,0,1,0,0,0,0,NA,1
"1526","Montana","2020-03-13",0,0,0,0,1,0,0,0,0,NA,1
"1527","Montana","2020-03-14",0,0,0,0,1,0,0,0,0,NA,1
"1528","Montana","2020-03-15",0,0,0,0,1,0,0,0,0,NA,1
"1529","Montana","2020-03-16",0,0,0,1,1,0,0,0,0,NA,2
"1530","Montana","2020-03-17",0,0,0,1,1,0,0,0,0,NA,2
"1531","Montana","2020-03-18",0,0,0,1,1,0,0,0,0,NA,2
"1532","Montana","2020-03-19",0,0,0,1,1,0,0,0,0,NA,2
"1533","Montana","2020-03-20",0,0,0,1,1,0,0,0,0,NA,2
"1534","Montana","2020-03-21",0,0,0,1,1,0,0,0,0,NA,2
"1535","Montana","2020-03-22",0,0,0,1,1,0,0,0,0,NA,2
"1536","Montana","2020-03-23",0,0,0,1,1,0,0,0,0,NA,2
"1537","Montana","2020-03-24",0,0,0,1,1,0,0,0,0,NA,2
"1538","Nebraska","2020-02-01",0,0,0,0,0,0,0,0,0,NA,0
"1539","Nebraska","2020-02-02",0,0,0,0,0,0,0,0,0,NA,0
"1540","Nebraska","2020-02-03",0,0,0,0,0,0,0,0,0,NA,0
"1541","Nebraska","2020-02-04",0,0,0,0,0,0,0,0,0,NA,0
"1542","Nebraska","2020-02-05",0,0,0,0,0,0,0,0,0,NA,0
"1543","Nebraska","2020-02-06",0,0,0,0,0,0,0,0,0,NA,0
"1544","Nebraska","2020-02-07",0,0,0,0,0,0,0,0,0,NA,0
"1545","Nebraska","2020-02-08",0,0,0,0,0,0,0,0,0,NA,0
"1546","Nebraska","2020-02-09",0,0,0,0,0,0,0,0,0,NA,0
"1547","Nebraska","2020-02-10",0,0,0,0,0,0,0,0,0,NA,0
"1548","Nebraska","2020-02-11",0,0,0,0,0,0,0,0,0,NA,0
"1549","Nebraska","2020-02-12",0,0,0,0,0,0,0,0,0,NA,0
"1550","Nebraska","2020-02-13",0,0,0,0,0,0,0,0,0,NA,0
"1551","Nebraska","2020-02-14",0,0,0,0,0,0,0,0,0,NA,0
"1552","Nebraska","2020-02-15",0,0,0,0,0,0,0,0,0,NA,0
"1553","Nebraska","2020-02-16",0,0,0,0,0,0,0,0,0,NA,0
"1554","Nebraska","2020-02-17",0,0,0,0,0,0,0,0,0,NA,0
"1555","Nebraska","2020-02-18",0,0,0,0,0,0,0,0,0,NA,0
"1556","Nebraska","2020-02-19",0,0,0,0,0,0,0,0,0,NA,0
"1557","Nebraska","2020-02-20",0,0,0,0,0,0,0,0,0,NA,0
"1558","Nebraska","2020-02-21",0,0,0,0,0,0,0,0,0,NA,0
"1559","Nebraska","2020-02-22",0,0,0,0,0,0,0,0,0,NA,0
"1560","Nebraska","2020-02-23",0,0,0,0,0,0,0,0,0,NA,0
"1561","Nebraska","2020-02-24",0,0,0,0,0,0,0,0,0,NA,0
"1562","Nebraska","2020-02-25",0,0,0,0,0,0,0,0,0,NA,0
"1563","Nebraska","2020-02-26",0,0,0,0,0,0,0,0,0,NA,0
"1564","Nebraska","2020-02-27",0,0,0,0,0,0,0,0,0,NA,0
"1565","Nebraska","2020-02-28",0,0,0,0,0,0,0,0,0,NA,0
"1566","Nebraska","2020-02-29",0,0,0,0,0,0,0,0,0,NA,0
"1567","Nebraska","2020-03-01",0,0,0,0,0,0,0,0,0,NA,0
"1568","Nebraska","2020-03-02",0,0,0,0,0,0,0,0,0,NA,0
"1569","Nebraska","2020-03-03",0,0,0,0,0,0,0,0,0,NA,0
"1570","Nebraska","2020-03-04",0,0,0,0,0,0,0,0,0,NA,0
"1571","Nebraska","2020-03-05",0,0,0,0,0,0,0,0,0,NA,0
"1572","Nebraska","2020-03-06",0,0,0,0,0,0,0,0,0,NA,0
"1573","Nebraska","2020-03-07",0,0,0,0,0,0,0,0,0,NA,0
"1574","Nebraska","2020-03-08",0,0,0,0,0,0,0,0,0,NA,0
"1575","Nebraska","2020-03-09",0,0,0,0,0,0,0,0,0,NA,0
"1576","Nebraska","2020-03-10",0,0,0,0,0,0,0,0,0,NA,0
"1577","Nebraska","2020-03-11",0,0,0,0,0,0,0,0,0,NA,0
"1578","Nebraska","2020-03-12",0,0,0,0,0,0,0,0,0,NA,0
"1579","Nebraska","2020-03-13",0,0,0,1,1,1,0,0,0,NA,3
"1580","Nebraska","2020-03-14",0,0,0,1,1,1,0,0,0,NA,3
"1581","Nebraska","2020-03-15",0,0,0,1,1,1,0,0,0,NA,3
"1582","Nebraska","2020-03-16",0,0,1,1,1,1,0,0,0,NA,4
"1583","Nebraska","2020-03-17",0,0,1,1,1,1,0,0,0,NA,4
"1584","Nebraska","2020-03-18",0,0,1,1,1,1,0,0,0,NA,4
"1585","Nebraska","2020-03-19",0,0,1,1,1,1,0,0,0,NA,4
"1586","Nebraska","2020-03-20",0,0,1,1,1,1,0,0,0,NA,4
"1587","Nebraska","2020-03-21",0,0,1,1,1,1,0,0,0,NA,4
"1588","Nebraska","2020-03-22",0,0,1,1,1,1,0,0,0,NA,4
"1589","Nebraska","2020-03-23",0,0,1,1,1,1,0,0,0,NA,4
"1590","Nebraska","2020-03-24",0,0,1,1,1,1,0,0,0,NA,4
"1591","Nevada","2020-02-01",0,0,0,0,0,0,0,0,0,NA,0
"1592","Nevada","2020-02-02",0,0,0,0,0,0,0,0,0,NA,0
"1593","Nevada","2020-02-03",0,0,0,0,0,0,0,0,0,NA,0
"1594","Nevada","2020-02-04",0,0,0,0,0,0,0,0,0,NA,0
"1595","Nevada","2020-02-05",0,0,0,0,0,0,0,0,0,NA,0
"1596","Nevada","2020-02-06",0,0,0,0,0,0,0,0,0,NA,0
"1597","Nevada","2020-02-07",0,0,0,0,0,0,0,0,0,NA,0
"1598","Nevada","2020-02-08",0,0,0,0,0,0,0,0,0,NA,0
"1599","Nevada","2020-02-09",0,0,0,0,0,0,0,0,0,NA,0
"1600","Nevada","2020-02-10",0,0,0,0,0,0,0,0,0,NA,0
"1601","Nevada","2020-02-11",0,0,0,0,0,0,0,0,0,NA,0
"1602","Nevada","2020-02-12",0,0,0,0,0,0,0,0,0,NA,0
"1603","Nevada","2020-02-13",0,0,0,0,0,0,0,0,0,NA,0
"1604","Nevada","2020-02-14",0,0,0,0,0,0,0,0,0,NA,0
"1605","Nevada","2020-02-15",0,0,0,0,0,0,0,0,0,NA,0
"1606","Nevada","2020-02-16",0,0,0,0,0,0,0,0,0,NA,0
"1607","Nevada","2020-02-17",0,0,0,0,0,0,0,0,0,NA,0
"1608","Nevada","2020-02-18",0,0,0,0,0,0,0,0,0,NA,0
"1609","Nevada","2020-02-19",0,0,0,0,0,0,0,0,0,NA,0
"1610","Nevada","2020-02-20",0,0,0,0,0,0,0,0,0,NA,0
"1611","Nevada","2020-02-21",0,0,0,0,0,0,0,0,0,NA,0
"1612","Nevada","2020-02-22",0,0,0,0,0,0,0,0,0,NA,0
"1613","Nevada","2020-02-23",0,0,0,0,0,0,0,0,0,NA,0
"1614","Nevada","2020-02-24",0,0,0,0,0,0,0,0,0,NA,0
"1615","Nevada","2020-02-25",0,0,0,0,0,0,0,0,0,NA,0
"1616","Nevada","2020-02-26",0,0,0,0,0,0,0,0,0,NA,0
"1617","Nevada","2020-02-27",0,0,0,0,0,0,0,0,0,NA,0
"1618","Nevada","2020-02-28",0,0,0,0,0,0,0,0,0,NA,0
"1619","Nevada","2020-02-29",0,0,0,0,0,0,0,0,0,NA,0
"1620","Nevada","2020-03-01",0,0,0,0,0,0,0,0,0,NA,0
"1621","Nevada","2020-03-02",0,0,0,0,0,0,0,0,0,NA,0
"1622","Nevada","2020-03-03",0,0,0,0,0,0,0,0,0,NA,0
"1623","Nevada","2020-03-04",0,0,0,0,0,0,0,0,0,NA,0
"1624","Nevada","2020-03-05",0,0,0,0,0,0,0,0,0,NA,0
"1625","Nevada","2020-03-06",0,0,0,0,0,0,0,0,0,NA,0
"1626","Nevada","2020-03-07",0,0,0,0,0,0,0,0,0,NA,0
"1627","Nevada","2020-03-08",0,0,0,0,0,0,0,0,0,NA,0
"1628","Nevada","2020-03-09",0,0,0,0,0,0,0,0,0,NA,0
"1629","Nevada","2020-03-10",0,0,0,0,0,0,0,0,0,NA,0
"1630","Nevada","2020-03-11",0,0,0,0,0,0,0,0,0,NA,0
"1631","Nevada","2020-03-12",0,0,0,0,1,0,0,0,0,NA,1
"1632","Nevada","2020-03-13",0,0,0,0,1,0,0,0,0,NA,1
"1633","Nevada","2020-03-14",0,0,0,0,1,0,0,0,0,NA,1
"1634","Nevada","2020-03-15",0,0,0,0,1,0,0,0,0,NA,1
"1635","Nevada","2020-03-16",0,0,0,1,1,0,0,0,0,NA,2
"1636","Nevada","2020-03-17",0,0,1,1,1,1,0,0,0,NA,4
"1637","Nevada","2020-03-18",0,0,1,1,1,1,0,0,0,NA,4
"1638","Nevada","2020-03-19",0,0,1,1,1,1,0,0,0,NA,4
"1639","Nevada","2020-03-20",0,0,1,1,1,1,0,0,0,NA,4
"1640","Nevada","2020-03-21",0,0,1,1,1,1,0,0,0,NA,4
"1641","Nevada","2020-03-22",0,0,1,1,1,1,0,0,0,NA,4
"1642","Nevada","2020-03-23",0,0,1,1,1,1,0,0,0,NA,4
"1643","Nevada","2020-03-24",0,0,1,1,1,1,0,0,0,NA,4
"1644","New Hampshire","2020-02-01",0,0,0,0,0,0,0,0,0,NA,0
"1645","New Hampshire","2020-02-02",0,0,0,0,0,0,0,0,0,NA,0
"1646","New Hampshire","2020-02-03",0,0,0,0,0,0,0,0,0,NA,0
"1647","New Hampshire","2020-02-04",0,0,0,0,0,0,0,0,0,NA,0
"1648","New Hampshire","2020-02-05",0,0,0,0,0,0,0,0,0,NA,0
"1649","New Hampshire","2020-02-06",0,0,0,0,0,0,0,0,0,NA,0
"1650","New Hampshire","2020-02-07",0,0,0,0,0,0,0,0,0,NA,0
"1651","New Hampshire","2020-02-08",0,0,0,0,0,0,0,0,0,NA,0
"1652","New Hampshire","2020-02-09",0,0,0,0,0,0,0,0,0,NA,0
"1653","New Hampshire","2020-02-10",0,0,0,0,0,0,0,0,0,NA,0
"1654","New Hampshire","2020-02-11",0,0,0,0,0,0,0,0,0,NA,0
"1655","New Hampshire","2020-02-12",0,0,0,0,0,0,0,0,0,NA,0
"1656","New Hampshire","2020-02-13",0,0,0,0,0,0,0,0,0,NA,0
"1657","New Hampshire","2020-02-14",0,0,0,0,0,0,0,0,0,NA,0
"1658","New Hampshire","2020-02-15",0,0,0,0,0,0,0,0,0,NA,0
"1659","New Hampshire","2020-02-16",0,0,0,0,0,0,0,0,0,NA,0
"1660","New Hampshire","2020-02-17",0,0,0,0,0,0,0,0,0,NA,0
"1661","New Hampshire","2020-02-18",0,0,0,0,0,0,0,0,0,NA,0
"1662","New Hampshire","2020-02-19",0,0,0,0,0,0,0,0,0,NA,0
"1663","New Hampshire","2020-02-20",0,0,0,0,0,0,0,0,0,NA,0
"1664","New Hampshire","2020-02-21",0,0,0,0,0,0,0,0,0,NA,0
"1665","New Hampshire","2020-02-22",0,0,0,0,0,0,0,0,0,NA,0
"1666","New Hampshire","2020-02-23",0,0,0,0,0,0,0,0,0,NA,0
"1667","New Hampshire","2020-02-24",0,0,0,0,0,0,0,0,0,NA,0
"1668","New Hampshire","2020-02-25",0,0,0,0,0,0,0,0,0,NA,0
"1669","New Hampshire","2020-02-26",0,0,0,0,0,0,0,0,0,NA,0
"1670","New Hampshire","2020-02-27",0,0,0,0,0,0,0,0,0,NA,0
"1671","New Hampshire","2020-02-28",0,0,0,0,0,0,0,0,0,NA,0
"1672","New Hampshire","2020-02-29",0,0,0,0,0,0,0,0,0,NA,0
"1673","New Hampshire","2020-03-01",0,0,0,0,0,0,0,0,0,NA,0
"1674","New Hampshire","2020-03-02",0,0,0,0,0,0,0,0,0,NA,0
"1675","New Hampshire","2020-03-03",0,0,0,0,0,0,0,0,0,NA,0
"1676","New Hampshire","2020-03-04",0,0,0,0,0,0,0,0,0,NA,0
"1677","New Hampshire","2020-03-05",0,0,0,0,0,0,0,0,0,NA,0
"1678","New Hampshire","2020-03-06",0,0,0,0,0,0,0,0,0,NA,0
"1679","New Hampshire","2020-03-07",0,0,0,0,0,0,0,0,0,NA,0
"1680","New Hampshire","2020-03-08",0,0,0,0,0,0,0,0,0,NA,0
"1681","New Hampshire","2020-03-09",0,0,0,0,0,0,0,0,0,NA,0
"1682","New Hampshire","2020-03-10",0,0,0,0,0,0,0,0,0,NA,0
"1683","New Hampshire","2020-03-11",0,0,0,0,0,0,0,0,0,NA,0
"1684","New Hampshire","2020-03-12",0,0,0,0,0,0,0,0,0,NA,0
"1685","New Hampshire","2020-03-13",0,0,0,0,1,0,0,0,0,NA,1
"1686","New Hampshire","2020-03-14",0,0,0,0,1,0,0,0,0,NA,1
"1687","New Hampshire","2020-03-15",0,0,0,0,1,0,0,0,0,NA,1
"1688","New Hampshire","2020-03-16",0,0,0,1,1,1,0,0,0,NA,3
"1689","New Hampshire","2020-03-17",0,0,0,1,1,1,0,0,0,NA,3
"1690","New Hampshire","2020-03-18",0,0,0,1,1,1,0,0,0,NA,3
"1691","New Hampshire","2020-03-19",0,0,0,1,1,1,0,0,0,NA,3
"1692","New Hampshire","2020-03-20",0,0,0,1,1,1,0,0,0,NA,3
"1693","New Hampshire","2020-03-21",0,0,0,1,1,1,0,0,0,NA,3
"1694","New Hampshire","2020-03-22",0,0,0,1,1,1,0,0,0,NA,3
"1695","New Hampshire","2020-03-23",0,0,0,1,1,1,0,0,0,NA,3
"1696","New Hampshire","2020-03-24",0,0,0,1,1,1,0,0,0,NA,3
"1697","New Jersey","2020-02-01",0,0,0,0,0,0,0,0,0,NA,0
"1698","New Jersey","2020-02-02",0,0,0,0,0,0,0,0,0,NA,0
"1699","New Jersey","2020-02-03",0,0,0,0,0,0,0,0,0,NA,0
"1700","New Jersey","2020-02-04",0,0,0,0,0,0,0,0,0,NA,0
"1701","New Jersey","2020-02-05",0,0,0,0,0,0,0,0,0,NA,0
"1702","New Jersey","2020-02-06",0,0,0,0,0,0,0,0,0,NA,0
"1703","New Jersey","2020-02-07",0,0,0,0,0,0,0,0,0,NA,0
"1704","New Jersey","2020-02-08",0,0,0,0,0,0,0,0,0,NA,0
"1705","New Jersey","2020-02-09",0,0,0,0,0,0,0,0,0,NA,0
"1706","New Jersey","2020-02-10",0,0,0,0,0,0,0,0,0,NA,0
"1707","New Jersey","2020-02-11",0,0,0,0,0,0,0,0,0,NA,0
"1708","New Jersey","2020-02-12",0,0,0,0,0,0,0,0,0,NA,0
"1709","New Jersey","2020-02-13",0,0,0,0,0,0,0,0,0,NA,0
"1710","New Jersey","2020-02-14",0,0,0,0,0,0,0,0,0,NA,0
"1711","New Jersey","2020-02-15",0,0,0,0,0,0,0,0,0,NA,0
"1712","New Jersey","2020-02-16",0,0,0,0,0,0,0,0,0,NA,0
"1713","New Jersey","2020-02-17",0,0,0,0,0,0,0,0,0,NA,0
"1714","New Jersey","2020-02-18",0,0,0,0,0,0,0,0,0,NA,0
"1715","New Jersey","2020-02-19",0,0,0,0,0,0,0,0,0,NA,0
"1716","New Jersey","2020-02-20",0,0,0,0,0,0,0,0,0,NA,0
"1717","New Jersey","2020-02-21",0,0,0,0,0,0,0,0,0,NA,0
"1718","New Jersey","2020-02-22",0,0,0,0,0,0,0,0,0,NA,0
"1719","New Jersey","2020-02-23",0,0,0,0,0,0,0,0,0,NA,0
"1720","New Jersey","2020-02-24",0,0,0,0,0,0,0,0,0,NA,0
"1721","New Jersey","2020-02-25",0,0,0,0,0,0,0,0,0,NA,0
"1722","New Jersey","2020-02-26",0,0,0,0,0,0,0,0,0,NA,0
"1723","New Jersey","2020-02-27",0,0,0,0,0,0,0,0,0,NA,0
"1724","New Jersey","2020-02-28",0,0,0,0,0,0,0,0,0,NA,0
"1725","New Jersey","2020-02-29",0,0,0,0,0,0,0,0,0,NA,0
"1726","New Jersey","2020-03-01",0,0,0,0,0,0,0,0,0,NA,0
