"","X","ADM0_EN","ADM1_EN","ADM2_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"208",277,"China","Jiangsu Province","Zhenjiang",2,0,0,0,0,"2020-26JAN"
"209",278,"China","Jiangxi Province","Fuzhou",6,0,0,0,0,"2020-26JAN"
"210",279,"China","Jiangxi Province","Ganzhou",7,0,0,0,0,"2020-26JAN"
"211",280,"China","Jiangxi Province","Ji'an",2,0,0,0,0,"2020-26JAN"
"212",281,"China","Jiangxi Province","Jingdezhen",1,0,0,0,0,"2020-26JAN"
"213",282,"China","Jiangxi Province","Jiujiang",2,0,0,0,0,"2020-26JAN"
"214",283,"China","Jiangxi Province","Nanchang",4,0,0,0,0,"2020-26JAN"
"215",285,"China","Jiangxi Province","Pingxiang",2,0,0,0,0,"2020-26JAN"
"216",286,"China","Jiangxi Province","Shangrao",6,0,0,0,0,"2020-26JAN"
"217",287,"China","Jiangxi Province","Xinyu",1,0,0,0,0,"2020-26JAN"
"218",288,"China","Jiangxi Province","Yichun",5,0,0,0,0,"2020-26JAN"
"219",289,"China","Jiangxi Province","Yingtan",0,0,0,0,0,"2020-26JAN"
"220",290,"China","Jilin Province","Baicheng",0,0,0,0,0,"2020-26JAN"
"221",291,"China","Jilin Province","Baishan",0,0,0,0,0,"2020-26JAN"
"222",292,"China","Jilin Province","Changchun",1,0,0,0,0,"2020-26JAN"
"223",293,"China","Jilin Province","Jilin",2,0,0,0,0,"2020-26JAN"
"224",294,"China","Jilin Province","Liaoyuan",0,0,0,0,0,"2020-26JAN"
"225",295,"China","Jilin Province","Siping",0,0,0,0,0,"2020-26JAN"
"226",297,"China","Jilin Province","Songyuan",1,0,0,0,0,"2020-26JAN"
"227",298,"China","Jilin Province","Tonghua",0,0,0,0,0,"2020-26JAN"
"228",300,"China","Jilin Province","Yanbian Korean Autonomous Prefecture",0,0,0,0,0,"2020-26JAN"
"229",301,"China","Liaoning Province","Anshan",0,0,0,0,0,"2020-26JAN"
"230",302,"China","Liaoning Province","Benxi",2,0,0,0,0,"2020-26JAN"
"231",303,"China","Liaoning Province","Chaoyang",2,0,0,0,0,"2020-26JAN"
"232",304,"China","Liaoning Province","Dalian",4,0,0,0,0,"2020-26JAN"
"233",305,"China","Liaoning Province","Dandong",1,0,0,0,0,"2020-26JAN"
"234",306,"China","Liaoning Province","Fushun",0,0,0,0,0,"2020-26JAN"
"235",307,"China","Liaoning Province","Fuxin",0,0,0,0,0,"2020-26JAN"
"236",308,"China","Liaoning Province","Huludao",2,0,0,0,0,"2020-26JAN"
"237",309,"China","Liaoning Province","Jinzhou",0,0,0,0,0,"2020-26JAN"
"238",311,"China","Liaoning Province","Liaoyang",0,0,0,0,0,"2020-26JAN"
"239",312,"China","Liaoning Province","Panjin",2,0,0,0,0,"2020-26JAN"
"240",313,"China","Liaoning Province","Shenyang",6,0,0,0,0,"2020-26JAN"
"241",314,"China","Liaoning Province","Tieling",2,0,0,0,0,"2020-26JAN"
"242",315,"China","Liaoning Province","Yingkou",1,0,0,0,0,"2020-26JAN"
"243",316,"China","Macao Special Administrative Region","Macao Special Administrative Region",0,0,0,0,0,"2020-26JAN"
"244",317,"China","Ningxia Hui Autonomous Region","Guyuan",1,0,0,0,0,"2020-26JAN"
"245",318,"China","Ningxia Hui Autonomous Region","Shizuishan",0,0,0,0,0,"2020-26JAN"
"246",320,"China","Ningxia Hui Autonomous Region","Wuzhong",0,0,0,0,0,"2020-26JAN"
"247",321,"China","Ningxia Hui Autonomous Region","Yinchuan",6,0,0,0,0,"2020-26JAN"
"248",324,"China","Ningxia Hui Autonomous Region","Zhongwei",1,0,0,0,0,"2020-26JAN"
"249",325,"China","Qinghai Province","Golog Tibetan Autonomous Prefecture",0,0,0,0,0,"2020-26JAN"
"250",326,"China","Qinghai Province","Haibei Tibetan Autonomous Prefecture",0,0,0,0,0,"2020-26JAN"
"251",327,"China","Qinghai Province","Haidong",0,0,0,0,0,"2020-26JAN"
"252",328,"China","Qinghai Province","Hainan Tibetan Autonomous Prefecture",0,0,0,0,0,"2020-26JAN"
"253",329,"China","Qinghai Province","Haixi Mongolian Autonomous Prefecture",0,0,0,0,0,"2020-26JAN"
"254",330,"China","Qinghai Province","Huangnan Tibetan Autonomous Prefecture",0,0,0,0,0,"2020-26JAN"
"255",331,"China","Qinghai Province","Xining",1,0,0,0,0,"2020-26JAN"
"256",332,"China","Qinghai Province","Yushu Tibetan Autonomous Prefecture",0,0,0,0,0,"2020-26JAN"
"257",333,"China","Shaanxi Province","Ankang",3,0,0,0,0,"2020-26JAN"
"258",334,"China","Shaanxi Province","Baoji",0,0,0,0,0,"2020-26JAN"
"259",335,"China","Shaanxi Province","Hanzhong",1,0,0,0,0,"2020-26JAN"
"260",336,"China","Shaanxi Province","Shangluo",1,0,0,0,0,"2020-26JAN"
"261",337,"China","Shaanxi Province","Tongchuan",5,0,0,0,0,"2020-26JAN"
"262",338,"China","Shaanxi Province","Weinan",0,0,0,0,0,"2020-26JAN"
"263",340,"China","Shaanxi Province","Xi'an",8,0,0,0,0,"2020-26JAN"
"264",341,"China","Shaanxi Province","Xianyang",6,0,0,0,0,"2020-26JAN"
"265",343,"China","Shaanxi Province","Yan'an",1,0,0,0,0,"2020-26JAN"
"266",344,"China","Shaanxi Province","Yulin",0,0,0,0,0,"2020-26JAN"
"267",345,"China","Shandong Province","Binzhou",3,0,0,0,0,"2020-26JAN"
"268",346,"China","Shandong Province","Dezhou",3,0,0,0,0,"2020-26JAN"
"269",347,"China","Shandong Province","Dongying",0,0,0,0,0,"2020-26JAN"
"270",348,"China","Shandong Province","Heze",1,0,0,0,0,"2020-26JAN"
"271",349,"China","Shandong Province","Jinan",5,0,0,0,0,"2020-26JAN"
"272",350,"China","Shandong Province","Jining",5,0,0,0,0,"2020-26JAN"
"273",351,"China","Shandong Province","Laiwu",0,0,0,0,0,"2020-26JAN"
"274",352,"China","Shandong Province","Liaocheng",1,0,0,0,0,"2020-26JAN"
"275",353,"China","Shandong Province","Linyi",7,0,0,0,0,"2020-26JAN"
"276",354,"China","Shandong Province","Qingdao",8,0,0,0,0,"2020-26JAN"
"277",355,"China","Shandong Province","Rizhao",4,0,0,0,0,"2020-26JAN"
"278",356,"China","Shandong Province","Tai'an",0,0,0,0,0,"2020-26JAN"
"279",357,"China","Shandong Province","Weifang",2,0,0,0,0,"2020-26JAN"
"280",358,"China","Shandong Province","Weihai",4,0,0,0,0,"2020-26JAN"
"281",359,"China","Shandong Province","Yantai",2,0,0,0,0,"2020-26JAN"
"282",360,"China","Shandong Province","Zaozhuang",0,0,0,0,0,"2020-26JAN"
"283",361,"China","Shandong Province","Zibo",1,0,0,0,0,"2020-26JAN"
"284",362,"China","Shanghai Municipality","Shanghai Municipality",0,0,0,0,0,"2020-26JAN"
"285",381,"China","Shanxi Province","Changzhi",1,0,0,0,0,"2020-26JAN"
"286",382,"China","Shanxi Province","Datong",1,0,0,0,0,"2020-26JAN"
"287",383,"China","Shanxi Province","Jincheng",0,0,0,0,0,"2020-26JAN"
"288",384,"China","Shanxi Province","Jinzhong",2,0,0,0,0,"2020-26JAN"
"289",385,"China","Shanxi Province","Linfen",0,0,0,0,0,"2020-26JAN"
"290",386,"China","Shanxi Province","Lüliang",0,0,0,0,0,"2020-26JAN"
"291",387,"China","Shanxi Province","Shuozhou",0,0,0,0,0,"2020-26JAN"
"292",388,"China","Shanxi Province","Taiyuan",2,0,0,0,0,"2020-26JAN"
"293",389,"China","Shanxi Province","Xinzhou",0,0,0,0,0,"2020-26JAN"
"294",390,"China","Shanxi Province","Yangquan",1,0,0,0,0,"2020-26JAN"
"295",391,"China","Shanxi Province","Yuncheng",2,0,0,0,0,"2020-26JAN"
"296",392,"China","Sichuan Province","Bazhong",0,0,0,0,0,"2020-26JAN"
"297",393,"China","Sichuan Province","Chengdu",22,0,0,0,0,"2020-26JAN"
"298",394,"China","Sichuan Province","Dazhou",1,0,0,0,0,"2020-26JAN"
"299",395,"China","Sichuan Province","Deyang",1,0,0,0,0,"2020-26JAN"
"300",396,"China","Sichuan Province","Garzê Tibetan Autonomous Prefecture",2,0,0,0,0,"2020-26JAN"
"301",397,"China","Sichuan Province","Guang'an",2,0,0,0,0,"2020-26JAN"
"302",398,"China","Sichuan Province","Guangyuan",0,0,0,0,0,"2020-26JAN"
"303",399,"China","Sichuan Province","Leshan",1,0,0,0,0,"2020-26JAN"
"304",400,"China","Sichuan Province","Liangshan Yi Autonomous Prefecture",0,0,0,0,0,"2020-26JAN"
"305",402,"China","Sichuan Province","Luzhou",2,0,0,0,0,"2020-26JAN"
"306",403,"China","Sichuan Province","Meishan",1,0,0,0,0,"2020-26JAN"
"307",404,"China","Sichuan Province","Mianyang",5,0,0,0,0,"2020-26JAN"
"308",405,"China","Sichuan Province","Nanchong",2,0,0,0,0,"2020-26JAN"
"309",406,"China","Sichuan Province","Neijiang",1,0,0,0,0,"2020-26JAN"
"310",407,"China","Sichuan Province","Ngawa Tibetan and Qiang Autonomous Prefecture",0,0,0,0,0,"2020-26JAN"
