"county","collection_dt","ALL PCR tests performed","Running total of all PCR tests","All PCR positive tests","Running total of all PCR tests","7 day percent positive","14 day percent positive"
"Fayette","2020-08-24","172","14283","11","922","5.6","5.2"
"Fayette","2020-08-25","151","14434","8","930","5.6","5.2"
"Fayette","2020-08-26","124","14558","7","937","5.8","5.2"
"Fayette","2020-08-27","174","14732","8","945","5.6","5.3"
"Fayette","2020-08-28","150","14882","11","956","6","5.5"
"Fayette","2020-08-29","82","14964","2","958","6.4","5.3"
"Fayette","2020-08-30","36","15000","3","961","5.7","5.5"
"Fayette","2020-08-31","147","15147","11","972","5.9","5.7"
"Fayette","2020-09-01","139","15286","6","978","5.7","5.7"
"Fayette","2020-09-02","129","15415","6","984","5.6","5.7"
"Fayette","2020-09-03","132","15547","5","989","5.5","5.5"
"Fayette","2020-09-04","145","15692","7","996","5.1","5.6"
"Fayette","2020-09-05","76","15768","4","1000","5.5","6"
"Fayette","2020-09-06","47","15815","2","1002","4.9","5.3"
"Fayette","2020-09-07","37","15852","0","1002","3.9","4.9"
"Fayette","2020-09-08","130","15982","5","1007","3.8","4.8"
"Fayette","2020-09-09","172","16154","3","1010","3.4","4.5"
"Fayette","2020-09-10","184","16338","7","1017","3.4","4.4"
"Fayette","2020-09-11","158","16496","7","1024","3.3","4.2"
"Fayette","2020-09-12","50","16546","3","1027","3.4","4.5"
"Fayette","2020-09-13","55","16601","2","1029","3.4","4.1"
"Fayette","2020-09-14","161","16762","10","1039","4.2","4.1"
"Fayette","2020-09-15","156","16918","7","1046","4.3","4.1"
"Fayette","2020-09-16","162","17080","7","1053","4.7","4"
"Fayette","2020-09-17","118","17198","6","1059","4.9","4.1"
"Fayette","2020-09-18","133","17331","5","1064","4.8","4.1"
"Fayette","2020-09-19","71","17402","6","1070","5.1","4.3"
"Fayette","2020-09-20","37","17439","2","1072","5.4","4.4"
"Fayette","2020-09-21","165","17604","4","1076","4.8","4.5"
"Fayette","2020-09-22","254","17858","12","1088","4.9","4.6"
"Fayette","2020-09-23","180","18038","8","1096","4.9","4.8"
"Fayette","2020-09-24","127","18165","4","1100","4.6","4.8"
"Fayette","2020-09-25","243","18408","6","1106","4.4","4.6"
"Fayette","2020-09-26","47","18455","2","1108","3.8","4.5"
"Fayette","2020-09-27","46","18501","1","1109","3.4","4.4"
"Fayette","2020-09-28","134","18635","8","1117","3.9","4.4"
"Fayette","2020-09-29","225","18860","6","1123","3.6","4.2"
"Fayette","2020-09-30","159","19019","11","1134","3.9","4.4"
"Fayette","2020-10-01","134","19153","4","1138","3.9","4.3"
"Fayette","2020-10-02","229","19382","9","1147","4.1","4.3"
"Fayette","2020-10-03","60","19442","2","1149","4","3.9"
"Fayette","2020-10-04","60","19502","1","1150","3.9","3.7"
"Fayette","2020-10-05","200","19702","3","1153","3.3","3.6"
"Fayette","2020-10-06","295","19997","4","1157","3.1","3.3"
"Fayette","2020-10-07","201","20198","6","1163","2.5","3.2"
"Fayette","2020-10-08","190","20388","8","1171","2.7","3.3"
"Fayette","2020-10-09","361","20749","7","1178","2.4","3.3"
"Fayette","2020-10-10","90","20839","2","1180","2.3","3.1"
"Fayette","2020-10-11","64","20903","3","1183","2.7","3.3"
"Fayette","2020-10-12","192","21095","9","1192","3.2","3.2"
"Fayette","2020-10-13","192","21287","8","1200","3.6","3.3"
"Fayette","2020-10-14","162","21449","5","1205","3.6","3.1"
"Fayette","2020-10-15","206","21655","22","1227","4.5","3.6"
"Fayette","2020-10-16","206","21861","7","1234","4.7","3.6"
"Fayette","2020-10-17","75","21936","6","1240","5.5","3.9"
"Fayette","2020-10-18","41","21977","1","1241","5.2","4"
"Fayette","2020-10-19","179","22156","6","1247","5","4.1"
"Fayette","2020-10-20","235","22391","8","1255","4.9","4.2"
"Fayette","2020-10-21","219","22610","10","1265","5.1","4.3"
"Fayette","2020-10-22","233","22843","7","1272","4","4.3"
"Fayette","2020-10-23","214","23057","15","1287","4.5","4.6"
"Fayette","2020-10-24","84","23141","7","1294","4.6","5.1"
"Fayette","2020-10-25","68","23209","3","1297","4.9","5"
"Fayette","2020-10-26","262","23471","4","1301","4.6","4.8"
"Fayette","2020-10-27","344","23815","14","1315","4.7","4.8"
"Fayette","2020-10-28","213","24028","17","1332","5.2","5.2"
"Fayette","2020-10-29","258","24286","14","1346","5.5","4.8"
"Fayette","2020-10-30","261","24547","13","1359","5.2","4.9"
"Fayette","2020-10-31","103","24650","9","1368","5.3","4.9"
"Fayette","2020-11-01","67","24717","3","1371","5.3","5.1"
"Fayette","2020-11-02","246","24963","9","1380","5.6","5.1"
"Fayette","2020-11-03","247","25210","11","1391","5.7","5.2"
"Fayette","2020-11-04","222","25432","16","1407","5.6","5.4"
"Fayette","2020-11-05","259","25691","8","1415","5.2","5.4"
"Fayette","2020-11-06","286","25977","12","1427","5.1","5.2"
"Fayette","2020-11-07","129","26106","12","1439","5.2","5.3"
"Fayette","2020-11-08","73","26179","2","1441","4.9","5.1"
"Fayette","2020-11-09","311","26490","23","1464","5.5","5.6"
"Fayette","2020-11-10","364","26854","18","1482","5.6","5.6"
"Fayette","2020-11-11","243","27097","18","1500","5.6","5.6"
"Fayette","2020-11-12","329","27426","24","1524","6.2","5.7"
"Fayette","2020-11-13","270","27696","14","1538","6.3","5.7"
"Fayette","2020-11-14","157","27853","11","1549","6","5.6"
"Fayette","2020-11-15","94","27947","11","1560","7.3","6.1"
"Fayette","2020-11-16","361","28308","15","1575","6.8","6.1"
"Fayette","2020-11-17","346","28654","19","1594","6.9","6.2"
"Fayette","2020-11-18","411","29065","36","1630","7.1","6.3"
"Fayette","2020-11-19","429","29494","18","1648","6.6","6.4"
"Fayette","2020-11-20","480","29974","28","1676","6.7","6.5"
"Fayette","2020-11-21","184","30158","12","1688","6.7","6.3"
"Fayette","2020-11-22","134","30292","9","1697","6","6.6"
"Fayette","2020-11-23","438","30730","33","1730","6.4","6.6"
"Fayette","2020-11-24","363","31093","27","1757","6.7","6.8"
"Fayette","2020-11-25","421","31514","42","1799","6.9","7"
"Fayette","2020-11-26","23","31537","3","1802","8.2","7.4"
"Fayette","2020-11-27","208","31745","31","1833","9.4","8.1"
"Fayette","2020-11-28","140","31885","22","1855","10.8","8.7"
"Fayette","2020-11-29","141","32026","19","1874","11.7","8.8"
"Fayette","2020-11-30","423","32449","50","1924","12.3","9.4"
"Fayette","2020-12-01","412","32861","34","1958","12.5","9.6"
"Fayette","2020-12-02","386","33247","28","1986","12.1","9.5"
"Fayette","2020-12-03","328","33575","25","2011","11.3","9.7"
"Fayette","2020-12-04","381","33956","43","2054","10.8","10.1"
"Fayette","2020-12-05","189","34145","20","2074","10","10.4"
"Fayette","2020-12-06","102","34247","14","2088","10.1","10.9"
"Fayette","2020-12-07","406","34653","36","2124","9.7","11"
"Fayette","2020-12-08","447","35100","41","2165","9.8","11.1"
"Fayette","2020-12-09","357","35457","29","2194","9.9","11"
"Fayette","2020-12-10","336","35793","39","2233","10.5","10.9"
"Fayette","2020-12-11","380","36173","25","2258","9.8","10.3"
"Fayette","2020-12-12","218","36391","23","2281","9.8","9.9"
"Fayette","2020-12-13","111","36502","16","2297","9.9","10"
"Fayette","2020-12-14","468","36970","38","2335","9.8","9.7"
"Fayette","2020-12-15","371","37341","44","2379","10.2","10"
"Fayette","2020-12-16","401","37742","36","2415","10.3","10.1"
"Fayette","2020-12-17","388","38130","46","2461","10.3","10.4"
"Fayette","2020-12-18","385","38515","47","2508","11.1","10.5"
"Fayette","2020-12-19","190","38705","29","2537","11.8","10.8"
"Fayette","2020-12-20","142","38847","25","2562","12.3","11.1"
"Fayette","2020-12-21","402","39249","47","2609","12.8","11.3"
"Fayette","2020-12-22","344","39593","37","2646","12.6","11.4"
"Fayette","2020-12-23","354","39947","47","2693","13.2","11.8"
"Fayette","2020-12-24","224","40171","36","2729","13.8","12.1"
"Fayette","2020-12-25","58","40229","8","2737","14.1","12.6"
"Fayette","2020-12-26","87","40316","9","2746","13.4","12.6"
"Fayette","2020-12-27","48","40364","11","2757","14.1","13.2"
"Fayette","2020-12-28","9","40373","3","2760","17.2","15"
"Fayette","2020-12-29","0","40373","0","2760","15.7","14.1"
"Floyd","2020-02-01","0","0","0","0",".","."
"Floyd","2020-02-02","0","0","0","0",".","."
"Floyd","2020-02-03","0","0","0","0",".","."
"Floyd","2020-02-04","0","0","0","0",".","."
"Floyd","2020-02-05","0","0","0","0",".","."
"Floyd","2020-02-06","0","0","0","0",".","."
"Floyd","2020-02-07","0","0","0","0","0","."
"Floyd","2020-02-08","0","0","0","0","0","."
"Floyd","2020-02-09","0","0","0","0","0","."
"Floyd","2020-02-10","0","0","0","0","0","."
"Floyd","2020-02-11","0","0","0","0","0","."
"Floyd","2020-02-12","0","0","0","0","0","."
"Floyd","2020-02-13","0","0","0","0","0","."
"Floyd","2020-02-14","0","0","0","0","0","0"
"Floyd","2020-02-15","0","0","0","0","0","0"
"Floyd","2020-02-16","0","0","0","0","0","0"
"Floyd","2020-02-17","0","0","0","0","0","0"
"Floyd","2020-02-18","0","0","0","0","0","0"
"Floyd","2020-02-19","0","0","0","0","0","0"
"Floyd","2020-02-20","0","0","0","0","0","0"
"Floyd","2020-02-21","0","0","0","0","0","0"
"Floyd","2020-02-22","0","0","0","0","0","0"
"Floyd","2020-02-23","0","0","0","0","0","0"
"Floyd","2020-02-24","0","0","0","0","0","0"
"Floyd","2020-02-25","0","0","0","0","0","0"
"Floyd","2020-02-26","0","0","0","0","0","0"
"Floyd","2020-02-27","0","0","0","0","0","0"
"Floyd","2020-02-28","0","0","0","0","0","0"
"Floyd","2020-02-29","0","0","0","0","0","0"
"Floyd","2020-03-01","0","0","0","0","0","0"
"Floyd","2020-03-02","0","0","0","0","0","0"
"Floyd","2020-03-03","0","0","0","0","0","0"
"Floyd","2020-03-04","0","0","0","0","0","0"
"Floyd","2020-03-05","0","0","0","0","0","0"
"Floyd","2020-03-06","10","10","2","2","2.9","1.4"
"Floyd","2020-03-07","2","12","0","2","2.9","1.4"
"Floyd","2020-03-08","1","13","0","2","2.9","1.4"
"Floyd","2020-03-09","10","23","1","3","4.3","2.1"
"Floyd","2020-03-10","9","32","2","5","7.5","3.7"
"Floyd","2020-03-11","29","61","4","9","9.4","4.7"
"Floyd","2020-03-12","45","106","6","15","11.3","5.7"
"Floyd","2020-03-13","23","129","3","18","10.3","6.6"
"Floyd","2020-03-14","3","132","0","18","10.3","6.6"
"Floyd","2020-03-15","10","142","1","19","11.8","7.3"
"Floyd","2020-03-16","34","176","1","20","10.8","7.5"
"Floyd","2020-03-17","38","214","2","22","8.3","7.9"
"Floyd","2020-03-18","25","239","5","27","9.2","9.3"
"Floyd","2020-03-19","34","273","3","30","8.6","10"
"Floyd","2020-03-20","39","312","1","31","7.1","8.7"
"Floyd","2020-03-21","12","324","1","32","8.3","9.3"
"Floyd","2020-03-22","21","345","2","34","8.2","10"
"Floyd","2020-03-23","45","390","6","40","9.7","10.2"
"Floyd","2020-03-24","30","420","5","45","11.3","9.8"
"Floyd","2020-03-25","27","447","4","49","10.6","9.9"
"Floyd","2020-03-26","108","555","14","63","11.2","9.9"
"Floyd","2020-03-27","18","573","0","63","10.8","8.9"
"Floyd","2020-03-28","23","596","4","67","12.1","10.2"
"Floyd","2020-03-29","22","618","5","72","14","11.1"
"Floyd","2020-03-30","63","681","6","78","13.4","11.6"
"Floyd","2020-03-31","47","728","8","86","13.5","12.4"
"Floyd","2020-04-01","53","781","11","97","14.3","12.5"
"Floyd","2020-04-02","49","830","4","101","13.7","12.4"
"Floyd","2020-04-03","53","883","6","107","15.3","13"
"Floyd","2020-04-04","35","918","4","111","14.4","13.3"
"Floyd","2020-04-05","15","933","2","113","13.1","13.5"
"Floyd","2020-04-06","27","960","3","116","13.3","13.4"
"Floyd","2020-04-07","57","1017","5","121","12.1","12.8"
"Floyd","2020-04-08","54","1071","7","128","11","12.7"
"Floyd","2020-04-09","47","1118","4","132","11.1","12.4"
"Floyd","2020-04-10","41","1159","3","135","10.5","12.9"
"Floyd","2020-04-11","17","1176","1","136","9.7","12.1"
"Floyd","2020-04-12","9","1185","0","136","7.8","10.4"
"Floyd","2020-04-13","20","1205","1","137","6.9","10.1"
"Floyd","2020-04-14","26","1231","3","140","7.3","9.7"
"Floyd","2020-04-15","91","1322","6","146","6.4","8.7"
"Floyd","2020-04-16","89","1411","5","151","6","8.5"
"Floyd","2020-04-17","99","1510","13","164","6.8","8.7"
"Floyd","2020-04-18","46","1556","1","165","6.3","8"
"Floyd","2020-04-19","10","1566","0","165","6.3","7"
"Floyd","2020-04-20","145","1711","4","169","6","6.4"
"Floyd","2020-04-21","71","1782","6","175","5.5","6.4"
"Floyd","2020-04-22","81","1863","4","179","5.3","5.9"
"Floyd","2020-04-23","29","1892","0","179","4.5","5.2"
"Floyd","2020-04-24","101","1993","5","184","3.3","5.1"
"Floyd","2020-04-25","60","2053","5","189","4.2","5.2"
"Floyd","2020-04-26","5","2058","0","189","4.2","5.2"
"Floyd","2020-04-27","106","2164","6","195","4.6","5.3"
"Floyd","2020-04-28","176","2340","34","229","6.2","5.9"
"Floyd","2020-04-29","54","2394","5","234","6.8","6"
"Floyd","2020-04-30","195","2589","5","239","7.2","5.8"
"Floyd","2020-05-01","70","2659","2","241","6.9","5.1"
"Floyd","2020-05-02","152","2811","4","245","6","5.1"
"Floyd","2020-05-03","9","2820","1","246","7.6","5.9"
"Floyd","2020-05-04","37","2857","5","251","8.8","6.7"
"Floyd","2020-05-05","81","2938","3","254","6.5","6.3"
"Floyd","2020-05-06","127","3065","5","259","5.8","6.3"
"Floyd","2020-05-07","155","3220","3","262","5.7","6.4"
"Floyd","2020-05-08","119","3339","2","264","5.5","6.2"
"Floyd","2020-05-09","136","3475","3","267","5.4","5.7"
"Floyd","2020-05-10","8","3483","0","267","3.9","5.7"
"Floyd","2020-05-11","171","3654","11","278","2.8","5.8"
"Floyd","2020-05-12","168","3822","2","280","2.5","4.5"
"Floyd","2020-05-13","201","4023","18","298","3.2","4.5"
"Floyd","2020-05-14","201","4224","20","318","4.3","5"
"Floyd","2020-05-15","171","4395","7","325","4.7","5.1"
"Floyd","2020-05-16","83","4478","3","328","4.9","5.2"
"Floyd","2020-05-17","2","4480","0","328","4.9","4.4"
"Floyd","2020-05-18","251","4731","10","338","4.5","3.7"
"Floyd","2020-05-19","278","5009","4","342","4.6","3.5"
"Floyd","2020-05-20","213","5222","9","351","3.9","3.6"
"Floyd","2020-05-21","495","5717","9","360","2.7","3.5"
"Floyd","2020-05-22","452","6169","7","367","2.4","3.5"
"Floyd","2020-05-23","306","6475","7","374","2.2","3.5"
"Floyd","2020-05-24","7","6482","0","374","2.2","3.5"
"Floyd","2020-05-25","52","6534","0","374","1.6","3.1"
"Floyd","2020-05-26","327","6861","24","398","2.5","3.5"
"Floyd","2020-05-27","337","7198","10","408","2.3","3.1"
"Floyd","2020-05-28","368","7566","12","420","2.5","2.6"
"Floyd","2020-05-29","421","7987","19","439","2.9","2.6"
"Floyd","2020-05-30","175","8162","6","445","3.1","2.6"
"Floyd","2020-05-31","16","8178","0","445","3.1","2.6"
"Floyd","2020-06-01","484","8662","30","475","4","2.8"
"Floyd","2020-06-02","464","9126","30","505","3.8","3.1"
"Floyd","2020-06-03","338","9464","12","517","3.9","3.1"
"Floyd","2020-06-04","385","9849","18","535","4.1","3.3"
"Floyd","2020-06-05","408","10257","12","547","3.9","3.4"
"Floyd","2020-06-06","182","10439","10","557","4.2","3.6"
"Floyd","2020-06-07","21","10460","3","560","6.2","4.7"
"Floyd","2020-06-08","469","10929","49","609","6.8","5.4"
"Floyd","2020-06-09","344","11273","18","627","6.7","5.2"
"Floyd","2020-06-10","304","11577","25","652","7.3","5.6"
"Floyd","2020-06-11","350","11927","16","668","7.3","5.7"
"Floyd","2020-06-12","318","12245","26","694","8.1","6"
"Floyd","2020-06-13","77","12322","5","699","8.2","6.2"
"Floyd","2020-06-14","18","12340","0","699","6.2","6.2"
"Floyd","2020-06-15","490","12830","32","731","5.6","6.2"
"Floyd","2020-06-16","331","13161","15","746","5.5","6.1"
"Floyd","2020-06-17","401","13562","35","781","5.6","6.5"
"Floyd","2020-06-18","344","13906","30","811","6.2","6.7"
"Floyd","2020-06-19","325","14231","23","834","6","7"
"Floyd","2020-06-20","165","14396","19","853","6.7","7.5"
"Floyd","2020-06-21","24","14420","1","854","7.3","6.7"
"Floyd","2020-06-22","515","14935","34","888","7.3","6.5"
"Floyd","2020-06-23","451","15386","31","919","7.7","6.6"
"Floyd","2020-06-24","466","15852","46","965","7.8","6.7"
"Floyd","2020-06-25","571","16423","56","1021","8","7.1"
"Floyd","2020-06-26","509","16932","44","1065","8.2","7.1"
"Floyd","2020-06-27","220","17152","21","1086","7.9","7.3"
"Floyd","2020-06-28","38","17190","3","1089","8.5","7.9"
"Floyd","2020-06-29","931","18121","101","1190","9.1","8.2"
"Floyd","2020-06-30","658","18779","79","1269","9.8","8.7"
"Floyd","2020-07-01","836","19615","71","1340","9.6","8.7"
"Floyd","2020-07-02","889","20504","78","1418","9.5","8.7"
"Floyd","2020-07-03","307","20811","26","1444","9.4","8.8"
"Floyd","2020-07-04","32","20843","9","1453","12.1","10"
"Floyd","2020-07-05","30","20873","8","1461","14.8","11.6"
"Floyd","2020-07-06","867","21740","103","1564","14.9","12"
"Floyd","2020-07-07","1091","22831","86","1650","14.3","12.1"
"Floyd","2020-07-08","931","23762","72","1722","14.2","11.9"
"Floyd","2020-07-09","699","24461","64","1786","14.3","11.9"
"Floyd","2020-07-10","673","25134","55","1841","14.2","11.8"
"Floyd","2020-07-11","125","25259","19","1860","12.4","12.2"
"Floyd","2020-07-12","34","25293","10","1870","12.8","13.8"
"Floyd","2020-07-13","794","26087","84","1954","12.6","13.8"
"Floyd","2020-07-14","860","26947","108","2062","13.3","13.8"
"Floyd","2020-07-15","749","27696","75","2137","13.6","13.9"
"Floyd","2020-07-16","761","28457","82","2219","13.8","14"
"Floyd","2020-07-17","742","29199","67","2286","13.9","14.1"
"Floyd","2020-07-18","279","29478","30","2316","13.3","12.8"
"Floyd","2020-07-19","33","29511","11","2327","13.9","13.3"
"Floyd","2020-07-20","694","30205","78","2405","14","13.3"
"Floyd","2020-07-21","651","30856","79","2484","13.9","13.6"
"Floyd","2020-07-22","513","31369","53","2537","13.9","13.8"
"Floyd","2020-07-23","638","32007","86","2623","14.3","14.1"
"Floyd","2020-07-24","643","32650","65","2688","14.5","14.2"
"Floyd","2020-07-25","151","32801","24","2712","15.2","14.3"
"Floyd","2020-07-26","63","32864","24","2736","15.9","14.9"
"Floyd","2020-07-27","691","33555","69","2805","15.7","14.8"
"Floyd","2020-07-28","622","34177","69","2874","15.6","14.7"
"Floyd","2020-07-29","484","34661","53","2927","15.7","14.8"
"Floyd","2020-07-30","477","35138","45","2972","15.1","14.7"
"Floyd","2020-07-31","500","35638","30","3002","14.5","14.5"
"Floyd","2020-08-01","222","35860","19","3021","13.4","14.3"
"Floyd","2020-08-02","36","35896","2","3023","8.8","12.3"
"Floyd","2020-08-03","591","36487","70","3093","9.1","12.4"
"Floyd","2020-08-04","575","37062","64","3157","9.1","12.3"
"Floyd","2020-08-05","549","37611","83","3240","9.7","12.7"
"Floyd","2020-08-06","475","38086","65","3305","10.3","12.7"
"Floyd","2020-08-07","671","38757","79","3384","11.1","12.8"
"Floyd","2020-08-08","253","39010","31","3415","11.6","12.5"
"Floyd","2020-08-09","74","39084","19","3434","14.5","11.6"
"Floyd","2020-08-10","824","39908","110","3544","14.7","11.9"
"Floyd","2020-08-11","620","40528","42","3586","14.1","11.6"
"Floyd","2020-08-12","526","41054","55","3641","13.4","11.5"
"Floyd","2020-08-13","512","41566","43","3684","12.7","11.5"
"Floyd","2020-08-14","573","42139","59","3743","12.5","11.8"
"Floyd","2020-08-15","208","42347","17","3760","11.9","11.7"
"Floyd","2020-08-16","81","42428","8","3768","9.6","12.1"
"Floyd","2020-08-17","247","42675","21","3789","8.9","11.8"
"Floyd","2020-08-18","634","43309","71","3860","9.6","11.8"
"Floyd","2020-08-19","606","43915","45","3905","9.1","11.3"
"Floyd","2020-08-20","666","44581","57","3962","9.1","10.9"
"Floyd","2020-08-21","740","45321","51","4013","8.7","10.6"
"Floyd","2020-08-22","157","45478","21","4034","9.4","10.6"
"Floyd","2020-08-23","53","45531","5","4039","9.3","9.5"
"Floyd","2020-08-24","679","46210","59","4098","9.4","9.1"
"Floyd","2020-08-25","427","46637","39","4137","9.1","9.3"
"Floyd","2020-08-26","706","47343","34","4171","8.7","8.9"
"Floyd","2020-08-27","716","48059","58","4229","8.6","8.9"
"Floyd","2020-08-28","552","48611","47","4276","8.9","8.8"
"Floyd","2020-08-29","122","48733","14","4290","8.6","9"
"Floyd","2020-08-30","34","48767","7","4297","10.2","9.8"
"Floyd","2020-08-31","547","49314","70","4367","10.8","10.1"
"Floyd","2020-09-01","192","49506","30","4397","11.7","10.4"
"Floyd","2020-09-02","392","49898","40","4437","12.5","10.6"
"Floyd","2020-09-03","376","50274","32","4469","12.5","10.6"
"Floyd","2020-09-04","379","50653","47","4516","13.1","11"
"Floyd","2020-09-05","220","50873","16","4532","12.5","10.5"
"Floyd","2020-09-06","29","50902","5","4537","12","11.1"
"Floyd","2020-09-07","22","50924","5","4542","13.4","12.1"
"Floyd","2020-09-08","131","51055","23","4565","13.7","12.7"
"Floyd","2020-09-09","445","51500","36","4601","13.4","12.9"
"Floyd","2020-09-10","343","51843","34","4635","13.6","13.1"
"Floyd","2020-09-11","317","52160","57","4692","14.4","13.7"
"Floyd","2020-09-12","96","52256","15","4707","15.6","14"
"Floyd","2020-09-13","40","52296","7","4714","15.6","13.8"
"Floyd","2020-09-14","364","52660","53","4767","14.5","13.9"
"Floyd","2020-09-15","219","52879","29","4796","13.8","13.8"
"Floyd","2020-09-16","308","53187","38","4834","14.5","13.9"
"Floyd","2020-09-17","95","53282","10","4844","14.5","14.1"
"Floyd","2020-09-18","387","53669","51","4895","13.9","14.1"
"Floyd","2020-09-19","157","53826","22","4917","13.6","14.6"
"Floyd","2020-09-20","37","53863","10","4927","15","15.3"
"Floyd","2020-09-21","334","54197","40","4967","14.6","14.5"
"Floyd","2020-09-22","132","54329","11","4978","13.9","13.9"
"Floyd","2020-09-23","346","54675","27","5005","13.3","13.9"
"Floyd","2020-09-24","255","54930","26","5031","13.2","13.9"
"Floyd","2020-09-25","285","55215","26","5057","12.6","13.2"
"Floyd","2020-09-26","68","55283","7","5064","12.1","12.9"
"Floyd","2020-09-27","28","55311","8","5072","12.3","13.7"
"Floyd","2020-09-28","248","55559","39","5111","12.9","13.7"
"Floyd","2020-09-29","100","55659","13","5124","13.5","13.7"
"Floyd","2020-09-30","344","56003","14","5138","13","13.1"
"Floyd","2020-10-01","287","56290","25","5163","12.8","13"
"Floyd","2020-10-02","328","56618","27","5190","12.7","12.6"
"Floyd","2020-10-03","243","56861","11","5201","11.8","12"
"Floyd","2020-10-04","134","56995","6","5207","8.4","10.4"
"Floyd","2020-10-05","257","57252","25","5232","7.5","10.2"
"Floyd","2020-10-06","309","57561","13","5245","6.3","9.9"
"Floyd","2020-10-07","465","58026","34","5279","6.7","9.9"
"Floyd","2020-10-08","392","58418","32","5311","6.7","9.7"
"Floyd","2020-10-09","366","58784","23","5334","6.4","9.5"
"Floyd","2020-10-10","107","58891","13","5347","7.5","9.7"
"Floyd","2020-10-11","44","58935","13","5360","11.1","9.7"
"Floyd","2020-10-12","120","59055","16","5376","11.6","9.6"
"Floyd","2020-10-13","154","59209","14","5390","12.3","9.3"
"Floyd","2020-10-14","552","59761","48","5438","12.5","9.6"
"Floyd","2020-10-15","318","60079","40","5478","13.1","9.9"
"Floyd","2020-10-16","353","60432","51","5529","14.3","10.3"
"Floyd","2020-10-17","130","60562","17","5546","14.4","10.9"
"Floyd","2020-10-18","53","60615","14","5560","13.9","12.5"
"Floyd","2020-10-19","253","60868","54","5614","15.1","13.3"
"Floyd","2020-10-20","179","61047","23","5637","15.6","13.9"
"Floyd","2020-10-21","463","61510","41","5678","15.7","14.1"
"Floyd","2020-10-22","298","61808","32","5710","15.4","14.2"
"Floyd","2020-10-23","392","62200","52","5762","15.2","14.7"
"Floyd","2020-10-24","139","62339","18","5780","15.2","14.8"
"Floyd","2020-10-25","60","62399","9","5789","13.6","13.8"
"Floyd","2020-10-26","352","62751","60","5849","13","14"
"Floyd","2020-10-27","204","62955","29","5878","13.2","14.4"
"Floyd","2020-10-28","452","63407","49","5927","13.4","14.5"
"Floyd","2020-10-29","175","63582","23","5950","13.8","14.6"
"Floyd","2020-10-30","310","63892","37","5987","13.6","14.4"
"Floyd","2020-10-31","147","64039","17","6004","13.4","14.3"
"Floyd","2020-11-01","72","64111","14","6018","14","13.8"
"Floyd","2020-11-02","331","64442","57","6075","14.1","13.5"
"Floyd","2020-11-03","167","64609","22","6097","13.9","13.5"
"Floyd","2020-11-04","383","64992","41","6138","13.9","13.7"
"Floyd","2020-11-05","309","65301","44","6182","14","13.9"
"Floyd","2020-11-06","275","65576","38","6220","14.3","13.9"
"Floyd","2020-11-07","134","65710","18","6238","14.6","14"
"Floyd","2020-11-08","50","65760","15","6253","16.1","15.1"
"Floyd","2020-11-09","367","66127","48","6301","15.5","14.8"
"Floyd","2020-11-10","171","66298","26","6327","15.8","14.8"
"Floyd","2020-11-11","226","66524","33","6360","16.3","15.1"
"Floyd","2020-11-12","463","66987","61","6421","16.2","15.1"
"Floyd","2020-11-13","482","67469","57","6478","15.9","15.1"
"Floyd","2020-11-14","121","67590","20","6498","16.3","15.5"
"Floyd","2020-11-15","80","67670","23","6521","16.2","16.1"
"Floyd","2020-11-16","348","68018","44","6565","16.1","15.8"
"Floyd","2020-11-17","142","68160","17","6582","15.6","15.7"
"Floyd","2020-11-18","559","68719","56","6638","15","15.7"
"Floyd","2020-11-19","384","69103","43","6681","14.7","15.4"
"Floyd","2020-11-20","510","69613","48","6729","14.4","15.1"
"Floyd","2020-11-21","174","69787","27","6756","14.2","15.3"
"Floyd","2020-11-22","73","69860","24","6780","14.8","15.5"
"Floyd","2020-11-23","517","70377","60","6840","14.7","15.4"
"Floyd","2020-11-24","159","70536","16","6856","14.4","15"
"Floyd","2020-11-25","433","70969","89","6945","15.9","15.4"
"Floyd","2020-11-26","72","71041","11","6956","16.5","15.6"
"Floyd","2020-11-27","191","71232","35","6991","17.7","16.1"
"Floyd","2020-11-28","133","71365","33","7024","19.1","16.6"
"Floyd","2020-11-29","73","71438","19","7043","18.1","16.5"
"Floyd","2020-11-30","540","71978","69","7112","18.3","16.5"
"Floyd","2020-12-01","242","72220","38","7150","19.1","16.7"
"Floyd","2020-12-02","502","72722","61","7211","17.9","16.9"
"Floyd","2020-12-03","451","73173","76","7287","18.1","17.3"
"Floyd","2020-12-04","276","73449","23","7310","16.7","17.2"
"Floyd","2020-12-05","173","73622","39","7349","16.3","17.7"
"Floyd","2020-12-06","96","73718","25","7374","16.3","17.2"
"Floyd","2020-12-07","576","74294","99","7473","17","17.6"
"Floyd","2020-12-08","333","74627","37","7510","16.3","17.7"
"Floyd","2020-12-09","607","75234","94","7604","16.8","17.3"
"Floyd","2020-12-10","439","75673","64","7668","16.5","17.3"
"Floyd","2020-12-11","613","76286","64","7732","16.8","16.7"
"Floyd","2020-12-12","265","76551","39","7771","15.7","16"
"Floyd","2020-12-13","95","76646","25","7796","15.7","16"
"Floyd","2020-12-14","551","77197","98","7894","15.8","16.4"
"Floyd","2020-12-15","359","77556","54","7948","16.3","16.3"
"Floyd","2020-12-16","646","78202","118","8066","16.7","16.8"
"Floyd","2020-12-17","521","78723","68","8134","16.5","16.5"
"Floyd","2020-12-18","540","79263","82","8216","17.2","17"
