"country_region_code","country_region","sub_region_1","sub_region_2","metro_area","iso_3166_2_code","census_fips_code","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-08-12,-12,-6,6,5,-22,20
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-08-13,-10,-5,16,8,-20,20
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-08-14,-11,4,19,5,-15,19
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-08-15,-13,4,16,4,4,12
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-08-16,-13,-4,31,6,9,14
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-08-17,NA,NA,NA,NA,-20,19
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-08-18,NA,NA,NA,NA,-19,19
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-08-19,NA,NA,NA,NA,-20,20
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-08-20,NA,NA,NA,NA,-19,19
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-08-21,NA,NA,NA,NA,-16,19
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-08-22,NA,NA,NA,NA,2,12
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-08-23,NA,NA,NA,NA,NA,13
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-08-24,NA,NA,NA,NA,-20,19
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-08-25,NA,NA,NA,NA,-20,17
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-08-26,NA,NA,NA,NA,-18,18
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-08-27,NA,NA,NA,NA,-18,18
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-08-28,NA,NA,NA,NA,-15,18
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-08-29,NA,NA,NA,NA,2,11
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-08-30,NA,NA,NA,NA,NA,11
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-08-31,NA,NA,NA,NA,-19,18
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-09-01,NA,NA,NA,NA,-20,17
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-09-02,NA,NA,NA,NA,-20,15
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-09-03,NA,NA,NA,NA,-20,18
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-09-04,NA,NA,NA,NA,-16,17
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-09-05,NA,NA,NA,NA,-2,11
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-09-06,NA,NA,NA,NA,NA,13
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-09-07,NA,NA,NA,NA,-21,19
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-09-08,NA,NA,NA,NA,-20,18
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-09-09,NA,NA,NA,NA,-18,18
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-09-10,NA,NA,NA,NA,-19,17
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-09-11,-6,7,27,-7,-17,16
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-09-12,-8,6,24,-4,-1,9
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-09-13,-4,2,41,2,6,10
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-09-14,-6,0,13,-8,-16,17
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-09-15,-6,1,21,-8,-17,17
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-09-16,-11,2,17,-11,-17,18
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-09-17,-11,-3,18,-9,-18,19
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-09-18,-8,6,22,-8,-15,18
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-09-19,-9,7,21,-9,0,12
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-09-20,-11,-5,41,-7,5,13
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-09-21,-8,-3,10,-15,-19,19
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-09-22,-11,-6,11,-11,-19,16
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-09-23,-13,-2,10,-3,-18,16
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-09-24,-12,-7,9,0,-17,18
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-09-25,-13,2,19,1,-15,17
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-09-26,-10,7,13,4,2,7
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-09-27,-6,4,37,11,6,11
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-09-28,-4,3,14,5,-15,19
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-09-29,0,7,14,5,-17,17
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-09-30,-12,4,-2,-2,-20,15
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-10-01,-5,10,0,2,-17,12
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-10-02,-3,20,-10,0,-14,11
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-10-03,-5,21,-12,-1,-2,4
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-10-04,-5,16,9,1,4,5
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-10-05,-4,15,-22,-4,-18,11
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-10-06,-3,17,-14,-3,-19,10
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-10-07,-7,14,-10,-4,-17,13
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-10-08,-4,8,-13,1,-16,14
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-10-09,-3,17,-11,0,-13,13
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-10-10,-3,13,-9,0,-12,9
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-10-11,-10,7,0,0,5,9
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-10-12,-4,6,-25,2,-18,15
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-10-13,-6,6,-16,-1,-18,14
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-10-14,-9,10,-16,2,-15,15
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-10-15,-7,10,-10,4,-15,14
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-10-16,-4,21,-8,4,-11,14
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-10-17,-8,15,-17,0,2,9
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-10-18,-11,10,4,-1,4,11
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-10-19,-6,12,-18,0,-17,16
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-10-20,0,13,3,4,-49,24
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-10-21,-12,8,-11,0,-15,16
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-10-22,-7,5,-6,5,-13,16
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-10-23,-4,16,2,6,-10,14
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-10-24,-3,17,-2,6,3,8
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-10-25,-8,6,13,6,7,10
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-10-26,-7,8,-10,-1,-15,17
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-10-27,-7,11,0,0,-15,16
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-10-28,-6,16,-4,2,-13,15
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-10-29,-4,11,-9,-1,-13,15
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-10-30,-3,24,0,-1,-8,14
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-10-31,0,26,-4,4,5,7
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-11-01,1,22,18,15,8,9
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-11-02,-2,19,-12,7,-11,14
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-11-03,2,24,-6,4,-12,14
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-11-04,-5,20,-2,1,-12,15
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-11-05,-1,15,5,10,-10,15
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-11-06,-7,21,7,1,-8,15
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-11-07,0,26,2,7,5,7
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-11-08,-3,18,21,6,7,9
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-11-09,-5,14,3,3,-14,14
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-11-10,-2,13,3,1,-16,12
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-11-11,-5,16,8,-3,-13,15
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-11-12,-2,15,12,6,-13,15
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-11-13,1,23,17,3,-9,14
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-11-14,-3,18,4,-1,3,8
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-11-15,-2,13,21,3,7,9
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-11-16,-4,11,-4,4,-12,15
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-11-17,-4,14,4,3,-13,14
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-11-18,-5,14,6,2,-11,14
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-11-19,-4,10,8,1,-11,14
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-11-20,-3,19,10,-2,-8,14
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-11-21,-2,18,9,-1,6,8
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-11-22,-1,13,20,1,8,10
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-11-23,-7,8,0,-3,-10,16
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-11-24,-4,12,8,-2,-12,15
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-11-25,-7,17,5,-5,-10,14
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-11-26,0,17,8,4,-10,15
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-11-27,1,23,1,-1,-7,12
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-11-28,-4,20,5,-3,1,9
"KE","Kenya","Kajiado County","","","KE-10",NA,2020-11-29,-8,8,11,-2,8,10
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-02-15,3,3,-21,9,7,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-02-16,-2,-1,NA,NA,10,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-02-17,4,8,NA,NA,4,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-02-18,7,4,NA,NA,1,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-02-19,-5,-6,NA,2,1,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-02-20,-1,5,NA,NA,6,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-02-21,-1,11,NA,0,2,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-02-22,6,-2,-9,2,7,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-02-23,1,10,NA,NA,11,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-02-24,7,8,NA,-2,17,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-02-25,4,-3,NA,NA,15,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-02-26,4,-2,NA,0,14,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-02-27,-4,10,NA,NA,16,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-02-28,-3,18,-39,4,15,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-02-29,1,10,-34,7,17,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-03-01,3,15,-34,NA,17,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-03-02,-1,8,NA,-2,19,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-03-03,7,7,NA,NA,17,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-03-04,1,3,-50,-14,13,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-03-05,6,24,NA,NA,20,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-03-06,10,27,-46,2,15,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-03-07,9,15,-43,2,13,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-03-08,2,16,NA,NA,13,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-03-09,4,9,NA,NA,15,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-03-10,4,6,NA,NA,14,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-03-11,8,11,NA,8,16,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-03-12,-1,10,NA,NA,14,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-03-13,4,17,-37,2,18,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-03-14,4,14,-38,2,12,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-03-15,1,15,-42,NA,16,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-03-16,2,15,NA,NA,8,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-03-17,-3,10,NA,NA,-4,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-03-18,-11,11,-39,0,-10,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-03-19,-17,16,NA,NA,-13,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-03-20,-21,11,-41,2,-13,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-03-21,-14,-3,-40,-9,-9,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-03-22,-21,-2,-37,NA,-10,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-03-23,-25,1,NA,-7,-21,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-03-24,-20,-10,NA,NA,-28,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-03-25,-27,-10,-50,-26,-28,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-03-26,-26,-1,NA,-19,-29,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-03-27,-31,-11,-46,-30,-29,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-03-28,-30,-25,-40,-43,-17,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-03-29,-33,-18,-39,-32,-15,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-03-30,-27,-12,NA,-18,-29,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-03-31,-23,-16,NA,NA,-31,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-04-01,-30,-15,-44,-18,-30,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-04-02,-30,-12,NA,NA,-29,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-04-03,-31,-5,-34,-2,-24,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-04-04,-27,-8,-38,-10,-13,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-04-05,-32,-11,-45,NA,-12,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-04-06,NA,NA,NA,-2,-26,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-04-07,NA,NA,NA,NA,-28,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-04-08,NA,NA,-44,-18,-28,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-04-09,NA,NA,NA,NA,-29,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-04-10,NA,NA,-51,-26,-41,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-04-11,NA,-19,-49,-26,-13,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-04-12,NA,NA,-55,-34,-15,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-04-13,NA,NA,NA,-30,-44,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-04-14,NA,NA,NA,NA,-29,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-04-15,NA,NA,-42,-24,-27,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-04-16,NA,NA,NA,-19,-24,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-04-17,NA,NA,-54,-36,-26,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-04-18,NA,-30,-57,-39,-12,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-04-19,NA,NA,-49,-35,-12,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-04-20,NA,NA,NA,-28,-25,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-04-21,NA,-23,NA,-23,-27,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-04-22,NA,-23,-45,-31,-23,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-04-23,NA,NA,NA,-31,-30,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-04-24,NA,NA,-58,-35,-25,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-04-25,NA,-26,-49,-39,-12,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-04-26,NA,NA,-51,-34,-11,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-04-27,NA,NA,NA,-29,-25,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-04-28,NA,-23,NA,-14,-27,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-04-29,NA,NA,-45,-27,-25,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-04-30,NA,NA,NA,-18,-25,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-05-01,NA,NA,-55,-27,-38,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-05-02,NA,-19,-54,-31,-11,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-05-03,NA,NA,-53,-29,-8,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-05-04,NA,NA,NA,-11,-22,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-05-05,NA,NA,NA,-12,-26,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-05-06,NA,NA,-41,-23,-25,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-05-07,NA,NA,NA,-10,-21,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-05-08,NA,NA,-46,-24,-19,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-05-09,NA,-21,-53,-24,-8,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-05-10,NA,NA,-45,-23,-3,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-05-11,NA,NA,NA,-18,-19,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-05-12,NA,NA,NA,-10,-19,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-05-13,NA,NA,-45,-24,-23,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-05-14,-28,NA,NA,-27,-18,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-05-15,-32,NA,-53,-22,-18,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-05-16,-24,-19,-52,-21,0,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-05-17,-31,NA,-52,-25,2,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-05-18,-29,NA,NA,-19,-14,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-05-19,-28,NA,NA,-10,-19,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-05-20,-29,NA,-53,-14,-18,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-05-21,-29,NA,NA,-21,-22,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-05-22,-35,NA,-53,-10,-19,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-05-23,-28,-17,-59,-20,-1,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-05-24,-32,NA,-55,-26,3,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-05-25,-33,-25,NA,-23,-38,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-05-26,-26,NA,NA,-11,-19,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-05-27,-35,NA,-47,-29,-19,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-05-28,-29,NA,NA,-21,-17,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-05-29,-30,NA,-51,-15,-14,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-05-30,-27,-8,-52,-14,-1,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-05-31,-34,NA,-40,-17,1,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-06-01,-33,NA,NA,-23,-34,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-06-02,-27,NA,NA,-3,-14,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-06-03,-32,NA,-47,-19,-17,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-06-04,-29,NA,NA,-16,-15,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-06-05,-28,NA,-43,-8,-10,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-06-06,-24,-14,-52,-18,3,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-06-07,-19,NA,-38,-26,10,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-06-08,-27,NA,NA,-23,-13,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-06-09,-29,NA,NA,-8,-14,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-06-10,-33,NA,-47,-24,-15,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-06-11,-26,NA,NA,-23,-9,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-06-12,-24,NA,-42,-16,-10,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-06-13,-23,-9,-51,-23,4,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-06-14,-25,NA,-49,-27,9,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-06-15,-27,NA,NA,-18,-12,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-06-16,-22,NA,NA,-11,-11,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-06-17,-26,NA,NA,-13,-9,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-06-18,-25,NA,NA,-21,-10,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-06-19,-23,NA,-57,-13,-9,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-06-20,-23,-8,-46,-26,6,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-06-21,-24,NA,-45,-16,15,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-06-22,-19,NA,NA,-17,-9,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-06-23,-17,NA,NA,-11,-12,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-06-24,-23,NA,-40,-20,-10,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-06-25,-17,NA,NA,-16,-7,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-06-26,-26,NA,-50,-15,-7,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-06-27,-20,-7,-53,-17,12,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-06-28,-29,NA,-45,-26,7,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-06-29,-18,NA,NA,-12,-6,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-06-30,-15,NA,NA,-2,-8,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-07-01,-24,NA,-44,-5,-10,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-07-02,-14,NA,NA,-13,-5,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-07-03,-19,NA,-45,-3,-4,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-07-04,-17,NA,-50,-7,11,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-07-05,-19,NA,-42,-13,18,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-07-06,-18,NA,NA,6,-8,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-07-07,-13,NA,NA,9,-8,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-07-08,-22,NA,-44,-9,-9,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-07-09,-12,NA,NA,NA,-6,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-07-10,-18,NA,-44,6,-5,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-07-11,-18,-8,-48,-4,10,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-07-12,-22,NA,-44,-2,11,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-07-13,-18,NA,NA,6,-7,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-07-14,-11,NA,NA,-1,-10,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-07-15,-12,NA,-41,1,-7,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-07-16,-13,NA,NA,NA,-9,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-07-17,-12,NA,-48,7,-7,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-07-18,-8,NA,-44,3,10,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-07-19,-14,NA,-41,3,15,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-07-20,-13,NA,NA,12,-8,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-07-21,-15,NA,NA,16,-12,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-07-22,-16,NA,-38,2,-12,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-07-23,-10,NA,NA,-1,-8,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-07-24,-14,NA,-38,NA,-7,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-07-25,-9,NA,-50,-4,8,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-07-26,-13,NA,-40,4,13,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-07-27,-13,NA,NA,6,-8,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-07-28,-12,NA,NA,10,-10,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-07-29,-18,NA,NA,1,-12,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-07-30,-8,NA,NA,NA,-11,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-07-31,-13,NA,-47,NA,-29,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-08-01,-10,NA,-40,6,5,NA
"KE","Kenya","Kakamega County","","","KE-11",NA,2020-08-02,-13,NA,-41,1,6,NA
