"","ADM0_EN","ADM1_EN","DATE","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount"
"428","China","Jilin Province","2020-01-12",0,0,0,0,0
"429","China","Jilin Province","2020-01-13",0,0,0,0,0
"430","China","Jilin Province","2020-01-14",0,0,0,0,0
"431","China","Jilin Province","2020-01-15",0,0,0,0,0
"432","China","Jilin Province","2020-01-16",0,0,0,0,0
"433","China","Jilin Province","2020-01-17",0,0,0,0,0
"434","China","Jilin Province","2020-01-18",0,0,0,0,0
"435","China","Jilin Province","2020-01-19",0,0,0,0,0
"436","China","Jilin Province","2020-01-20",0,0,0,0,0
"437","China","Jilin Province","2020-01-21",0,0,0,0,0
"438","China","Jilin Province","2020-01-22",0,0,0,0,0
"439","China","Liaoning Province","2019-12-31",0,0,0,0,0
"440","China","Liaoning Province","2020-01-01",0,0,0,0,0
"441","China","Liaoning Province","2020-01-02",0,0,0,0,0
"442","China","Liaoning Province","2020-01-03",0,0,0,0,0
"443","China","Liaoning Province","2020-01-04",0,0,0,0,0
"444","China","Liaoning Province","2020-01-05",0,0,0,0,0
"445","China","Liaoning Province","2020-01-06",0,0,0,0,0
"446","China","Liaoning Province","2020-01-07",0,0,0,0,0
"447","China","Liaoning Province","2020-01-08",0,0,0,0,0
"448","China","Liaoning Province","2020-01-09",0,0,0,0,0
"449","China","Liaoning Province","2020-01-10",0,0,0,0,0
"450","China","Liaoning Province","2020-01-11",0,0,0,0,0
"451","China","Liaoning Province","2020-01-12",0,0,0,0,0
"452","China","Liaoning Province","2020-01-13",0,0,0,0,0
"453","China","Liaoning Province","2020-01-14",0,0,0,0,0
"454","China","Liaoning Province","2020-01-15",0,0,0,0,0
"455","China","Liaoning Province","2020-01-16",0,0,0,0,0
"456","China","Liaoning Province","2020-01-17",0,0,0,0,0
"457","China","Liaoning Province","2020-01-18",0,0,0,0,0
"458","China","Liaoning Province","2020-01-19",0,0,0,0,0
"459","China","Liaoning Province","2020-01-20",0,0,0,0,0
"460","China","Liaoning Province","2020-01-21",0,0,0,0,0
"461","China","Liaoning Province","2020-01-22",2,0,0,0,0
"462","China","Macao Special Administrative Region","2019-12-31",0,0,0,0,0
"463","China","Macao Special Administrative Region","2020-01-01",0,0,0,0,0
"464","China","Macao Special Administrative Region","2020-01-02",0,0,0,0,0
"465","China","Macao Special Administrative Region","2020-01-03",0,0,0,0,0
"466","China","Macao Special Administrative Region","2020-01-04",0,0,0,0,0
"467","China","Macao Special Administrative Region","2020-01-05",0,0,0,0,0
"468","China","Macao Special Administrative Region","2020-01-06",0,0,0,0,0
"469","China","Macao Special Administrative Region","2020-01-07",0,0,0,0,0
"470","China","Macao Special Administrative Region","2020-01-08",0,0,0,0,0
"471","China","Macao Special Administrative Region","2020-01-09",0,0,0,0,0
"472","China","Macao Special Administrative Region","2020-01-10",0,0,0,0,0
"473","China","Macao Special Administrative Region","2020-01-11",0,0,0,0,0
"474","China","Macao Special Administrative Region","2020-01-12",0,0,0,0,0
"475","China","Macao Special Administrative Region","2020-01-13",0,0,0,0,0
"476","China","Macao Special Administrative Region","2020-01-14",0,0,0,0,0
"477","China","Macao Special Administrative Region","2020-01-15",0,0,0,0,0
"478","China","Macao Special Administrative Region","2020-01-16",0,0,0,0,0
"479","China","Macao Special Administrative Region","2020-01-17",0,0,0,0,0
"480","China","Macao Special Administrative Region","2020-01-18",0,0,0,0,0
"481","China","Macao Special Administrative Region","2020-01-19",0,0,0,0,0
"482","China","Macao Special Administrative Region","2020-01-20",0,0,0,0,0
"483","China","Macao Special Administrative Region","2020-01-21",1,0,0,0,0
"484","China","Macao Special Administrative Region","2020-01-22",2,0,0,0,0
"485","China","Ningxia Hui Autonomous Region","2019-12-31",0,0,0,0,0
"486","China","Ningxia Hui Autonomous Region","2020-01-01",0,0,0,0,0
"487","China","Ningxia Hui Autonomous Region","2020-01-02",0,0,0,0,0
"488","China","Ningxia Hui Autonomous Region","2020-01-03",0,0,0,0,0
"489","China","Ningxia Hui Autonomous Region","2020-01-04",0,0,0,0,0
"490","China","Ningxia Hui Autonomous Region","2020-01-05",0,0,0,0,0
"491","China","Ningxia Hui Autonomous Region","2020-01-06",0,0,0,0,0
"492","China","Ningxia Hui Autonomous Region","2020-01-07",0,0,0,0,0
"493","China","Ningxia Hui Autonomous Region","2020-01-08",0,0,0,0,0
"494","China","Ningxia Hui Autonomous Region","2020-01-09",0,0,0,0,0
"495","China","Ningxia Hui Autonomous Region","2020-01-10",0,0,0,0,0
"496","China","Ningxia Hui Autonomous Region","2020-01-11",0,0,0,0,0
"497","China","Ningxia Hui Autonomous Region","2020-01-12",0,0,0,0,0
"498","China","Ningxia Hui Autonomous Region","2020-01-13",0,0,0,0,0
"499","China","Ningxia Hui Autonomous Region","2020-01-14",0,0,0,0,0
"500","China","Ningxia Hui Autonomous Region","2020-01-15",0,0,0,0,0
"501","China","Ningxia Hui Autonomous Region","2020-01-16",0,0,0,0,0
"502","China","Ningxia Hui Autonomous Region","2020-01-17",0,0,0,0,0
"503","China","Ningxia Hui Autonomous Region","2020-01-18",0,0,0,0,0
"504","China","Ningxia Hui Autonomous Region","2020-01-19",0,0,0,0,0
"505","China","Ningxia Hui Autonomous Region","2020-01-20",0,0,0,0,0
"506","China","Ningxia Hui Autonomous Region","2020-01-21",0,0,0,0,0
"507","China","Ningxia Hui Autonomous Region","2020-01-22",1,0,0,0,0
"508","China","Qinghai Province","2019-12-31",0,0,0,0,0
"509","China","Qinghai Province","2020-01-01",0,0,0,0,0
"510","China","Qinghai Province","2020-01-02",0,0,0,0,0
"511","China","Qinghai Province","2020-01-03",0,0,0,0,0
"512","China","Qinghai Province","2020-01-04",0,0,0,0,0
"513","China","Qinghai Province","2020-01-05",0,0,0,0,0
"514","China","Qinghai Province","2020-01-06",0,0,0,0,0
"515","China","Qinghai Province","2020-01-07",0,0,0,0,0
"516","China","Qinghai Province","2020-01-08",0,0,0,0,0
"517","China","Qinghai Province","2020-01-09",0,0,0,0,0
"518","China","Qinghai Province","2020-01-10",0,0,0,0,0
"519","China","Qinghai Province","2020-01-11",0,0,0,0,0
"520","China","Qinghai Province","2020-01-12",0,0,0,0,0
"521","China","Qinghai Province","2020-01-13",0,0,0,0,0
"522","China","Qinghai Province","2020-01-14",0,0,0,0,0
"523","China","Qinghai Province","2020-01-15",0,0,0,0,0
"524","China","Qinghai Province","2020-01-16",0,0,0,0,0
"525","China","Qinghai Province","2020-01-17",0,0,0,0,0
"526","China","Qinghai Province","2020-01-18",0,0,0,0,0
"527","China","Qinghai Province","2020-01-19",0,0,0,0,0
"528","China","Qinghai Province","2020-01-20",0,0,0,0,0
"529","China","Qinghai Province","2020-01-21",0,0,0,0,0
"530","China","Qinghai Province","2020-01-22",0,0,0,0,0
"531","China","Shaanxi Province","2019-12-31",0,0,0,0,0
"532","China","Shaanxi Province","2020-01-01",0,0,0,0,0
"533","China","Shaanxi Province","2020-01-02",0,0,0,0,0
"534","China","Shaanxi Province","2020-01-03",0,0,0,0,0
"535","China","Shaanxi Province","2020-01-04",0,0,0,0,0
"536","China","Shaanxi Province","2020-01-05",0,0,0,0,0
"537","China","Shaanxi Province","2020-01-06",0,0,0,0,0
"538","China","Shaanxi Province","2020-01-07",0,0,0,0,0
"539","China","Shaanxi Province","2020-01-08",0,0,0,0,0
"540","China","Shaanxi Province","2020-01-09",0,0,0,0,0
"541","China","Shaanxi Province","2020-01-10",0,0,0,0,0
"542","China","Shaanxi Province","2020-01-11",0,0,0,0,0
"543","China","Shaanxi Province","2020-01-12",0,0,0,0,0
"544","China","Shaanxi Province","2020-01-13",0,0,0,0,0
"545","China","Shaanxi Province","2020-01-14",0,0,0,0,0
"546","China","Shaanxi Province","2020-01-15",0,0,0,0,0
"547","China","Shaanxi Province","2020-01-16",0,0,0,0,0
"548","China","Shaanxi Province","2020-01-17",0,0,0,0,0
"549","China","Shaanxi Province","2020-01-18",0,0,0,0,0
"550","China","Shaanxi Province","2020-01-19",0,0,0,0,0
"551","China","Shaanxi Province","2020-01-20",0,0,0,0,0
"552","China","Shaanxi Province","2020-01-21",0,0,0,0,0
"553","China","Shaanxi Province","2020-01-22",0,0,0,0,0
"554","China","Shandong Province","2019-12-31",0,0,0,0,0
"555","China","Shandong Province","2020-01-01",0,0,0,0,0
"556","China","Shandong Province","2020-01-02",0,0,0,0,0
"557","China","Shandong Province","2020-01-03",0,0,0,0,0
"558","China","Shandong Province","2020-01-04",0,0,0,0,0
"559","China","Shandong Province","2020-01-05",0,0,0,0,0
"560","China","Shandong Province","2020-01-06",0,0,0,0,0
"561","China","Shandong Province","2020-01-07",0,0,0,0,0
"562","China","Shandong Province","2020-01-08",0,0,0,0,0
"563","China","Shandong Province","2020-01-09",0,0,0,0,0
"564","China","Shandong Province","2020-01-10",0,0,0,0,0
"565","China","Shandong Province","2020-01-11",0,0,0,0,0
"566","China","Shandong Province","2020-01-12",0,0,0,0,0
"567","China","Shandong Province","2020-01-13",0,0,0,0,0
"568","China","Shandong Province","2020-01-14",0,0,0,0,0
"569","China","Shandong Province","2020-01-15",0,0,0,0,0
"570","China","Shandong Province","2020-01-16",0,0,0,0,0
"571","China","Shandong Province","2020-01-17",0,0,0,0,0
"572","China","Shandong Province","2020-01-18",0,0,0,0,0
"573","China","Shandong Province","2020-01-19",0,0,0,0,0
"574","China","Shandong Province","2020-01-20",0,0,0,0,0
"575","China","Shandong Province","2020-01-21",1,0,0,0,0
"576","China","Shandong Province","2020-01-22",2,0,0,0,0
"577","China","Shanghai Municipality","2019-12-31",0,0,0,0,0
"578","China","Shanghai Municipality","2020-01-01",0,0,0,0,0
"579","China","Shanghai Municipality","2020-01-02",0,0,0,0,0
"580","China","Shanghai Municipality","2020-01-03",0,0,0,0,0
"581","China","Shanghai Municipality","2020-01-04",0,0,0,0,0
"582","China","Shanghai Municipality","2020-01-05",0,0,0,0,0
"583","China","Shanghai Municipality","2020-01-06",0,0,0,0,0
"584","China","Shanghai Municipality","2020-01-07",0,0,0,0,0
"585","China","Shanghai Municipality","2020-01-08",0,0,0,0,0
"586","China","Shanghai Municipality","2020-01-09",0,0,0,0,0
"587","China","Shanghai Municipality","2020-01-10",0,0,0,0,0
"588","China","Shanghai Municipality","2020-01-11",0,0,0,0,0
"589","China","Shanghai Municipality","2020-01-12",0,0,0,0,0
"590","China","Shanghai Municipality","2020-01-13",0,0,0,0,0
"591","China","Shanghai Municipality","2020-01-14",0,0,0,0,0
"592","China","Shanghai Municipality","2020-01-15",0,0,0,0,0
"593","China","Shanghai Municipality","2020-01-16",0,0,0,0,0
"594","China","Shanghai Municipality","2020-01-17",0,0,0,0,0
"595","China","Shanghai Municipality","2020-01-18",0,0,0,0,0
"596","China","Shanghai Municipality","2020-01-19",1,0,0,0,0
"597","China","Shanghai Municipality","2020-01-20",1,0,0,0,0
"598","China","Shanghai Municipality","2020-01-21",7,0,0,0,0
"599","China","Shanghai Municipality","2020-01-22",9,0,0,0,0
"600","China","Shanxi Province","2019-12-31",0,0,0,0,0
"601","China","Shanxi Province","2020-01-01",0,0,0,0,0
"602","China","Shanxi Province","2020-01-02",0,0,0,0,0
"603","China","Shanxi Province","2020-01-03",0,0,0,0,0
"604","China","Shanxi Province","2020-01-04",0,0,0,0,0
"605","China","Shanxi Province","2020-01-05",0,0,0,0,0
"606","China","Shanxi Province","2020-01-06",0,0,0,0,0
"607","China","Shanxi Province","2020-01-07",0,0,0,0,0
"608","China","Shanxi Province","2020-01-08",0,0,0,0,0
"609","China","Shanxi Province","2020-01-09",0,0,0,0,0
"610","China","Shanxi Province","2020-01-10",0,0,0,0,0
"611","China","Shanxi Province","2020-01-11",0,0,0,0,0
"612","China","Shanxi Province","2020-01-12",0,0,0,0,0
"613","China","Shanxi Province","2020-01-13",0,0,0,0,0
"614","China","Shanxi Province","2020-01-14",0,0,0,0,0
"615","China","Shanxi Province","2020-01-15",0,0,0,0,0
"616","China","Shanxi Province","2020-01-16",0,0,0,0,0
"617","China","Shanxi Province","2020-01-17",0,0,0,0,0
"618","China","Shanxi Province","2020-01-18",0,0,0,0,0
"619","China","Shanxi Province","2020-01-19",0,0,0,0,0
"620","China","Shanxi Province","2020-01-20",0,0,0,0,0
"621","China","Shanxi Province","2020-01-21",0,0,0,0,0
"622","China","Shanxi Province","2020-01-22",1,0,0,0,0
"623","China","Sichuan Province","2019-12-31",0,0,0,0,0
"624","China","Sichuan Province","2020-01-01",0,0,0,0,0
"625","China","Sichuan Province","2020-01-02",0,0,0,0,0
"626","China","Sichuan Province","2020-01-03",0,0,0,0,0
"627","China","Sichuan Province","2020-01-04",0,0,0,0,0
"628","China","Sichuan Province","2020-01-05",0,0,0,0,0
"629","China","Sichuan Province","2020-01-06",0,0,0,0,0
"630","China","Sichuan Province","2020-01-07",0,0,0,0,0
"631","China","Sichuan Province","2020-01-08",0,0,0,0,0
"632","China","Sichuan Province","2020-01-09",0,0,0,0,0
"633","China","Sichuan Province","2020-01-10",0,0,0,0,0
"634","China","Sichuan Province","2020-01-11",0,0,0,0,0
"635","China","Sichuan Province","2020-01-12",0,0,0,0,0
"636","China","Sichuan Province","2020-01-13",0,0,0,0,0
"637","China","Sichuan Province","2020-01-14",0,0,0,0,0
"638","China","Sichuan Province","2020-01-15",0,0,0,0,0
"639","China","Sichuan Province","2020-01-16",0,0,0,0,0
"640","China","Sichuan Province","2020-01-17",0,0,0,0,0
"641","China","Sichuan Province","2020-01-18",0,0,0,0,0
"642","China","Sichuan Province","2020-01-19",0,0,0,0,0
"643","China","Sichuan Province","2020-01-20",0,0,0,0,0
"644","China","Sichuan Province","2020-01-21",1,0,0,0,0
"645","China","Sichuan Province","2020-01-22",5,0,0,0,0
"646","China","Taiwan Province","2019-12-31",0,0,0,0,0
"647","China","Taiwan Province","2020-01-01",0,0,0,0,0
"648","China","Taiwan Province","2020-01-02",0,0,0,0,0
"649","China","Taiwan Province","2020-01-03",0,0,0,0,0
"650","China","Taiwan Province","2020-01-04",0,0,0,0,0
"651","China","Taiwan Province","2020-01-05",0,0,0,0,0
"652","China","Taiwan Province","2020-01-06",0,0,0,0,0
"653","China","Taiwan Province","2020-01-07",0,0,0,0,0
"654","China","Taiwan Province","2020-01-08",0,0,0,0,0
"655","China","Taiwan Province","2020-01-09",0,0,0,0,0
"656","China","Taiwan Province","2020-01-10",0,0,0,0,0
"657","China","Taiwan Province","2020-01-11",0,0,0,0,0
"658","China","Taiwan Province","2020-01-12",0,0,0,0,0
"659","China","Taiwan Province","2020-01-13",0,0,0,0,0
"660","China","Taiwan Province","2020-01-14",0,0,0,0,0
"661","China","Taiwan Province","2020-01-15",0,0,0,0,0
"662","China","Taiwan Province","2020-01-16",0,0,0,0,0
"663","China","Taiwan Province","2020-01-17",0,0,0,0,0
"664","China","Taiwan Province","2020-01-18",0,0,0,0,0
"665","China","Taiwan Province","2020-01-19",0,0,0,0,0
"666","China","Taiwan Province","2020-01-20",0,0,0,0,0
"667","China","Taiwan Province","2020-01-21",1,0,0,0,0
"668","China","Taiwan Province","2020-01-22",1,0,0,0,0
"669","China","Tianjin Municipality","2019-12-31",0,0,0,0,0
"670","China","Tianjin Municipality","2020-01-01",0,0,0,0,0
"671","China","Tianjin Municipality","2020-01-02",0,0,0,0,0
"672","China","Tianjin Municipality","2020-01-03",0,0,0,0,0
"673","China","Tianjin Municipality","2020-01-04",0,0,0,0,0
"674","China","Tianjin Municipality","2020-01-05",0,0,0,0,0
"675","China","Tianjin Municipality","2020-01-06",0,0,0,0,0
"676","China","Tianjin Municipality","2020-01-07",0,0,0,0,0
"677","China","Tianjin Municipality","2020-01-08",0,0,0,0,0
"678","China","Tianjin Municipality","2020-01-09",0,0,0,0,0
"679","China","Tianjin Municipality","2020-01-10",0,0,0,0,0
"680","China","Tianjin Municipality","2020-01-11",0,0,0,0,0
"681","China","Tianjin Municipality","2020-01-12",0,0,0,0,0
"682","China","Tianjin Municipality","2020-01-13",0,0,0,0,0
"683","China","Tianjin Municipality","2020-01-14",0,0,0,0,0
"684","China","Tianjin Municipality","2020-01-15",0,0,0,0,0
"685","China","Tianjin Municipality","2020-01-16",0,0,0,0,0
"686","China","Tianjin Municipality","2020-01-17",0,0,0,0,0
"687","China","Tianjin Municipality","2020-01-18",0,0,0,0,0
"688","China","Tianjin Municipality","2020-01-19",0,0,0,0,0
"689","China","Tianjin Municipality","2020-01-20",0,0,0,0,0
"690","China","Tianjin Municipality","2020-01-21",2,0,0,0,0
"691","China","Tianjin Municipality","2020-01-22",2,0,0,0,0
"692","China","Tibet Autonomous Region","2019-12-31",0,0,0,0,0
"693","China","Tibet Autonomous Region","2020-01-01",0,0,0,0,0
"694","China","Tibet Autonomous Region","2020-01-02",0,0,0,0,0
"695","China","Tibet Autonomous Region","2020-01-03",0,0,0,0,0
"696","China","Tibet Autonomous Region","2020-01-04",0,0,0,0,0
"697","China","Tibet Autonomous Region","2020-01-05",0,0,0,0,0
"698","China","Tibet Autonomous Region","2020-01-06",0,0,0,0,0
"699","China","Tibet Autonomous Region","2020-01-07",0,0,0,0,0
"700","China","Tibet Autonomous Region","2020-01-08",0,0,0,0,0
"701","China","Tibet Autonomous Region","2020-01-09",0,0,0,0,0
"702","China","Tibet Autonomous Region","2020-01-10",0,0,0,0,0
"703","China","Tibet Autonomous Region","2020-01-11",0,0,0,0,0
"704","China","Tibet Autonomous Region","2020-01-12",0,0,0,0,0
"705","China","Tibet Autonomous Region","2020-01-13",0,0,0,0,0
"706","China","Tibet Autonomous Region","2020-01-14",0,0,0,0,0
"707","China","Tibet Autonomous Region","2020-01-15",0,0,0,0,0
"708","China","Tibet Autonomous Region","2020-01-16",0,0,0,0,0
"709","China","Tibet Autonomous Region","2020-01-17",0,0,0,0,0
"710","China","Tibet Autonomous Region","2020-01-18",0,0,0,0,0
"711","China","Tibet Autonomous Region","2020-01-19",0,0,0,0,0
"712","China","Tibet Autonomous Region","2020-01-20",0,0,0,0,0
"713","China","Tibet Autonomous Region","2020-01-21",0,0,0,0,0
"714","China","Tibet Autonomous Region","2020-01-22",0,0,0,0,0
"715","China","Xinjiang Uygur Autonomous Region","2019-12-31",0,0,0,0,0
"716","China","Xinjiang Uygur Autonomous Region","2020-01-01",0,0,0,0,0
"717","China","Xinjiang Uygur Autonomous Region","2020-01-02",0,0,0,0,0
"718","China","Xinjiang Uygur Autonomous Region","2020-01-03",0,0,0,0,0
"719","China","Xinjiang Uygur Autonomous Region","2020-01-04",0,0,0,0,0
"720","China","Xinjiang Uygur Autonomous Region","2020-01-05",0,0,0,0,0
"721","China","Xinjiang Uygur Autonomous Region","2020-01-06",0,0,0,0,0
"722","China","Xinjiang Uygur Autonomous Region","2020-01-07",0,0,0,0,0
"723","China","Xinjiang Uygur Autonomous Region","2020-01-08",0,0,0,0,0
"724","China","Xinjiang Uygur Autonomous Region","2020-01-09",0,0,0,0,0
"725","China","Xinjiang Uygur Autonomous Region","2020-01-10",0,0,0,0,0
"726","China","Xinjiang Uygur Autonomous Region","2020-01-11",0,0,0,0,0
"727","China","Xinjiang Uygur Autonomous Region","2020-01-12",0,0,0,0,0
"728","China","Xinjiang Uygur Autonomous Region","2020-01-13",0,0,0,0,0
"729","China","Xinjiang Uygur Autonomous Region","2020-01-14",0,0,0,0,0
"730","China","Xinjiang Uygur Autonomous Region","2020-01-15",0,0,0,0,0
"731","China","Xinjiang Uygur Autonomous Region","2020-01-16",0,0,0,0,0
"732","China","Xinjiang Uygur Autonomous Region","2020-01-17",0,0,0,0,0
"733","China","Xinjiang Uygur Autonomous Region","2020-01-18",0,0,0,0,0
"734","China","Xinjiang Uygur Autonomous Region","2020-01-19",0,0,0,0,0
"735","China","Xinjiang Uygur Autonomous Region","2020-01-20",0,0,0,0,0
"736","China","Xinjiang Uygur Autonomous Region","2020-01-21",0,0,0,0,0
"737","China","Xinjiang Uygur Autonomous Region","2020-01-22",0,0,0,0,0
"738","China","Yunnan Province","2019-12-31",0,0,0,0,0
"739","China","Yunnan Province","2020-01-01",0,0,0,0,0
"740","China","Yunnan Province","2020-01-02",0,0,0,0,0
"741","China","Yunnan Province","2020-01-03",0,0,0,0,0
"742","China","Yunnan Province","2020-01-04",0,0,0,0,0
"743","China","Yunnan Province","2020-01-05",0,0,0,0,0
"744","China","Yunnan Province","2020-01-06",0,0,0,0,0
"745","China","Yunnan Province","2020-01-07",0,0,0,0,0
"746","China","Yunnan Province","2020-01-08",0,0,0,0,0
"747","China","Yunnan Province","2020-01-09",0,0,0,0,0
"748","China","Yunnan Province","2020-01-10",0,0,0,0,0
"749","China","Yunnan Province","2020-01-11",0,0,0,0,0
"750","China","Yunnan Province","2020-01-12",0,0,0,0,0
"751","China","Yunnan Province","2020-01-13",0,0,0,0,0
"752","China","Yunnan Province","2020-01-14",0,0,0,0,0
"753","China","Yunnan Province","2020-01-15",0,0,0,0,0
"754","China","Yunnan Province","2020-01-16",0,0,0,0,0
"755","China","Yunnan Province","2020-01-17",0,0,0,0,0
"756","China","Yunnan Province","2020-01-18",0,0,0,0,0
"757","China","Yunnan Province","2020-01-19",0,0,0,0,0
"758","China","Yunnan Province","2020-01-20",0,0,0,0,0
"759","China","Yunnan Province","2020-01-21",1,0,0,0,0
"760","China","Yunnan Province","2020-01-22",1,0,0,0,0
"761","China","Zhejiang Province","2019-12-31",0,0,0,0,0
"762","China","Zhejiang Province","2020-01-01",0,0,0,0,0
"763","China","Zhejiang Province","2020-01-02",0,0,0,0,0
"764","China","Zhejiang Province","2020-01-03",0,0,0,0,0
"765","China","Zhejiang Province","2020-01-04",0,0,0,0,0
"766","China","Zhejiang Province","2020-01-05",0,0,0,0,0
"767","China","Zhejiang Province","2020-01-06",0,0,0,0,0
"768","China","Zhejiang Province","2020-01-07",0,0,0,0,0
"769","China","Zhejiang Province","2020-01-08",0,0,0,0,0
"770","China","Zhejiang Province","2020-01-09",0,0,0,0,0
"771","China","Zhejiang Province","2020-01-10",0,0,0,0,0
"772","China","Zhejiang Province","2020-01-11",0,0,0,0,0
"773","China","Zhejiang Province","2020-01-12",0,0,0,0,0
"774","China","Zhejiang Province","2020-01-13",0,0,0,0,0
"775","China","Zhejiang Province","2020-01-14",0,0,0,0,0
"776","China","Zhejiang Province","2020-01-15",0,0,0,0,0
"777","China","Zhejiang Province","2020-01-16",0,0,0,0,0
"778","China","Zhejiang Province","2020-01-17",0,0,0,0,0
"779","China","Zhejiang Province","2020-01-18",0,0,0,0,0
"780","China","Zhejiang Province","2020-01-19",0,0,0,0,0
"781","China","Zhejiang Province","2020-01-20",0,0,0,0,0
"782","China","Zhejiang Province","2020-01-21",5,0,0,0,0
"783","China","Zhejiang Province","2020-01-22",10,0,0,0,0
