,GID_0,NAME_0,GID_1,NL_NAME_0,NAME_1,NL_NAME_1,NL_Name_1_short,GID_2,NAME_2,VARNAME_2,NL_NAME_2,NL_NAME_2_short,TYPE_2,ENGTYPE_2,HASC_2,GID_3,NAME_3,VARNAME_3,NL_NAME_3,NL_NAME_3_short,TYPE_3,NL_NAME_4,ENGTYPE_3,CC_3,HASC_3,manual_addition,flags
184146,CHN,China,CHN.25_1,,Shanxi,山西,山西省,CHN.25.11_1,Yuncheng,,运城县,运城,,,,CHN.25.11.9_1,Xia,Xià,夏县,,Xiàn,,County,NA,NA,autofill,
183759,CHN,China,CHN.25_1,,Shanxi,山西,山西省,CHN.25.11_1,Yuncheng,,运城县,运城,,,,CHN.25.11.10_1,Xinjiang,Xīnjiàng,新绛县,,Xiàn,,County,NA,NA,autofill,
184302,CHN,China,CHN.25_1,,Shanxi,山西,山西省,CHN.25.11_1,Yuncheng,,运城县,运城,,,,CHN.25.11.11_1,Yongji,Yǒngjì,永济市,,Xiànjíshì,,County City,NA,NA,autofill,
184050,CHN,China,CHN.25_1,,Shanxi,山西,山西省,CHN.25.11_1,Yuncheng,,运城县,运城,,,,CHN.25.11.12_1,Yuanqu,Yuánqǔ,垣曲县,,Xiàn,,County,NA,NA,autofill,
184084,CHN,China,CHN.25_1,,Shanxi,山西,山西省,CHN.25.11_1,Yuncheng,,运城县,运城,,,,CHN.25.11.13_1,Yuncheng,NA,NA,,Xiàn,,County,NA,NA,autofill,
196151,CHN,China,CHN.6_1,,Guangdong,廣東|广东,广东省,CHN.6.17_1,Yunfu,,云浮市,云浮,,,,CHN.6.17.1_1,Luoding,Luódìng,罗定市,,Xiànjíshì,,County City,NA,NA,autofill,
196425,CHN,China,CHN.6_1,,Guangdong,廣東|广东,广东省,CHN.6.17_1,Yunfu,,云浮市,云浮,,,,CHN.6.17.2_1,Xinxing,Xīnxīng,新兴县,,Xiàn,,County,NA,NA,autofill,
195767,CHN,China,CHN.6_1,,Guangdong,廣東|广东,广东省,CHN.6.17_1,Yunfu,,云浮市,云浮,,,,CHN.6.17.3_1,Yun'an,Yún'ān,云安县,,Xiàn,,County,NA,NA,autofill,
195374,CHN,China,CHN.6_1,,Guangdong,廣東|广东,广东省,CHN.6.17_1,Yunfu,,云浮市,云浮,,,,CHN.6.17.4_1,Yunan,Yùnán,郁南县,,Xiàn,,County,NA,NA,autofill,
195770,CHN,China,CHN.6_1,,Guangdong,廣東|广东,广东省,CHN.6.17_1,Yunfu,,云浮市,云浮,,,,CHN.6.17.5_1,Yuncheng,Yúnchéng,云城区,,Shìxiáqū,,District,NA,NA,autofill,
192491,CHN,China,CHN.30_1,,Yunnan,雲南|云南,云南省,CHN.30.15_1,Yuxi,,玉溪市,玉溪,,,,CHN.30.15.1_1,Chengjiang,Chéngjiāng,澄江县,,Xiàn,,County,NA,NA,autofill,
193271,CHN,China,CHN.30_1,,Yunnan,雲南|云南,云南省,CHN.30.15_1,Yuxi,,玉溪市,玉溪,,,,CHN.30.15.2_1,Eshan Yi,Éshān Yízú,峨山彝族自治县,,Zìzhìxiàn,,Autonomous County,NA,NA,autofill,
193190,CHN,China,CHN.30_1,,Yunnan,雲南|云南,云南省,CHN.30.15_1,Yuxi,,玉溪市,玉溪,,,,CHN.30.15.3_1,Huaning,Huáníng,华宁县,,Xiàn,,County,NA,NA,autofill,
193286,CHN,China,CHN.30_1,,Yunnan,雲南|云南,云南省,CHN.30.15_1,Yuxi,,玉溪市,玉溪,,,,CHN.30.15.4_1,Jiangchuan,Jiāngchuān,江川县,,Xiàn,,County,NA,NA,autofill,
193761,CHN,China,CHN.30_1,,Yunnan,雲南|云南,云南省,CHN.30.15_1,Yuxi,,玉溪市,玉溪,,,,CHN.30.15.5_1,Tonghai,NA,NA,,Xiàn,,County,NA,NA,autofill,
193446,CHN,China,CHN.30_1,,Yunnan,雲南|云南,云南省,CHN.30.15_1,Yuxi,,玉溪市,玉溪,,,,CHN.30.15.6_1,Xinping Yi and Dai,Xīnpíng Yízú Dǎizú,新平彝族傣族自治县,,Zìzhìxiàn,,Autonomous County,NA,NA,autofill,
192449,CHN,China,CHN.30_1,,Yunnan,雲南|云南,云南省,CHN.30.15_1,Yuxi,,玉溪市,玉溪,,,,CHN.30.15.7_1,Yimen,Yìmén,易门县,,Xiàn,,County,NA,NA,autofill,
194284,CHN,China,CHN.30_1,,Yunnan,雲南|云南,云南省,CHN.30.15_1,Yuxi,,玉溪市,玉溪,,,,CHN.30.15.8_1,"Yuanjiang Hani, Yi and Dai",Yuánjiāng Hānízú Yízú Dǎizú,元江哈尼族彝族傣族自治县,,Zìzhìxiàn,,Autonomous County,NA,NA,autofill,
193246,CHN,China,CHN.30_1,,Yunnan,雲南|云南,云南省,CHN.30.15_1,Yuxi,,玉溪市,玉溪,,,,CHN.30.15.9_1,Yuxi,NA,NA,,Xiàn,,County,NA,NA,autofill,
184137,CHN,China,CHN.23_1,,Shandong,山東|山东,山东省,CHN.23.16_1,Zaozhuang,,枣庄市,枣庄,,,,CHN.23.16.1_1,Teng,NA,NA,,Xiàn,,County,NA,NA,autofill,
184304,CHN,China,CHN.23_1,,Shandong,山東|山东,山东省,CHN.23.16_1,Zaozhuang,,枣庄市,枣庄,,,,CHN.23.16.2_1,Zhaozhuang,NA,NA,,Shìxiáqū,,District,NA,NA,autofill,
183981,CHN,China,CHN.23_1,,Shandong,山東|山东,山东省,CHN.23.16_1,Zaozhuang,,枣庄市,枣庄,,,,CHN.23.16.3_1,Zouxian,NA,NA,,Xiàn,,County,NA,NA,autofill,
186151,CHN,China,CHN.14_1,,Hunan,湖南,湖南省,CHN.14.13_1,Zhangjiajie,,张家界市|張家界市,张家界,,,,CHN.14.13.1_1,Cili,Cílì,慈利县|慈利縣,,Xiàn,,County,NA,NA,manuaI_addition,
186355,CHN,China,CHN.14_1,,Hunan,湖南,湖南省,CHN.14.13_1,Zhangjiajie,,张家界市|張家界市,张家界,,,,CHN.14.13.2_1,Dayong,NA,NA,,Xiàn,,County,NA,NA,manuaI_addition,
186105,CHN,China,CHN.14_1,,Hunan,湖南,湖南省,CHN.14.13_1,Zhangjiajie,,张家界市|張家界市,张家界,,,,CHN.14.13.3_1,Sangzhi,Sāngzhí,桑植县|桑植縣,,Xiàn,,County,NA,NA,manuaI_addition,
181731,CHN,China,CHN.10_1,,Hebei,河北,河北省,CHN.10.11_1,Zhangjiakou,,张家口市,张家口,,,,CHN.10.11.1_1,Chicheng,Chìchéng,赤城县,,Xiàn,,County,NA,NA,manual_addition,
181744,CHN,China,CHN.10_1,,Hebei,河北,河北省,CHN.10.11_1,Zhangjiakou,,张家口市,张家口,,,,CHN.10.11.2_1,Chongli,Chónglǐ,崇礼县,,Xiàn,,County,NA,NA,manual_addition,
181655,CHN,China,CHN.10_1,,Hebei,河北,河北省,CHN.10.11_1,Zhangjiakou,,张家口市,张家口,,,,CHN.10.11.3_1,Guyuan,Gūyuán,沽源县,,Xiàn,,County,NA,NA,manual_addition,
181864,CHN,China,CHN.10_1,,Hebei,河北,河北省,CHN.10.11_1,Zhangjiakou,,张家口市,张家口,,,,CHN.10.11.4_1,Huai'an,Huái'ān,怀安县,,Xiàn,,County,NA,NA,manual_addition,
181914,CHN,China,CHN.10_1,,Hebei,河北,河北省,CHN.10.11_1,Zhangjiakou,,张家口市,张家口,,,,CHN.10.11.5_1,Huailai,Huáilái,怀来县,,Xiàn,,County,NA,NA,manual_addition,
181630,CHN,China,CHN.10_1,,Hebei,河北,河北省,CHN.10.11_1,Zhangjiakou,,张家口市,张家口,,,,CHN.10.11.6_1,Kangbao,Kāngbǎo,康保县,,Xiàn,,County,NA,NA,manual_addition,
181707,CHN,China,CHN.10_1,,Hebei,河北,河北省,CHN.10.11_1,Zhangjiakou,,张家口市,张家口,,,,CHN.10.11.7_1,Shangyi,Shàngyì,尚义县,,Xiàn,,County,NA,NA,manual_addition,
181801,CHN,China,CHN.10_1,,Hebei,河北,河北省,CHN.10.11_1,Zhangjiakou,,张家口市,张家口,,,,CHN.10.11.8_1,Wanquan,Wànquán,万全县,,Xiàn,,County,NA,NA,manual_addition,
181843,CHN,China,CHN.10_1,,Hebei,河北,河北省,CHN.10.11_1,Zhangjiakou,,张家口市,张家口,,,,CHN.10.11.9_1,Xuanhua,Xuānhuà,宣化县,,Xiàn,,County,NA,NA,manual_addition,
181965,CHN,China,CHN.10_1,,Hebei,河北,河北省,CHN.10.11_1,Zhangjiakou,,张家口市,张家口,,,,CHN.10.11.10_1,Yangyuan,Yángyuán,阳原县,,Xiàn,,County,NA,NA,manual_addition,
182027,CHN,China,CHN.10_1,,Hebei,河北,河北省,CHN.10.11_1,Zhangjiakou,,张家口市,张家口,,,,CHN.10.11.11_1,Yu,Yù,蔚县,,Xiàn,,County,NA,NA,manual_addition,
181700,CHN,China,CHN.10_1,,Hebei,河北,河北省,CHN.10.11_1,Zhangjiakou,,张家口市,张家口,,,,CHN.10.11.12_1,Zhangbei,Zhāngběi,张北县,,Xiàn,,County,NA,NA,manual_addition,
181811,CHN,China,CHN.10_1,,Hebei,河北,河北省,CHN.10.11_1,Zhangjiakou,,张家口市,张家口,,,,CHN.10.11.13_1,Zhangjiakou,NA,NA,,Xiànjíshì,,County City,NA,NA,manual_addition,
181934,CHN,China,CHN.10_1,,Hebei,河北,河北省,CHN.10.11_1,Zhangjiakou,,张家口市,张家口,,,,CHN.10.11.14_1,Zhuolu,Zhuōlù,涿鹿县,,Xiàn,,County,NA,NA,manual_addition,
182120,CHN,China,CHN.5_1,,Gansu,甘肅|甘肃,甘肃省,CHN.5.14_1,Zhangye,,张掖市,张掖,,,,CHN.5.14.1_1,Gaotai,Gāotái,高台县,,Xiàn,,County,NA,NA,autofill,
182167,CHN,China,CHN.5_1,,Gansu,甘肅|甘肃,甘肃省,CHN.5.14_1,Zhangye,,张掖市,张掖,,,,CHN.5.14.2_1,Linze,Línzé,临泽县,,Xiàn,,County,NA,NA,autofill,
182432,CHN,China,CHN.5_1,,Gansu,甘肅|甘肃,甘肃省,CHN.5.14_1,Zhangye,,张掖市,张掖,,,,CHN.5.14.3_1,Minle,Mínlè,民乐县,,Xiàn,,County,NA,NA,autofill,
182353,CHN,China,CHN.5_1,,Gansu,甘肅|甘肃,甘肃省,CHN.5.14_1,Zhangye,,张掖市,张掖,,,,CHN.5.14.4_1,Shandan,Shāndān,山丹县,,Xiàn,,County,NA,NA,autofill,
182581,CHN,China,CHN.5_1,,Gansu,甘肅|甘肃,甘肃省,CHN.5.14_1,Zhangye,,张掖市,张掖,,,,CHN.5.14.5_1,Sunan Yugur,Sùnán Yùgùzú,肃南裕固族自治县,,Zìzhìxiàn,,Autonomous County,NA,NA,autofill,
182245,CHN,China,CHN.5_1,,Gansu,甘肅|甘肃,甘肃省,CHN.5.14_1,Zhangye,,张掖市,张掖,,,,CHN.5.14.6_1,Zhangye,NA,NA,,Xiàn,,County,NA,NA,autofill,
192575,CHN,China,CHN.4_1,,Fujian,福建,福建省,CHN.4.9_1,Zhangzhou,,漳州市,漳州,,,,CHN.4.9.1_1,Changtai,Chángtài,长泰县,,Xiàn,,County,NA,NA,autofill,
194516,CHN,China,CHN.4_1,,Fujian,福建,福建省,CHN.4.9_1,Zhangzhou,,漳州市,漳州,,,,CHN.4.9.2_1,Dongshan,Dōngshān,东山县,,Xiàn,,County,NA,NA,autofill,
192021,CHN,China,CHN.4_1,,Fujian,福建,福建省,CHN.4.9_1,Zhangzhou,,漳州市,漳州,,,,CHN.4.9.3_1,Hua'an,Huá'ān,华安县,,Xiàn,,County,NA,NA,autofill,
193467,CHN,China,CHN.4_1,,Fujian,福建,福建省,CHN.4.9_1,Zhangzhou,,漳州市,漳州,,,,CHN.4.9.4_1,Longhai,Lónghǎi,龙海市,,Xiànjíshì,,County City,NA,NA,autofill,
192376,CHN,China,CHN.4_1,,Fujian,福建,福建省,CHN.4.9_1,Zhangzhou,,漳州市,漳州,,,,CHN.4.9.5_1,Nanjing,Nánjìng,南靖县,,Xiàn,,County,NA,NA,autofill,
193174,CHN,China,CHN.4_1,,Fujian,福建,福建省,CHN.4.9_1,Zhangzhou,,漳州市,漳州,,,,CHN.4.9.6_1,Pinghe,Pínghé,平和县,,Xiàn,,County,NA,NA,autofill,
193866,CHN,China,CHN.4_1,,Fujian,福建,福建省,CHN.4.9_1,Zhangzhou,,漳州市,漳州,,,,CHN.4.9.7_1,Zhangpu,Zhāngpǔ,漳浦县,,Xiàn,,County,NA,NA,autofill,
192961,CHN,China,CHN.4_1,,Fujian,福建,福建省,CHN.4.9_1,Zhangzhou,,漳州市,漳州,,,,CHN.4.9.8_1,Zhangzhou,NA,NA,,Xiànjíshì,,County City,NA,NA,autofill,
194579,CHN,China,CHN.4_1,,Fujian,福建,福建省,CHN.4.9_1,Zhangzhou,,漳州市,漳州,,,,CHN.4.9.9_1,Zhao'an,Zhào'ān,诏安县,,Xiàn,,County,NA,NA,autofill,
200215,CHN,China,CHN.6_1,,Guangdong,廣東|广东,广东省,CHN.6.18_1,Zhanjiang,,湛江市,湛江,,,,CHN.6.18.1_1,Leizhou,Léizhōu,雷州市,,Xiànjíshì,,County City,NA,NA,autofill,
199479,CHN,China,CHN.6_1,,Guangdong,廣東|广东,广东省,CHN.6.18_1,Zhanjiang,,湛江市,湛江,,,,CHN.6.18.2_1,Lianjiang,Liánjiāng,廉江市,,Xiànjíshì,,County City,NA,NA,autofill,
199246,CHN,China,CHN.6_1,,Guangdong,廣東|广东,广东省,CHN.6.18_1,Zhanjiang,,湛江市,湛江,,,,CHN.6.18.3_1,Suixi,Suíxī,遂溪县,,Xiàn,,County,NA,NA,autofill,
198933,CHN,China,CHN.6_1,,Guangdong,廣東|广东,广东省,CHN.6.18_1,Zhanjiang,,湛江市,湛江,,,,CHN.6.18.4_1,Wuchuan,Wúchuān,吴川市,,Xiànjíshì,,County City,NA,NA,autofill,
201918,CHN,China,CHN.6_1,,Guangdong,廣東|广东,广东省,CHN.6.18_1,Zhanjiang,,湛江市,湛江,,,,CHN.6.18.5_1,Xuwen,Xúwén,徐闻县,,Xiàn,,County,NA,NA,autofill,
201048,CHN,China,CHN.6_1,,Guangdong,廣東|广东,广东省,CHN.6.18_1,Zhanjiang,,湛江市,湛江,,,,CHN.6.18.6_1,Zhenjiang,Zhēnjiāng,浈江区,,Shìxiáqū,,District,NA,NA,autofill,
195078,CHN,China,CHN.6_1,,Guangdong,廣東|广东,广东省,CHN.6.19_1,Zhaoqing,,肇庆市,肇庆,,,,CHN.6.19.1_1,Deqing,Déqìng,德庆县,,Xiàn,,County,NA,NA,autofill,
194158,CHN,China,CHN.6_1,,Guangdong,廣東|广东,广东省,CHN.6.19_1,Zhaoqing,,肇庆市,肇庆,,,,CHN.6.19.2_1,Fengkai,Fēngkāi,封开县,,Xiàn,,County,NA,NA,autofill,
195198,CHN,China,CHN.6_1,,Guangdong,廣東|广东,广东省,CHN.6.19_1,Zhaoqing,,肇庆市,肇庆,,,,CHN.6.19.3_1,Gaoyao,Gāoyào,高要市,,Xiànjíshì,,County City,NA,NA,autofill,
194161,CHN,China,CHN.6_1,,Guangdong,廣東|广东,广东省,CHN.6.19_1,Zhaoqing,,肇庆市,肇庆,,,,CHN.6.19.4_1,Guangning,Guǎngníng,广宁县,,Xiàn,,County,NA,NA,autofill,
193495,CHN,China,CHN.6_1,,Guangdong,廣東|广东,广东省,CHN.6.19_1,Zhaoqing,,肇庆市,肇庆,,,,CHN.6.19.5_1,Huaiji,Huáijí,怀集县,,Xiàn,,County,NA,NA,autofill,
194758,CHN,China,CHN.6_1,,Guangdong,廣東|广东,广东省,CHN.6.19_1,Zhaoqing,,肇庆市,肇庆,,,,CHN.6.19.6_1,Sihui,Sìhuì,四会市,,Xiànjíshì,,County City,NA,NA,autofill,
195404,CHN,China,CHN.6_1,,Guangdong,廣東|广东,广东省,CHN.6.19_1,Zhaoqing,,肇庆市,肇庆,,,,CHN.6.19.7_1,Zhaoqing,NA,NA,,Xiànjíshì,,County City,NA,NA,autofill,
187462,CHN,China,CHN.30_1,,Yunnan,雲南|云南,云南省,CHN.30.16_1,Zhaotong,,昭通市,昭通,,,,CHN.30.16.1_1,Daguan,Dàguān,大关县,,Xiàn,,County,NA,NA,autofill,
188961,CHN,China,CHN.30_1,,Yunnan,雲南|云南,云南省,CHN.30.16_1,Zhaotong,,昭通市,昭通,,,,CHN.30.16.2_1,Ludian,Lǔdiàn,鲁甸县,,Xiàn,,County,NA,NA,autofill,
189194,CHN,China,CHN.30_1,,Yunnan,雲南|云南,云南省,CHN.30.16_1,Zhaotong,,昭通市,昭通,,,,CHN.30.16.3_1,Qiaojia,Qiǎojiā,巧家县,,Xiàn,,County,NA,NA,autofill,
186983,CHN,China,CHN.30_1,,Yunnan,雲南|云南,云南省,CHN.30.16_1,Zhaotong,,昭通市,昭通,,,,CHN.30.16.4_1,Shuifu,Shuǐfù,水富县,,Xiàn,,County,NA,NA,autofill,
186966,CHN,China,CHN.30_1,,Yunnan,雲南|云南,云南省,CHN.30.16_1,Zhaotong,,昭通市,昭通,,,,CHN.30.16.5_1,Suijiang,Suíjiāng,绥江县,,Xiàn,,County,NA,NA,autofill,
187750,CHN,China,CHN.30_1,,Yunnan,雲南|云南,云南省,CHN.30.16_1,Zhaotong,,昭通市,昭通,,,,CHN.30.16.6_1,Weixi Lisu,Wéixī Lìsùzú,维西傈僳族自治县,,Zìzhìxiàn,,Autonomous County,NA,NA,autofill,
187238,CHN,China,CHN.30_1,,Yunnan,雲南|云南,云南省,CHN.30.16_1,Zhaotong,,昭通市,昭通,,,,CHN.30.16.7_1,Yanjin,Yánjīn,盐津县,,Xiàn,,County,NA,NA,autofill,
188087,CHN,China,CHN.30_1,,Yunnan,雲南|云南,云南省,CHN.30.16_1,Zhaotong,,昭通市,昭通,,,,CHN.30.16.8_1,Yiliang,Yíliáng,宜良县,,Xiàn,,County,NA,NA,autofill,
187107,CHN,China,CHN.30_1,,Yunnan,雲南|云南,云南省,CHN.30.16_1,Zhaotong,,昭通市,昭通,,,,CHN.30.16.9_1,Yongshan,Yǒngshàn,永善县,,Xiàn,,County,NA,NA,autofill,
188661,CHN,China,CHN.30_1,,Yunnan,雲南|云南,云南省,CHN.30.16_1,Zhaotong,,昭通市,昭通,,,,CHN.30.16.10_1,Zhaotong,NA,NA,,Xiànjíshì,,County City,NA,NA,autofill,
188312,CHN,China,CHN.30_1,,Yunnan,雲南|云南,云南省,CHN.30.16_1,Zhaotong,,昭通市,昭通,,,,CHN.30.16.11_1,Zhenxiong,Zhènxióng,镇雄县,,Xiàn,,County,NA,NA,autofill,
184602,CHN,China,CHN.12_1,,Henan,河南,河南省,CHN.12.16_1,Zhengzhou,,郑州市,郑州,,,,CHN.12.16.1_1,Dengfeng,Dēngfēng,登封市,,Xiànjíshì,,County City,NA,NA,autofill,
184442,CHN,China,CHN.12_1,,Henan,河南,河南省,CHN.12.16_1,Zhengzhou,,郑州市,郑州,,,,CHN.12.16.2_1,Gong,NA,巩义,,Xiàn,,County,NA,NA,manual_addition,
184566,CHN,China,CHN.12_1,,Henan,河南,河南省,CHN.12.16_1,Zhengzhou,,郑州市,郑州,,,,CHN.12.16.3_1,Mi,NA,NA,,Xiàn,,County,NA,NA,autofill,
184355,CHN,China,CHN.12_1,,Henan,河南,河南省,CHN.12.16_1,Zhengzhou,,郑州市,郑州,,,,CHN.12.16.4_1,Xingyang,Xíngyáng,荥阳市,,Xiànjíshì,,County City,NA,NA,autofill,
184574,CHN,China,CHN.12_1,,Henan,河南,河南省,CHN.12.16_1,Zhengzhou,,郑州市,郑州,,,,CHN.12.16.5_1,Xinzheng,Xīnzhèng,新郑市,,Xiànjíshì,,County City,NA,NA,autofill,
184365,CHN,China,CHN.12_1,,Henan,河南,河南省,CHN.12.16_1,Zhengzhou,,郑州市,郑州,,,,CHN.12.16.6_1,Zhengzhou,NA,NA,,Shìxiáqū,,District,NA,NA,autofill,
184356,CHN,China,CHN.12_1,,Henan,河南,河南省,CHN.12.16_1,Zhengzhou,,郑州市,郑州,,,,CHN.12.16.7_1,Zhongmou,Zhōngmóu,中牟县,,Xiàn,,County,NA,NA,autofill,
185459,CHN,China,CHN.15_1,,Jiangsu,江蘇|江苏,江苏省,CHN.15.13_1,Zhenjiang,,镇江市,镇江,,,,CHN.15.13.1_1,Dantu,Dāntú,丹徒区,,Shìxiáqū,,District,NA,NA,autofill,
185495,CHN,China,CHN.15_1,,Jiangsu,江蘇|江苏,江苏省,CHN.15.13_1,Zhenjiang,,镇江市,镇江,,,,CHN.15.13.2_1,Danyang,Dānyáng,丹阳市,,Xiànjíshì,,County City,NA,NA,autofill,
185475,CHN,China,CHN.15_1,,Jiangsu,江蘇|江苏,江苏省,CHN.15.13_1,Zhenjiang,,镇江市,镇江,,,,CHN.15.13.3_1,Jurong,Jùróng,句容市,,Xiànjíshì,,County City,NA,NA,autofill,
185445,CHN,China,CHN.15_1,,Jiangsu,江蘇|江苏,江苏省,CHN.15.13_1,Zhenjiang,,镇江市,镇江,,,,CHN.15.13.4_1,Yangzhong,Yángzhōng,扬中市,,Xiànjíshì,,County City,NA,NA,autofill,
185457,CHN,China,CHN.15_1,,Jiangsu,江蘇|江苏,江苏省,CHN.15.13_1,Zhenjiang,,镇江市,镇江,,,,CHN.15.13.5_1,Zhenjiang,NA,NA,,Xiànjíshì,,County City,NA,NA,autofill,
196595,CHN,China,CHN.6_1,,Guangdong,廣東|广东,广东省,CHN.6.20_1,Zhongshan,,中山市,中山,,,,CHN.6.20.1_1,Zhongshan,Zhōngshān,中山市,中山,Xiànjíshì,,County City,NA,NA,google translate,
183170,CHN,China,CHN.20_1,,Ningxia Hui,寧夏回族自治區|宁夏回族自治区,宁夏回族自治区,CHN.20.5_1,Zhongwei,,中卫市,中卫,,,,CHN.20.5.1_1,Haiyuan,Hǎiyuán,海原县,,Xiàn,,County,NA,NA,manual_addition,
182820,CHN,China,CHN.20_1,,Ningxia Hui,寧夏回族自治區|宁夏回族自治区,宁夏回族自治区,CHN.20.5_1,Zhongwei,,中卫市,中卫,,,,CHN.20.5.2_1,Zhongning,Zhōngníng,中宁县,,Xiàn,,County,NA,NA,manual_addition,
182858,CHN,China,CHN.20_1,,Ningxia Hui,寧夏回族自治區|宁夏回族自治区,宁夏回族自治区,CHN.20.5_1,Zhongwei,,中卫市,中卫,,,,CHN.20.5.3_1,Zhongwei,NA,NA,,Zizhiqu,,County,NA,NA,manual_addition,
184953,CHN,China,CHN.12_1,,Henan,河南,河南省,CHN.12.17_1,Zhoukou,,周口市,周口,,,,CHN.12.17.1_1,Dancheng,Dānchéng,郸城县,,Xiàn,,County,NA,NA,autofill,
184748,CHN,China,CHN.12_1,,Henan,河南,河南省,CHN.12.17_1,Zhoukou,,周口市,周口,,,,CHN.12.17.2_1,Fugou,Fúgōu,扶沟县,,Xiàn,,County,NA,NA,autofill,
184911,CHN,China,CHN.12_1,,Henan,河南,河南省,CHN.12.17_1,Zhoukou,,周口市,周口,,,,CHN.12.17.3_1,Huaiyang,Huáiyáng,淮阳县,,Xiàn,,County,NA,NA,autofill,
184855,CHN,China,CHN.12_1,,Henan,河南,河南省,CHN.12.17_1,Zhoukou,,周口市,周口,,,,CHN.12.17.4_1,Luyi,Lùyì,鹿邑县,,Xiàn,,County,NA,NA,autofill,
184987,CHN,China,CHN.12_1,,Henan,河南,河南省,CHN.12.17_1,Zhoukou,,周口市,周口,,,,CHN.12.17.5_1,Shangshui,Shāngshuǐ,商水县,,Xiàn,,County,NA,NA,autofill,
185086,CHN,China,CHN.12_1,,Henan,河南,河南省,CHN.12.17_1,Zhoukou,,周口市,周口,,,,CHN.12.17.6_1,Shenqiu,Shěnqiū,沈丘县,,Xiàn,,County,NA,NA,autofill,
184777,CHN,China,CHN.12_1,,Henan,河南,河南省,CHN.12.17_1,Zhoukou,,周口市,周口,,,,CHN.12.17.7_1,Taikang,Tàikāng,太康县,,Xiàn,,County,NA,NA,autofill,
185097,CHN,China,CHN.12_1,,Henan,河南,河南省,CHN.12.17_1,Zhoukou,,周口市,周口,,,,CHN.12.17.8_1,Xiangcheng,Xiàngchéng,项城市,,Xiànjíshì,,County City,NA,NA,autofill,
184899,CHN,China,CHN.12_1,,Henan,河南,河南省,CHN.12.17_1,Zhoukou,,周口市,周口,,,,CHN.12.17.9_1,Xihua,Xīhuá,西华县,,Xiàn,,County,NA,NA,autofill,
185013,CHN,China,CHN.12_1,,Henan,河南,河南省,CHN.12.17_1,Zhoukou,,周口市,周口,,,,CHN.12.17.10_1,Zhoukou,NA,NA,,Xiànjíshì,,County City,NA,NA,autofill,
185908,CHN,China,CHN.31_1,,Zhejiang,浙江,浙江省,CHN.31.11_1,Zhoushan,,舟山市,舟山,,,,CHN.31.11.1_1,Daishan,Dàishān,岱山县,,Xiàn,,County,NA,NA,autofill,
186028,CHN,China,CHN.31_1,,Zhejiang,浙江,浙江省,CHN.31.11_1,Zhoushan,,舟山市,舟山,,,,CHN.31.11.2_1,Dinghai,Dìnghǎi,定海区,,Shìxiáqū,,District,NA,NA,autofill,
186071,CHN,China,CHN.31_1,,Zhejiang,浙江,浙江省,CHN.31.11_1,Zhoushan,,舟山市,舟山,,,,CHN.31.11.3_1,Putuo,Pǔtuó,普陀区,,Shìxiáqū,,District,NA,NA,autofill,
198075,CHN,China,CHN.6_1,,Guangdong,廣東|广东,广东省,CHN.6.21_1,Zhuhai,,珠海市,珠海,,,,CHN.6.21.1_1,Doumen,Dǒumén,斗门区,,Shìxiáqū,,District,NA,NA,autofill,
198045,CHN,China,CHN.6_1,,Guangdong,廣東|广东,广东省,CHN.6.21_1,Zhuhai,,珠海市,珠海,,,,CHN.6.21.2_1,Zhuhai,NA,NA,,Xiànjíshì,,County City,NA,NA,autofill,
185229,CHN,China,CHN.12_1,,Henan,河南,河南省,CHN.12.18_1,Zhumadian,,驻马店市,驻马店,,,,CHN.12.18.1_1,Biyang,NA,NA,,Xiàn,,County,NA,NA,manual_addition,
185224,CHN,China,CHN.12_1,,Henan,河南,河南省,CHN.12.18_1,Zhumadian,,驻马店市,驻马店,,,,CHN.12.18.2_1,Pingyu,Píngyú,平舆县,,Xiàn,,County,NA,NA,manual_addition,
185269,CHN,China,CHN.12_1,,Henan,河南,河南省,CHN.12.18_1,Zhumadian,,驻马店市,驻马店,,,,CHN.12.18.3_1,Queshan,Quèshān,确山县,,Xiàn,,County,NA,NA,manual_addition,
185221,CHN,China,CHN.12_1,,Henan,河南,河南省,CHN.12.18_1,Zhumadian,,驻马店市,驻马店,,,,CHN.12.18.4_1,Runan,Rǔnán,汝南县,,Xiàn,,County,NA,NA,manual_addition,
185105,CHN,China,CHN.12_1,,Henan,河南,河南省,CHN.12.18_1,Zhumadian,,驻马店市,驻马店,,,,CHN.12.18.5_1,Shangcai,Shàngcài,上蔡县,,Xiàn,,County,NA,NA,manual_addition,
185172,CHN,China,CHN.12_1,,Henan,河南,河南省,CHN.12.18_1,Zhumadian,,驻马店市,驻马店,,,,CHN.12.18.6_1,Suiping,Suípíng,遂平县,,Xiàn,,County,NA,NA,manual_addition,
185280,CHN,China,CHN.12_1,,Henan,河南,河南省,CHN.12.18_1,Zhumadian,,驻马店市,驻马店,,,,CHN.12.18.7_1,Xincai,Xīncài,新蔡县,,Xiàn,,County,NA,NA,manual_addition,
185085,CHN,China,CHN.12_1,,Henan,河南,河南省,CHN.12.18_1,Zhumadian,,驻马店市,驻马店,,,,CHN.12.18.8_1,Xiping,Xīpíng,西平县,,Xiàn,,County,NA,NA,manual_addition,
