"","Date","Country","Cases"
"9504","2020-03-16","Albania",51
"9505","2020-03-16","Turkey",47
"9506","2020-03-16","Cyprus",46
"9507","2020-03-16","Armenia",45
"9508","2020-03-16","Costa Rica",41
"9509","2020-03-16","Hungary",39
"9510","2020-03-16","Palestine",39
"9511","2020-03-16","Ecuador",37
"9512","2020-03-16","Morocco",37
"9513","2020-03-16","Belarus",36
"9514","2020-03-16","Latvia",34
"9515","2020-03-16","Georgia",33
"9516","2020-03-16","Venezuela",33
"9517","2020-03-16","Malta",30
"9518","2020-03-16","Jordan",29
"9519","2020-03-16","Moldova",29
"9520","2020-03-16","Sri Lanka",28
"9521","2020-03-16","Azerbaijan",25
"9522","2020-03-16","Bosnia and Herzegovina",24
"9523","2020-03-16","North Macedonia",24
"9524","2020-03-16","Senegal",24
"9525","2020-03-16","Oman",22
"9526","2020-03-16","Afghanistan",21
"9527","2020-03-16","Dominican Republic",21
"9528","2020-03-16","Tunisia",20
"9529","2020-03-16","Lithuania",17
"9530","2020-03-16","Burkina Faso",15
"9531","2020-03-16","Andorra",14
"9532","2020-03-16","Maldives",13
"9533","2020-03-16","Kosovo",13
"9534","2020-03-16","Cambodia",12
"9535","2020-03-16","Bolivia",11
"9536","2020-03-16","Macau",11
"9537","2020-03-16","Jamaica",10
"9538","2020-03-16","Kazakhstan",10
"9539","2020-03-16","Monaco",9
"9540","2020-03-16","Bangladesh",8
"9541","2020-03-16","Guatemala",8
"9542","2020-03-16","New Zealand",8
"9543","2020-03-16","Paraguay",8
"9544","2020-03-16","Uruguay",8
"9545","2020-03-16","Uzbekistan",8
"9546","2020-03-16","Ukraine",7
"9547","2020-03-16","Liechtenstein",7
"9548","2020-03-16","Ghana",6
"9549","2020-03-16","Honduras",6
"9550","2020-03-16","Northern Cyprus",6
"9551","2020-03-16","Ethiopia",5
"9552","2020-03-16","Rwanda",5
"9553","2020-03-16","Guyana",4
"9554","2020-03-16","Cameroon",4
"9555","2020-03-16","Cuba",4
"9556","2020-03-16","Ivory Coast",4
"9557","2020-03-16","Mongolia",4
"9558","2020-03-16","Trinidad and Tobago",4
"9559","2020-03-16","Kenya",3
"9560","2020-03-16","Seychelles",3
"9561","2020-03-16","DR Congo",2
"9562","2020-03-16","Namibia",2
"9563","2020-03-16","Saint Lucia",2
"9564","2020-03-16","Nigeria",2
"9565","2020-03-16","Sudan",1
"9566","2020-03-16","Antigua and Barbuda",1
"9567","2020-03-16","Benin",1
"9568","2020-03-16","Bhutan",1
"9569","2020-03-16","Bahamas",1
"9570","2020-03-16","Central African Republic",1
"9571","2020-03-16","Republic of the Congo",1
"9572","2020-03-16","Equatorial Guinea",1
"9573","2020-03-16","Eswatini",1
"9574","2020-03-16","Gabon",1
"9575","2020-03-16","Guinea",1
"9576","2020-03-16","Liberia",1
"9577","2020-03-16","Mauritania",1
"9578","2020-03-16","St. Vincent and the Grenadines",1
"9579","2020-03-16","Somalia",1
"9580","2020-03-16","Suriname",1
"9581","2020-03-16","Tanzania",1
"9582","2020-03-16","Togo",1
"9583","2020-03-16","Vatican City",1
"9584","2020-03-16","Nepal",1
"9585","2020-03-17","China (mainland)",80894
"9586","2020-03-17","Italy",31506
"9587","2020-03-17","Iran",16169
"9588","2020-03-17","Spain",11826
"9589","2020-03-17","Germany",9360
"9590","2020-03-17","South Korea",8413
"9591","2020-03-17","France",7730
"9592","2020-03-17","United States",6478
"9593","2020-03-17","Switzerland",2742
"9594","2020-03-17","United Kingdom",1950
"9595","2020-03-17","Netherlands",1711
"9596","2020-03-17","Norway",1470
"9597","2020-03-17","Austria",1332
"9598","2020-03-17","Belgium",1243
"9599","2020-03-17","Sweden",1191
"9600","2020-03-17","Denmark",1025
"9601","2020-03-17","Japan",878
"9602","2020-03-17","Diamond Princess",712
"9603","2020-03-17","Malaysia",673
"9604","2020-03-17","Canada",598
"9605","2020-03-17","Australia",452
"9606","2020-03-17","Portugal",448
"9607","2020-03-17","Qatar",442
"9608","2020-03-17","Czech Republic",434
"9609","2020-03-17","Greece",387
"9610","2020-03-17","Brazil",346
"9611","2020-03-17","Israel",324
"9612","2020-03-17","Finland",322
"9613","2020-03-17","Ireland",292
"9614","2020-03-17","Slovenia",275
"9615","2020-03-17","Singapore",266
"9616","2020-03-17","Pakistan",247
"9617","2020-03-17","Bahrain",242
"9618","2020-03-17","Poland",238
"9619","2020-03-17","Estonia",225
"9620","2020-03-17","Romania",222
"9621","2020-03-17","Iceland",220
"9622","2020-03-17","Chile",201
"9623","2020-03-17","Egypt",196
"9624","2020-03-17","Philippines",187
"9625","2020-03-17","Thailand",177
"9626","2020-03-17","Indonesia",172
"9627","2020-03-17","Hong Kong",162
"9628","2020-03-17","Iraq",154
"9629","2020-03-17","Luxembourg",140
"9630","2020-03-17","India",137
"9631","2020-03-17","Saudi Arabia",133
"9632","2020-03-17","Kuwait",130
"9633","2020-03-17","Lebanon",125
"9634","2020-03-17","Peru",117
"9635","2020-03-17","San Marino",115
"9636","2020-03-17","Russia",114
"9637","2020-03-17","Ecuador",111
"9638","2020-03-17","Turkey",98
"9639","2020-03-17","United Arab Emirates",98
"9640","2020-03-17","Slovakia",97
"9641","2020-03-17","South Africa",85
"9642","2020-03-17","Mexico",82
"9643","2020-03-17","Bulgaria",81
"9644","2020-03-17","Argentina",79
"9645","2020-03-17","Taiwan",77
"9646","2020-03-17","Armenia",72
"9647","2020-03-17","Serbia",72
"9648","2020-03-17","Croatia",69
"9649","2020-03-17","Panama",69
"9650","2020-03-17","Vietnam",66
"9651","2020-03-17","Colombia",65
"9652","2020-03-17","Algeria",61
"9653","2020-03-17","Latvia",60
"9654","2020-03-17","Brunei",56
"9655","2020-03-17","Albania",55
"9656","2020-03-17","Costa Rica",50
"9657","2020-03-17","Hungary",50
"9658","2020-03-17","Cyprus",49
"9659","2020-03-17","Jordan",48
"9660","2020-03-17","Morocco",44
"9661","2020-03-17","Sri Lanka",44
"9662","2020-03-17","Palestine",41
"9663","2020-03-17","Malta",38
"9664","2020-03-17","Belarus",36
"9665","2020-03-17","Georgia",35
"9666","2020-03-17","Bosnia and Herzegovina",34
"9667","2020-03-17","Azerbaijan",34
"9668","2020-03-17","Cambodia",33
"9669","2020-03-17","Venezuela",33
"9670","2020-03-17","Kazakhstan",33
"9671","2020-03-17","North Macedonia",32
"9672","2020-03-17","Moldova",29
"9673","2020-03-17","Uruguay",29
"9674","2020-03-17","Senegal",27
"9675","2020-03-17","Lithuania",26
"9676","2020-03-17","Oman",24
"9677","2020-03-17","Afghanistan",21
"9678","2020-03-17","Dominican Republic",21
"9679","2020-03-17","Tunisia",20
"9680","2020-03-17","New Zealand",20
"9681","2020-03-17","Burkina Faso",15
"9682","2020-03-17","Jamaica",15
"9683","2020-03-17","Andorra",14
"9684","2020-03-17","Ukraine",14
"9685","2020-03-17","Macau",13
"9686","2020-03-17","Maldives",13
"9687","2020-03-17","Kosovo",13
"9688","2020-03-17","Bolivia",11
"9689","2020-03-17","Uzbekistan",11
"9690","2020-03-17","Cameroon",10
"9691","2020-03-17","Monaco",9
"9692","2020-03-17","Bangladesh",8
"9693","2020-03-17","Guatemala",8
"9694","2020-03-17","Paraguay",8
"9695","2020-03-17","Guyana",7
"9696","2020-03-17","Liechtenstein",7
"9697","2020-03-17","Rwanda",7
"9698","2020-03-17","Northern Cyprus",7
"9699","2020-03-17","Ghana",6
"9700","2020-03-17","Honduras",6
"9701","2020-03-17","Cuba",5
"9702","2020-03-17","Ethiopia",5
"9703","2020-03-17","Mongolia",5
"9704","2020-03-17","Trinidad and Tobago",5
"9705","2020-03-17","Ivory Coast",4
"9706","2020-03-17","Kenya",4
"9707","2020-03-17","Seychelles",4
"9708","2020-03-17","DR Congo",3
"9709","2020-03-17","Nigeria",3
"9710","2020-03-17","Barbados",2
"9711","2020-03-17","Liberia",2
"9712","2020-03-17","Montenegro",2
"9713","2020-03-17","Namibia",2
"9714","2020-03-17","Saint Lucia",2
"9715","2020-03-17","Sudan",1
"9716","2020-03-17","Antigua and Barbuda",1
"9717","2020-03-17","Benin",1
"9718","2020-03-17","Bhutan",1
"9719","2020-03-17","Bahamas",1
"9720","2020-03-17","Central African Republic",1
"9721","2020-03-17","Republic of the Congo",1
"9722","2020-03-17","Equatorial Guinea",1
"9723","2020-03-17","Eswatini",1
"9724","2020-03-17","Gabon",1
"9725","2020-03-17","Gambia",1
"9726","2020-03-17","Guinea",1
"9727","2020-03-17","Mauritania",1
"9728","2020-03-17","St. Vincent and the Grenadines",1
"9729","2020-03-17","Somalia",1
"9730","2020-03-17","Suriname",1
"9731","2020-03-17","Tanzania",1
"9732","2020-03-17","Togo",1
"9733","2020-03-17","Vatican City",1
"9734","2020-03-17","Nepal",1
"9735","2020-03-18","China (mainland)",80928
"9736","2020-03-18","Italy",35713
"9737","2020-03-18","Iran",17361
"9738","2020-03-18","Spain",14769
"9739","2020-03-18","Germany",12327
"9740","2020-03-18","United States",9285
"9741","2020-03-18","France",9134
"9742","2020-03-18","South Korea",8565
"9743","2020-03-18","Switzerland",3115
"9744","2020-03-18","United Kingdom",2626
"9745","2020-03-18","Netherlands",2059
"9746","2020-03-18","Austria",1646
"9747","2020-03-18","Norway",1590
"9748","2020-03-18","Belgium",1486
"9749","2020-03-18","Sweden",1292
"9750","2020-03-18","Denmark",1117
"9751","2020-03-18","Japan",899
"9752","2020-03-18","Malaysia",790
"9753","2020-03-18","Canada",727
"9754","2020-03-18","Diamond Princess",712
"9755","2020-03-18","Portugal",642
"9756","2020-03-18","Australia",596
"9757","2020-03-18","Brazil",529
"9758","2020-03-18","Czech Republic",522
"9759","2020-03-18","Qatar",452
"9760","2020-03-18","Israel",433
"9761","2020-03-18","Greece",418
"9762","2020-03-18","Ireland",366
"9763","2020-03-18","Finland",359
"9764","2020-03-18","Singapore",313
"9765","2020-03-18","Pakistan",307
"9766","2020-03-18","Poland",287
"9767","2020-03-18","Slovenia",286
"9768","2020-03-18","Romania",260
"9769","2020-03-18","Estonia",258
"9770","2020-03-18","Bahrain",256
"9771","2020-03-18","Iceland",250
"9772","2020-03-18","Chile",238
"9773","2020-03-18","Saudi Arabia",238
"9774","2020-03-18","Indonesia",227
"9775","2020-03-18","Thailand",212
"9776","2020-03-18","Egypt",210
"9777","2020-03-18","Luxembourg",203
"9778","2020-03-18","Philippines",202
"9779","2020-03-18","Turkey",191
"9780","2020-03-18","Hong Kong",192
"9781","2020-03-18","Iraq",164
"9782","2020-03-18","Ecuador",155
"9783","2020-03-18","India",151
"9784","2020-03-18","Russia",147
"9785","2020-03-18","Peru",145
"9786","2020-03-18","Kuwait",142
"9787","2020-03-18","Lebanon",133
"9788","2020-03-18","San Marino",119
"9789","2020-03-18","South Africa",116
"9790","2020-03-18","United Arab Emirates",113
"9791","2020-03-18","Armenia",110
"9792","2020-03-18","Panama",109
"9793","2020-03-18","Slovakia",105
"9794","2020-03-18","Taiwan",100
"9795","2020-03-18","Colombia",93
"9796","2020-03-18","Mexico",93
"9797","2020-03-18","Bulgaria",92
"9798","2020-03-18","Croatia",89
"9799","2020-03-18","Serbia",89
"9800","2020-03-18","Argentina",79
"9801","2020-03-18","Vietnam",76
"9802","2020-03-18","Algeria",75
"9803","2020-03-18","Latvia",71
"9804","2020-03-18","Costa Rica",69
"9805","2020-03-18","Brunei",68
"9806","2020-03-18","Albania",59
"9807","2020-03-18","Cyprus",58
"9808","2020-03-18","Hungary",58
"9809","2020-03-18","Jordan",56
"9810","2020-03-18","Morocco",54
"9811","2020-03-18","Andorra",53
"9812","2020-03-18","Belarus",51
"9813","2020-03-18","Sri Lanka",51
"9814","2020-03-18","Uruguay",50
"9815","2020-03-18","Malta",48
"9816","2020-03-18","Palestine",44
"9817","2020-03-18","North Macedonia",43
"9818","2020-03-18","Bosnia and Herzegovina",39
"9819","2020-03-18","Oman",39
"9820","2020-03-18","Georgia",38
"9821","2020-03-18","Cambodia",37
"9822","2020-03-18","Moldova",36
"9823","2020-03-18","Kazakhstan",36
"9824","2020-03-18","Senegal",36
"9825","2020-03-18","Venezuela",36
"9826","2020-03-18","Azerbaijan",34
"9827","2020-03-18","Lithuania",33
"9828","2020-03-18","Tunisia",29
"9829","2020-03-18","Liechtenstein",28
"9830","2020-03-18","New Zealand",28
"9831","2020-03-18","Afghanistan",22
"9832","2020-03-18","Dominican Republic",21
"9833","2020-03-18","Burkina Faso",20
"9834","2020-03-18","Northern Cyprus",20
"9835","2020-03-18","Uzbekistan",18
"9836","2020-03-18","Macau",17
"9837","2020-03-18","Ukraine",16
"9838","2020-03-18","Bangladesh",14
"9839","2020-03-18","Cameroon",13
"9840","2020-03-18","Jamaica",15
"9841","2020-03-18","Maldives",13
"9842","2020-03-18","Kosovo",13
"9843","2020-03-18","Bolivia",12
"9844","2020-03-18","Paraguay",11
"9845","2020-03-18","Rwanda",11
"9846","2020-03-18","Cuba",10
"9847","2020-03-18","Honduras",9
"9848","2020-03-18","Ivory Coast",9
"9849","2020-03-18","Monaco",9
"9850","2020-03-18","Guatemala",8
"9851","2020-03-18","Montenegro",8
"9852","2020-03-18","Nigeria",8
"9853","2020-03-18","DR Congo",7
"9854","2020-03-18","Ghana",7
"9855","2020-03-18","Kenya",7
"9856","2020-03-18","Trinidad and Tobago",7
"9857","2020-03-18","Ethiopia",6
"9858","2020-03-18","Mongolia",6
"9859","2020-03-18","Seychelles",6
"9860","2020-03-18","Equatorial Guinea",4
"9861","2020-03-18","Guyana",4
"9862","2020-03-18","Gabon",3
"9863","2020-03-18","Kyrgyzstan",3
"9864","2020-03-18","Mauritius",3
"9865","2020-03-18","Tanzania",3
"9866","2020-03-18","Barbados",2
"9867","2020-03-18","Benin",2
"9868","2020-03-18","Liberia",2
"9869","2020-03-18","Mauritania",2
"9870","2020-03-18","Namibia",2
"9871","2020-03-18","Saint Lucia",2
"9872","2020-03-18","Sudan",2
"9873","2020-03-18","Zambia",2
"9874","2020-03-18","Antigua and Barbuda",1
"9875","2020-03-18","Bahamas",1
"9876","2020-03-18","Bhutan",1
"9877","2020-03-18","Central African Republic",1
"9878","2020-03-18","Republic of the Congo",1
"9879","2020-03-18","Djibouti",1
"9880","2020-03-18","Eswatini",1
"9881","2020-03-18","Gambia",1
"9882","2020-03-18","Guinea",1
"9883","2020-03-18","St. Vincent and the Grenadines",1
"9884","2020-03-18","Somalia",1
"9885","2020-03-18","Suriname",1
"9886","2020-03-18","Togo",1
"9887","2020-03-18","Vatican City",1
"9888","2020-03-18","Nepal",1
"9889","2020-03-19","China (mainland)",80928
"9890","2020-03-19","Italy",41035
"9891","2020-03-19","Iran",18407
"9892","2020-03-19","Spain",18077
"9893","2020-03-19","Germany",15320
"9894","2020-03-19","United States",14265
"9895","2020-03-19","France",10995
"9896","2020-03-19","South Korea",8652
"9897","2020-03-19","Switzerland",3438
"9898","2020-03-19","United Kingdom",3280
"9899","2020-03-19","Netherlands",2469
"9900","2020-03-19","Austria",2179
"9901","2020-03-19","Belgium",1795
"9902","2020-03-19","Norway",1767
"9903","2020-03-19","Sweden",1423
"9904","2020-03-19","Denmark",1225
"9905","2020-03-19","Japan",943
"9906","2020-03-19","Malaysia",900
"9907","2020-03-19","Canada",873
"9908","2020-03-19","Portugal",785
"9909","2020-03-19","Diamond Princess",712
"9910","2020-03-19","Australia",709
"9911","2020-03-19","Czech Republic",694
"9912","2020-03-19","Israel",677
"9913","2020-03-19","Brazil",635
"9914","2020-03-19","Ireland",557
"9915","2020-03-19","Greece",464
"9916","2020-03-19","Pakistan",453
"9917","2020-03-19","Qatar",452
"9918","2020-03-19","Finland",400
"9919","2020-03-19","Turkey",359
"9920","2020-03-19","Poland",355
"9921","2020-03-19","Singapore",345
"9922","2020-03-19","Chile",342
"9923","2020-03-19","Luxembourg",335
"9924","2020-03-19","Iceland",330
"9925","2020-03-19","Slovenia",319
"9926","2020-03-19","Indonesia",309
"9927","2020-03-19","Bahrain",279
"9928","2020-03-19","Romania",277
"9929","2020-03-19","Saudi Arabia",274
"9930","2020-03-19","Thailand",272
"9931","2020-03-19","Estonia",267
"9932","2020-03-19","Ecuador",260
"9933","2020-03-19","Egypt",256
"9934","2020-03-19","Philippines",217
"9935","2020-03-19","Hong Kong",208
"9936","2020-03-19","Russia",199
"9937","2020-03-19","India",194
"9938","2020-03-19","Iraq",192
"9939","2020-03-19","Lebanon",157
"9940","2020-03-19","South Africa",150
"9941","2020-03-19","Kuwait",148
"9942","2020-03-19","Peru",145
"9943","2020-03-19","San Marino",144
"9944","2020-03-19","United Arab Emirates",140
"9945","2020-03-19","Panama",137
"9946","2020-03-19","Slovakia",124
"9947","2020-03-19","Armenia",122
"9948","2020-03-19","Mexico",118
"9949","2020-03-19","Croatia",110
"9950","2020-03-19","Colombia",108
"9951","2020-03-19","Taiwan",108
"9952","2020-03-19","Bulgaria",107
"9953","2020-03-19","Serbia",103
"9954","2020-03-19","Argentina",97
"9955","2020-03-19","Algeria",90
"9956","2020-03-19","Costa Rica",89
"9957","2020-03-19","Latvia",86
"9958","2020-03-19","Vietnam",85
"9959","2020-03-19","Uruguay",79
"9960","2020-03-19","Andorra",74
"9961","2020-03-19","Brunei",73
"9962","2020-03-19","Hungary",73
"9963","2020-03-19","Jordan",69
"9964","2020-03-19","Cyprus",67
"9965","2020-03-19","Albania",64
"9966","2020-03-19","Bosnia and Herzegovina",64
"9967","2020-03-19","Morocco",63
"9968","2020-03-19","Sri Lanka",60
"9969","2020-03-19","Malta",53
"9970","2020-03-19","Belarus",51
"9971","2020-03-19","Moldova",49
"9972","2020-03-19","North Macedonia",49
"9973","2020-03-19","Palestine",47
"9974","2020-03-19","Azerbaijan",44
"9975","2020-03-19","Kazakhstan",44
"9976","2020-03-19","Venezuela",42
"9977","2020-03-19","Georgia",40
"9978","2020-03-19","Oman",39
"9979","2020-03-19","Tunisia",39
"9980","2020-03-19","New Zealand",39
"9981","2020-03-19","Cambodia",37
"9982","2020-03-19","Lithuania",36
"9983","2020-03-19","Senegal",36
"9984","2020-03-19","Dominican Republic",34
"9985","2020-03-19","Burkina Faso",33
"9986","2020-03-19","Northern Cyprus",33
"9987","2020-03-19","Liechtenstein",28
"9988","2020-03-19","Uzbekistan",23
"9989","2020-03-19","Afghanistan",22
"9990","2020-03-19","Kosovo",21
"9991","2020-03-19","Bangladesh",18
"9992","2020-03-19","Macau",17
"9993","2020-03-19","Ukraine",16
"9994","2020-03-19","Bolivia",15
"9995","2020-03-19","Jamaica",15
"9996","2020-03-19","DR Congo",14
"9997","2020-03-19","Cameroon",13
"9998","2020-03-19","Maldives",13
"9999","2020-03-19","Honduras",12
"10000","2020-03-19","Nigeria",12
"10001","2020-03-19","Cuba",11
"10002","2020-03-19","Ghana",11
"10003","2020-03-19","Paraguay",11
"10004","2020-03-19","Rwanda",11
"10005","2020-03-19","Guatemala",9
"10006","2020-03-19","Ivory Coast",9
"10007","2020-03-19","Monaco",9
"10008","2020-03-19","Trinidad and Tobago",9
"10009","2020-03-19","Montenegro",8
"10010","2020-03-19","Ethiopia",7
"10011","2020-03-19","Kenya",7
"10012","2020-03-19","Mauritius",7
"10013","2020-03-19","Equatorial Guinea",6
"10014","2020-03-19","Mongolia",6
"10015","2020-03-19","Seychelles",6
"10016","2020-03-19","Tanzania",6
"10017","2020-03-19","Barbados",5
"10018","2020-03-19","Guyana",4
"10019","2020-03-19","Bahamas",3
"10020","2020-03-19","Republic of the Congo",3
"10021","2020-03-19","Gabon",3
"10022","2020-03-19","Namibia",3
"10023","2020-03-19","Kyrgyzstan",3
"10024","2020-03-19","Benin",2
"10025","2020-03-19","Haiti",2
"10026","2020-03-19","Liberia",2
"10027","2020-03-19","Mauritania",2
"10028","2020-03-19","Saint Lucia",2
"10029","2020-03-19","Sudan",2
"10030","2020-03-19","Zambia",2
"10031","2020-03-19","Antigua and Barbuda",1
"10032","2020-03-19","Bhutan",1
"10033","2020-03-19","Chad",1
"10034","2020-03-19","Central African Republic",1
"10035","2020-03-19","Djibouti",1
"10036","2020-03-19","El Salvador",1
"10037","2020-03-19","Eswatini",1
"10038","2020-03-19","Fiji",1
"10039","2020-03-19","Gambia",1
"10040","2020-03-19","Guinea",1
"10041","2020-03-19","Nepal",1
"10042","2020-03-19","Niger",1
"10043","2020-03-19","Nicaragua",1
"10044","2020-03-19","St. Vincent and the Grenadines",1
"10045","2020-03-19","Somalia",1
"10046","2020-03-19","Suriname",1
"10047","2020-03-19","Togo",1
"10048","2020-03-19","Vatican City",1
"10049","2020-03-20","Mainland China",81008
"10050","2020-03-20","Italy",47021
"10051","2020-03-20","Spain",21571
"10052","2020-03-20","Germany",19848
"10053","2020-03-20","United States",19645
"10054","2020-03-20","Iran",19644
"10055","2020-03-20","France",12612
"10056","2020-03-20","South Korea",8799
"10057","2020-03-20","Switzerland",5294
"10058","2020-03-20","United Kingdom",3983
"10059","2020-03-20","Netherlands",3003
"10060","2020-03-20","Austria",2649
"10061","2020-03-20","Belgium",2257
"10062","2020-03-20","Norway",1957
"10063","2020-03-20","Sweden",1639
"10064","2020-03-20","Denmark",1337
"10065","2020-03-20","Canada",1099
"10066","2020-03-20","Malaysia",1030
"10067","2020-03-20","Portugal",1020
"10068","2020-03-20","Brazil",970
"10069","2020-03-20","Japan",963
"10070","2020-03-20","Australia",877
"10071","2020-03-20","Czech Republic",833
"10072","2020-03-20","Diamond Princess",712
"10073","2020-03-20","Israel",707
"10074","2020-03-20","Ireland",683
"10075","2020-03-20","Turkey",670
"10076","2020-03-20","Pakistan",501
"10077","2020-03-20","Greece",495
"10078","2020-03-20","Luxembourg",484
"10079","2020-03-20","Qatar",470
"10080","2020-03-20","Finland",450
"10081","2020-03-20","Chile",434
"10082","2020-03-20","Ecuador",426
"10083","2020-03-20","Poland",425
"10084","2020-03-20","Iceland",409
"10085","2020-03-20","Singapore",385
"10086","2020-03-20","Indonesia",369
"10087","2020-03-20","Saudi Arabia",344
"10088","2020-03-20","Slovenia",341
"10089","2020-03-20","Thailand",322
"10090","2020-03-20","Romania",308
"10091","2020-03-20","Bahrain",298
"10092","2020-03-20","Estonia",283
"10093","2020-03-20","Peru",263
"10094","2020-03-20","Hong Kong",256
"10095","2020-03-20","Egypt",256
"10096","2020-03-20","Russia",253
"10097","2020-03-20","India",236
"10098","2020-03-20","Philippines",230
"10099","2020-03-20","South Africa",202
"10100","2020-03-20","Panama",200
"10101","2020-03-20","Iraq",192
"10102","2020-03-20","Mexico",164
"10103","2020-03-20","Lebanon",163
"10104","2020-03-20","Kuwait",159
"10105","2020-03-20","San Marino",151
"10106","2020-03-20","Colombia",145
"10107","2020-03-20","United Arab Emirates",140
"10108","2020-03-20","Slovakia",137
"10109","2020-03-20","Armenia",136
"10110","2020-03-20","Taiwan",135
"10111","2020-03-20","Serbia",135
"10112","2020-03-20","Argentina",128
"10113","2020-03-20","Croatia",128
"10114","2020-03-20","Bulgaria",127
"10115","2020-03-20","Latvia",111
"10116","2020-03-20","Uruguay",94
"10117","2020-03-20","Vietnam",91
"10118","2020-03-20","Algeria",90
"10119","2020-03-20","Bosnia and Herzegovina",89
"10120","2020-03-20","Costa Rica",89
"10121","2020-03-20","Hungary",85
"10122","2020-03-20","Jordan",85
"10123","2020-03-20","Brunei",78
"10124","2020-03-20","Morocco",77
"10125","2020-03-20","North Macedonia",77
"10126","2020-03-20","Andorra",75
"10127","2020-03-20","Cyprus",75
"10128","2020-03-20","Dominican Republic",72
"10129","2020-03-20","Albania",70
"10130","2020-03-20","Sri Lanka",70
"10131","2020-03-20","Belarus",69
"10132","2020-03-20","Malta",64
"10133","2020-03-20","Tunisia",54
"10134","2020-03-20","New Zealand",53
"10135","2020-03-20","Kazakhstan",52
"10136","2020-03-20","Cambodia",51
"10137","2020-03-20","Moldova",49
"10138","2020-03-20","Lithuania",49
"10139","2020-03-20","Oman",48
"10140","2020-03-20","Palestine",48
"10141","2020-03-20","Azerbaijan",44
"10142","2020-03-20","Georgia",43
"10143","2020-03-20","Venezuela",42
"10144","2020-03-20","Ukraine",41
"10145","2020-03-20","Burkina Faso",40
"10146","2020-03-20","Senegal",38
"10147","2020-03-20","Northern Cyprus",33
"10148","2020-03-20","Uzbekistan",33
"10149","2020-03-20","Liechtenstein",28
"10150","2020-03-20","Afghanistan",24
"10151","2020-03-20","Honduras",24
"10152","2020-03-20","Kosovo",21
"10153","2020-03-20","Bangladesh",20
"10154","2020-03-20","Cameroon",20
"10155","2020-03-20","DR Congo",18
"10156","2020-03-20","Macau",17
"10157","2020-03-20","Bolivia",16
"10158","2020-03-20","Cuba",16
"10159","2020-03-20","Ghana",16
"10160","2020-03-20","Jamaica",15
"10161","2020-03-20","Maldives",13
"10162","2020-03-20","Montenegro",13
"10163","2020-03-20","Paraguay",13
"10164","2020-03-20","Guatemala",12
"10165","2020-03-20","Jersey ",12
"10166","2020-03-20","Mauritius",12
"10167","2020-03-20","Nigeria",12
"10168","2020-03-20","Monaco",11
"10169","2020-03-20","Rwanda",11
"10170","2020-03-20","Ethiopia",9
"10171","2020-03-20","Ivory Coast",9
"10172","2020-03-20","Togo",9
"10173","2020-03-20","Trinidad and Tobago",9
"10174","2020-03-20","Kenya",7
"10175","2020-03-20","Equatorial Guinea",6
"10176","2020-03-20","Kyrgyzstan",6
"10177","2020-03-20","Mongolia",6
"10178","2020-03-20","Seychelles",6
"10179","2020-03-20","Tanzania",6
"10180","2020-03-20","Barbados",5
"10181","2020-03-20","Guyana",4
"10182","2020-03-20","Suriname",4
"10183","2020-03-20","Bahamas",3
"10184","2020-03-20","Republic of the Congo",3
"10185","2020-03-20","Gabon",3
"10186","2020-03-20","Madagascar",3
"10187","2020-03-20","Namibia",3
"10188","2020-03-20","Benin",2
"10189","2020-03-20","Bhutan",2
"10190","2020-03-20","Central African Republic",2
"10191","2020-03-20","Guernsey ",2
"10192","2020-03-20","Haiti",2
"10193","2020-03-20","Liberia",2
"10194","2020-03-20","Mauritania",2
"10195","2020-03-20","Saint Lucia",2
"10196","2020-03-20","Sudan",2
"10197","2020-03-20","Zambia",2
"10198","2020-03-20","Antigua and Barbuda",1
"10199","2020-03-20","Cape Verde",1
"10200","2020-03-20","Chad",1
"10201","2020-03-20","Djibouti",1
"10202","2020-03-20","El Salvador",1
"10203","2020-03-20","Eswatini",1
"10204","2020-03-20","Fiji",1
"10205","2020-03-20","Gambia",1
"10206","2020-03-20","Guinea",1
"10207","2020-03-20","Isle of Man",1
"10208","2020-03-20","Nepal",1
"10209","2020-03-20","Niger",1
"10210","2020-03-20","Nicaragua",1
"10211","2020-03-20","Papua New Guinea",1
"10212","2020-03-20","St. Vincent and the Grenadines",1
"10213","2020-03-20","Somalia",1
"10214","2020-03-20","Vatican City",1
"10215","2020-03-20","Zimbabwe",1
"10216","2020-03-21","China (mainland)",81008
"10217","2020-03-21","Italy",53578
"10218","2020-03-21","United States",27111
"10219","2020-03-21","Spain",25496
"10220","2020-03-21","Germany",22364
"10221","2020-03-21","Iran",20610
"10222","2020-03-21","France",14459
"10223","2020-03-21","South Korea",8897
"10224","2020-03-21","Switzerland",6575
"10225","2020-03-21","United Kingdom",5027
"10226","2020-03-21","Netherlands",3640
"10227","2020-03-21","Austria",2992
"10228","2020-03-21","Belgium",2815
"10229","2020-03-21","Norway",2164
"10230","2020-03-21","Sweden",1770
"10231","2020-03-21","Denmark",1420
"10232","2020-03-21","Canada",1388
"10233","2020-03-21","Portugal",1280
"10234","2020-03-21","Malaysia",1183
"10235","2020-03-21","Brazil",1178
"10236","2020-03-21","Australia",1122
"10237","2020-03-21","Japan",1054
"10238","2020-03-21","Czech Republic",995
"10239","2020-03-21","Turkey",947
"10240","2020-03-21","Israel",883
"10241","2020-03-21","Ireland",785
"10242","2020-03-21","Pakistan",729
