"","NAME","DATE","prohibit_restaurants","school_closure","state_of_emergency","prohibit_gatherings","gathering_size","Intervention_Score"
"1884","South Dakota","2020-02-04",0,0,0,0,NA,0
"1885","South Dakota","2020-02-05",0,0,0,0,NA,0
"1886","South Dakota","2020-02-06",0,0,0,0,NA,0
"1887","South Dakota","2020-02-07",0,0,0,0,NA,0
"1888","South Dakota","2020-02-08",0,0,0,0,NA,0
"1889","South Dakota","2020-02-09",0,0,0,0,NA,0
"1890","South Dakota","2020-02-10",0,0,0,0,NA,0
"1891","South Dakota","2020-02-11",0,0,0,0,NA,0
"1892","South Dakota","2020-02-12",0,0,0,0,NA,0
"1893","South Dakota","2020-02-13",0,0,0,0,NA,0
"1894","South Dakota","2020-02-14",0,0,0,0,NA,0
"1895","South Dakota","2020-02-15",0,0,0,0,NA,0
"1896","South Dakota","2020-02-16",0,0,0,0,NA,0
"1897","South Dakota","2020-02-17",0,0,0,0,NA,0
"1898","South Dakota","2020-02-18",0,0,0,0,NA,0
"1899","South Dakota","2020-02-19",0,0,0,0,NA,0
"1900","South Dakota","2020-02-20",0,0,0,0,NA,0
"1901","South Dakota","2020-02-21",0,0,0,0,NA,0
"1902","South Dakota","2020-02-22",0,0,0,0,NA,0
"1903","South Dakota","2020-02-23",0,0,0,0,NA,0
"1904","South Dakota","2020-02-24",0,0,0,0,NA,0
"1905","South Dakota","2020-02-25",0,0,0,0,NA,0
"1906","South Dakota","2020-02-26",0,0,0,0,NA,0
"1907","South Dakota","2020-02-27",0,0,0,0,NA,0
"1908","South Dakota","2020-02-28",0,0,0,0,NA,0
"1909","South Dakota","2020-02-29",0,0,0,0,NA,0
"1910","South Dakota","2020-03-01",0,0,0,0,NA,0
"1911","South Dakota","2020-03-02",0,0,0,0,NA,0
"1912","South Dakota","2020-03-03",0,0,0,0,NA,0
"1913","South Dakota","2020-03-04",0,0,0,0,NA,0
"1914","South Dakota","2020-03-05",0,0,0,0,NA,0
"1915","South Dakota","2020-03-06",0,0,0,0,NA,0
"1916","South Dakota","2020-03-07",0,0,0,0,NA,0
"1917","South Dakota","2020-03-08",0,0,0,0,NA,0
"1918","South Dakota","2020-03-09",0,0,0,0,NA,0
"1919","South Dakota","2020-03-10",0,0,0,0,NA,0
"1920","South Dakota","2020-03-11",0,0,0,0,NA,0
"1921","South Dakota","2020-03-12",0,0,0,0,NA,0
"1922","South Dakota","2020-03-13",0,0,0,0,NA,0
"1923","South Dakota","2020-03-14",0,0,0,0,NA,0
"1924","South Dakota","2020-03-15",0,0,0,0,NA,0
"1925","South Dakota","2020-03-16",0,0,0,0,NA,0
"1926","South Dakota","2020-03-17",0,0,0,0,NA,0
"1927","South Dakota","2020-03-18",0,0,0,0,NA,0
"1928","Tennessee","2020-02-01",0,0,0,0,NA,0
"1929","Tennessee","2020-02-02",0,0,0,0,NA,0
"1930","Tennessee","2020-02-03",0,0,0,0,NA,0
"1931","Tennessee","2020-02-04",0,0,0,0,NA,0
"1932","Tennessee","2020-02-05",0,0,0,0,NA,0
"1933","Tennessee","2020-02-06",0,0,0,0,NA,0
"1934","Tennessee","2020-02-07",0,0,0,0,NA,0
"1935","Tennessee","2020-02-08",0,0,0,0,NA,0
"1936","Tennessee","2020-02-09",0,0,0,0,NA,0
"1937","Tennessee","2020-02-10",0,0,0,0,NA,0
"1938","Tennessee","2020-02-11",0,0,0,0,NA,0
"1939","Tennessee","2020-02-12",0,0,0,0,NA,0
"1940","Tennessee","2020-02-13",0,0,0,0,NA,0
"1941","Tennessee","2020-02-14",0,0,0,0,NA,0
"1942","Tennessee","2020-02-15",0,0,0,0,NA,0
"1943","Tennessee","2020-02-16",0,0,0,0,NA,0
"1944","Tennessee","2020-02-17",0,0,0,0,NA,0
"1945","Tennessee","2020-02-18",0,0,0,0,NA,0
"1946","Tennessee","2020-02-19",0,0,0,0,NA,0
"1947","Tennessee","2020-02-20",0,0,0,0,NA,0
"1948","Tennessee","2020-02-21",0,0,0,0,NA,0
"1949","Tennessee","2020-02-22",0,0,0,0,NA,0
"1950","Tennessee","2020-02-23",0,0,0,0,NA,0
"1951","Tennessee","2020-02-24",0,0,0,0,NA,0
"1952","Tennessee","2020-02-25",0,0,0,0,NA,0
"1953","Tennessee","2020-02-26",0,0,0,0,NA,0
"1954","Tennessee","2020-02-27",0,0,0,0,NA,0
"1955","Tennessee","2020-02-28",0,0,0,0,NA,0
"1956","Tennessee","2020-02-29",0,0,0,0,NA,0
"1957","Tennessee","2020-03-01",0,0,0,0,NA,0
"1958","Tennessee","2020-03-02",0,0,0,0,NA,0
"1959","Tennessee","2020-03-03",0,0,0,0,NA,0
"1960","Tennessee","2020-03-04",0,0,0,0,NA,0
"1961","Tennessee","2020-03-05",0,0,0,0,NA,0
"1962","Tennessee","2020-03-06",0,0,0,0,NA,0
"1963","Tennessee","2020-03-07",0,0,0,0,NA,0
"1964","Tennessee","2020-03-08",0,0,0,0,NA,0
"1965","Tennessee","2020-03-09",0,0,0,0,NA,0
"1966","Tennessee","2020-03-10",0,0,0,0,NA,0
"1967","Tennessee","2020-03-11",0,0,0,0,NA,0
"1968","Tennessee","2020-03-12",0,0,0,0,NA,0
"1969","Tennessee","2020-03-13",0,0,0,0,NA,0
"1970","Tennessee","2020-03-14",0,0,0,0,NA,0
"1971","Tennessee","2020-03-15",0,0,0,0,NA,0
"1972","Tennessee","2020-03-16",0,0,0,0,NA,0
"1973","Tennessee","2020-03-17",0,0,0,0,NA,0
"1974","Tennessee","2020-03-18",0,0,0,0,NA,0
"1975","Texas","2020-02-01",0,0,0,0,NA,0
"1976","Texas","2020-02-02",0,0,0,0,NA,0
"1977","Texas","2020-02-03",0,0,0,0,NA,0
"1978","Texas","2020-02-04",0,0,0,0,NA,0
"1979","Texas","2020-02-05",0,0,0,0,NA,0
"1980","Texas","2020-02-06",0,0,0,0,NA,0
"1981","Texas","2020-02-07",0,0,0,0,NA,0
"1982","Texas","2020-02-08",0,0,0,0,NA,0
"1983","Texas","2020-02-09",0,0,0,0,NA,0
"1984","Texas","2020-02-10",0,0,0,0,NA,0
"1985","Texas","2020-02-11",0,0,0,0,NA,0
"1986","Texas","2020-02-12",0,0,0,0,NA,0
"1987","Texas","2020-02-13",0,0,0,0,NA,0
"1988","Texas","2020-02-14",0,0,0,0,NA,0
"1989","Texas","2020-02-15",0,0,0,0,NA,0
"1990","Texas","2020-02-16",0,0,0,0,NA,0
"1991","Texas","2020-02-17",0,0,0,0,NA,0
"1992","Texas","2020-02-18",0,0,0,0,NA,0
"1993","Texas","2020-02-19",0,0,0,0,NA,0
"1994","Texas","2020-02-20",0,0,0,0,NA,0
"1995","Texas","2020-02-21",0,0,0,0,NA,0
"1996","Texas","2020-02-22",0,0,0,0,NA,0
"1997","Texas","2020-02-23",0,0,0,0,NA,0
"1998","Texas","2020-02-24",0,0,0,0,NA,0
"1999","Texas","2020-02-25",0,0,0,0,NA,0
"2000","Texas","2020-02-26",0,0,0,0,NA,0
"2001","Texas","2020-02-27",0,0,0,0,NA,0
"2002","Texas","2020-02-28",0,0,0,0,NA,0
"2003","Texas","2020-02-29",0,0,0,0,NA,0
"2004","Texas","2020-03-01",0,0,0,0,NA,0
"2005","Texas","2020-03-02",0,0,0,0,NA,0
"2006","Texas","2020-03-03",0,0,0,0,NA,0
"2007","Texas","2020-03-04",0,0,0,0,NA,0
"2008","Texas","2020-03-05",0,0,0,0,NA,0
"2009","Texas","2020-03-06",0,0,0,0,NA,0
"2010","Texas","2020-03-07",0,0,0,0,NA,0
"2011","Texas","2020-03-08",0,0,0,0,NA,0
"2012","Texas","2020-03-09",0,0,0,0,NA,0
"2013","Texas","2020-03-10",0,0,0,0,NA,0
"2014","Texas","2020-03-11",0,0,0,0,NA,0
"2015","Texas","2020-03-12",0,0,0,0,NA,0
"2016","Texas","2020-03-13",0,0,0,0,NA,0
"2017","Texas","2020-03-14",0,0,0,0,NA,0
"2018","Texas","2020-03-15",0,0,0,0,NA,0
"2019","Texas","2020-03-16",0,0,0,0,NA,0
"2020","Texas","2020-03-17",0,0,0,0,NA,0
"2021","Texas","2020-03-18",0,0,0,0,NA,0
"2022","Utah","2020-02-01",0,0,0,0,NA,0
"2023","Utah","2020-02-02",0,0,0,0,NA,0
"2024","Utah","2020-02-03",0,0,0,0,NA,0
"2025","Utah","2020-02-04",0,0,0,0,NA,0
"2026","Utah","2020-02-05",0,0,0,0,NA,0
"2027","Utah","2020-02-06",0,0,0,0,NA,0
"2028","Utah","2020-02-07",0,0,0,0,NA,0
"2029","Utah","2020-02-08",0,0,0,0,NA,0
"2030","Utah","2020-02-09",0,0,0,0,NA,0
"2031","Utah","2020-02-10",0,0,0,0,NA,0
"2032","Utah","2020-02-11",0,0,0,0,NA,0
"2033","Utah","2020-02-12",0,0,0,0,NA,0
"2034","Utah","2020-02-13",0,0,0,0,NA,0
"2035","Utah","2020-02-14",0,0,0,0,NA,0
"2036","Utah","2020-02-15",0,0,0,0,NA,0
"2037","Utah","2020-02-16",0,0,0,0,NA,0
"2038","Utah","2020-02-17",0,0,0,0,NA,0
"2039","Utah","2020-02-18",0,0,0,0,NA,0
"2040","Utah","2020-02-19",0,0,0,0,NA,0
"2041","Utah","2020-02-20",0,0,0,0,NA,0
"2042","Utah","2020-02-21",0,0,0,0,NA,0
"2043","Utah","2020-02-22",0,0,0,0,NA,0
"2044","Utah","2020-02-23",0,0,0,0,NA,0
"2045","Utah","2020-02-24",0,0,0,0,NA,0
"2046","Utah","2020-02-25",0,0,0,0,NA,0
"2047","Utah","2020-02-26",0,0,0,0,NA,0
"2048","Utah","2020-02-27",0,0,0,0,NA,0
"2049","Utah","2020-02-28",0,0,0,0,NA,0
"2050","Utah","2020-02-29",0,0,0,0,NA,0
"2051","Utah","2020-03-01",0,0,0,0,NA,0
"2052","Utah","2020-03-02",0,0,0,0,NA,0
"2053","Utah","2020-03-03",0,0,0,0,NA,0
"2054","Utah","2020-03-04",0,0,0,0,NA,0
"2055","Utah","2020-03-05",0,0,0,0,NA,0
"2056","Utah","2020-03-06",0,0,0,0,NA,0
"2057","Utah","2020-03-07",0,0,0,0,NA,0
"2058","Utah","2020-03-08",0,0,0,0,NA,0
"2059","Utah","2020-03-09",0,0,0,0,NA,0
"2060","Utah","2020-03-10",0,0,0,0,NA,0
"2061","Utah","2020-03-11",0,0,0,0,NA,0
"2062","Utah","2020-03-12",0,0,0,0,NA,0
"2063","Utah","2020-03-13",0,0,0,0,NA,0
"2064","Utah","2020-03-14",0,0,0,0,NA,0
"2065","Utah","2020-03-15",0,0,0,0,NA,0
"2066","Utah","2020-03-16",0,0,0,0,NA,0
"2067","Utah","2020-03-17",0,0,0,0,NA,0
"2068","Utah","2020-03-18",0,0,0,0,NA,0
"2069","Vermont","2020-02-01",0,0,0,0,NA,0
"2070","Vermont","2020-02-02",0,0,0,0,NA,0
"2071","Vermont","2020-02-03",0,0,0,0,NA,0
"2072","Vermont","2020-02-04",0,0,0,0,NA,0
"2073","Vermont","2020-02-05",0,0,0,0,NA,0
"2074","Vermont","2020-02-06",0,0,0,0,NA,0
"2075","Vermont","2020-02-07",0,0,0,0,NA,0
"2076","Vermont","2020-02-08",0,0,0,0,NA,0
"2077","Vermont","2020-02-09",0,0,0,0,NA,0
"2078","Vermont","2020-02-10",0,0,0,0,NA,0
"2079","Vermont","2020-02-11",0,0,0,0,NA,0
"2080","Vermont","2020-02-12",0,0,0,0,NA,0
"2081","Vermont","2020-02-13",0,0,0,0,NA,0
"2082","Vermont","2020-02-14",0,0,0,0,NA,0
"2083","Vermont","2020-02-15",0,0,0,0,NA,0
"2084","Vermont","2020-02-16",0,0,0,0,NA,0
"2085","Vermont","2020-02-17",0,0,0,0,NA,0
"2086","Vermont","2020-02-18",0,0,0,0,NA,0
"2087","Vermont","2020-02-19",0,0,0,0,NA,0
"2088","Vermont","2020-02-20",0,0,0,0,NA,0
"2089","Vermont","2020-02-21",0,0,0,0,NA,0
"2090","Vermont","2020-02-22",0,0,0,0,NA,0
"2091","Vermont","2020-02-23",0,0,0,0,NA,0
"2092","Vermont","2020-02-24",0,0,0,0,NA,0
"2093","Vermont","2020-02-25",0,0,0,0,NA,0
"2094","Vermont","2020-02-26",0,0,0,0,NA,0
"2095","Vermont","2020-02-27",0,0,0,0,NA,0
"2096","Vermont","2020-02-28",0,0,0,0,NA,0
"2097","Vermont","2020-02-29",0,0,0,0,NA,0
"2098","Vermont","2020-03-01",0,0,0,0,NA,0
"2099","Vermont","2020-03-02",0,0,0,0,NA,0
"2100","Vermont","2020-03-03",0,0,0,0,NA,0
"2101","Vermont","2020-03-04",0,0,0,0,NA,0
"2102","Vermont","2020-03-05",0,0,0,0,NA,0
"2103","Vermont","2020-03-06",0,0,0,0,NA,0
"2104","Vermont","2020-03-07",0,0,0,0,NA,0
"2105","Vermont","2020-03-08",0,0,0,0,NA,0
"2106","Vermont","2020-03-09",0,0,0,0,NA,0
"2107","Vermont","2020-03-10",0,0,0,0,NA,0
"2108","Vermont","2020-03-11",0,0,0,0,NA,0
"2109","Vermont","2020-03-12",0,0,0,0,NA,0
"2110","Vermont","2020-03-13",0,0,0,0,NA,0
"2111","Vermont","2020-03-14",0,0,0,0,NA,0
"2112","Vermont","2020-03-15",0,0,0,0,NA,0
"2113","Vermont","2020-03-16",0,0,0,0,NA,0
"2114","Vermont","2020-03-17",0,0,0,0,NA,0
"2115","Vermont","2020-03-18",0,0,0,0,NA,0
"2116","Virginia","2020-02-01",0,0,0,0,NA,0
"2117","Virginia","2020-02-02",0,0,0,0,NA,0
"2118","Virginia","2020-02-03",0,0,0,0,NA,0
"2119","Virginia","2020-02-04",0,0,0,0,NA,0
"2120","Virginia","2020-02-05",0,0,0,0,NA,0
"2121","Virginia","2020-02-06",0,0,0,0,NA,0
"2122","Virginia","2020-02-07",0,0,0,0,NA,0
"2123","Virginia","2020-02-08",0,0,0,0,NA,0
"2124","Virginia","2020-02-09",0,0,0,0,NA,0
"2125","Virginia","2020-02-10",0,0,0,0,NA,0
"2126","Virginia","2020-02-11",0,0,0,0,NA,0
"2127","Virginia","2020-02-12",0,0,0,0,NA,0
"2128","Virginia","2020-02-13",0,0,0,0,NA,0
"2129","Virginia","2020-02-14",0,0,0,0,NA,0
"2130","Virginia","2020-02-15",0,0,0,0,NA,0
"2131","Virginia","2020-02-16",0,0,0,0,NA,0
"2132","Virginia","2020-02-17",0,0,0,0,NA,0
"2133","Virginia","2020-02-18",0,0,0,0,NA,0
"2134","Virginia","2020-02-19",0,0,0,0,NA,0
"2135","Virginia","2020-02-20",0,0,0,0,NA,0
"2136","Virginia","2020-02-21",0,0,0,0,NA,0
"2137","Virginia","2020-02-22",0,0,0,0,NA,0
"2138","Virginia","2020-02-23",0,0,0,0,NA,0
"2139","Virginia","2020-02-24",0,0,0,0,NA,0
"2140","Virginia","2020-02-25",0,0,0,0,NA,0
"2141","Virginia","2020-02-26",0,0,0,0,NA,0
"2142","Virginia","2020-02-27",0,0,0,0,NA,0
"2143","Virginia","2020-02-28",0,0,0,0,NA,0
"2144","Virginia","2020-02-29",0,0,0,0,NA,0
"2145","Virginia","2020-03-01",0,0,0,0,NA,0
"2146","Virginia","2020-03-02",0,0,0,0,NA,0
"2147","Virginia","2020-03-03",0,0,0,0,NA,0
"2148","Virginia","2020-03-04",0,0,0,0,NA,0
"2149","Virginia","2020-03-05",0,0,0,0,NA,0
"2150","Virginia","2020-03-06",0,0,0,0,NA,0
"2151","Virginia","2020-03-07",0,0,0,0,NA,0
"2152","Virginia","2020-03-08",0,0,0,0,NA,0
"2153","Virginia","2020-03-09",0,0,0,0,NA,0
"2154","Virginia","2020-03-10",0,0,0,0,NA,0
"2155","Virginia","2020-03-11",0,0,0,0,NA,0
"2156","Virginia","2020-03-12",0,0,0,0,NA,0
"2157","Virginia","2020-03-13",0,0,0,0,NA,0
"2158","Virginia","2020-03-14",0,0,0,0,NA,0
"2159","Virginia","2020-03-15",0,0,0,0,NA,0
"2160","Virginia","2020-03-16",0,0,0,0,NA,0
"2161","Virginia","2020-03-17",0,0,0,0,NA,0
"2162","Virginia","2020-03-18",0,0,0,0,NA,0
"2163","Washington","2020-02-01",0,0,0,0,NA,0
"2164","Washington","2020-02-02",0,0,0,0,NA,0
"2165","Washington","2020-02-03",0,0,0,0,NA,0
"2166","Washington","2020-02-04",0,0,0,0,NA,0
"2167","Washington","2020-02-05",0,0,0,0,NA,0
"2168","Washington","2020-02-06",0,0,0,0,NA,0
"2169","Washington","2020-02-07",0,0,0,0,NA,0
"2170","Washington","2020-02-08",0,0,0,0,NA,0
"2171","Washington","2020-02-09",0,0,0,0,NA,0
"2172","Washington","2020-02-10",0,0,0,0,NA,0
"2173","Washington","2020-02-11",0,0,0,0,NA,0
"2174","Washington","2020-02-12",0,0,0,0,NA,0
"2175","Washington","2020-02-13",0,0,0,0,NA,0
"2176","Washington","2020-02-14",0,0,0,0,NA,0
"2177","Washington","2020-02-15",0,0,0,0,NA,0
"2178","Washington","2020-02-16",0,0,0,0,NA,0
"2179","Washington","2020-02-17",0,0,0,0,NA,0
"2180","Washington","2020-02-18",0,0,0,0,NA,0
"2181","Washington","2020-02-19",0,0,0,0,NA,0
"2182","Washington","2020-02-20",0,0,0,0,NA,0
"2183","Washington","2020-02-21",0,0,0,0,NA,0
"2184","Washington","2020-02-22",0,0,0,0,NA,0
"2185","Washington","2020-02-23",0,0,0,0,NA,0
"2186","Washington","2020-02-24",0,0,0,0,NA,0
"2187","Washington","2020-02-25",0,0,0,0,NA,0
"2188","Washington","2020-02-26",0,0,0,0,NA,0
"2189","Washington","2020-02-27",0,0,0,0,NA,0
"2190","Washington","2020-02-28",0,0,0,0,NA,0
"2191","Washington","2020-02-29",0,0,0,0,NA,0
"2192","Washington","2020-03-01",0,0,0,0,NA,0
"2193","Washington","2020-03-02",0,0,0,0,NA,0
"2194","Washington","2020-03-03",0,0,0,0,NA,0
"2195","Washington","2020-03-04",0,0,0,0,NA,0
"2196","Washington","2020-03-05",0,0,0,0,NA,0
"2197","Washington","2020-03-06",0,0,0,0,NA,0
"2198","Washington","2020-03-07",0,0,0,0,NA,0
"2199","Washington","2020-03-08",0,0,0,0,NA,0
"2200","Washington","2020-03-09",0,0,0,0,NA,0
"2201","Washington","2020-03-10",0,0,0,0,NA,0
"2202","Washington","2020-03-11",0,0,0,0,NA,0
"2203","Washington","2020-03-12",0,0,0,0,NA,0
"2204","Washington","2020-03-13",0,0,0,0,NA,0
"2205","Washington","2020-03-14",0,0,0,0,NA,0
"2206","Washington","2020-03-15",0,0,0,0,NA,0
"2207","Washington","2020-03-16",0,0,0,0,NA,0
"2208","Washington","2020-03-17",0,0,0,0,NA,0
"2209","Washington","2020-03-18",0,0,0,0,NA,0
"2210","West Virginia","2020-02-01",0,0,0,0,NA,0
"2211","West Virginia","2020-02-02",0,0,0,0,NA,0
"2212","West Virginia","2020-02-03",0,0,0,0,NA,0
"2213","West Virginia","2020-02-04",0,0,0,0,NA,0
"2214","West Virginia","2020-02-05",0,0,0,0,NA,0
"2215","West Virginia","2020-02-06",0,0,0,0,NA,0
"2216","West Virginia","2020-02-07",0,0,0,0,NA,0
"2217","West Virginia","2020-02-08",0,0,0,0,NA,0
"2218","West Virginia","2020-02-09",0,0,0,0,NA,0
"2219","West Virginia","2020-02-10",0,0,0,0,NA,0
"2220","West Virginia","2020-02-11",0,0,0,0,NA,0
"2221","West Virginia","2020-02-12",0,0,0,0,NA,0
"2222","West Virginia","2020-02-13",0,0,0,0,NA,0
"2223","West Virginia","2020-02-14",0,0,0,0,NA,0
"2224","West Virginia","2020-02-15",0,0,0,0,NA,0
"2225","West Virginia","2020-02-16",0,0,0,0,NA,0
"2226","West Virginia","2020-02-17",0,0,0,0,NA,0
"2227","West Virginia","2020-02-18",0,0,0,0,NA,0
"2228","West Virginia","2020-02-19",0,0,0,0,NA,0
"2229","West Virginia","2020-02-20",0,0,0,0,NA,0
"2230","West Virginia","2020-02-21",0,0,0,0,NA,0
"2231","West Virginia","2020-02-22",0,0,0,0,NA,0
"2232","West Virginia","2020-02-23",0,0,0,0,NA,0
"2233","West Virginia","2020-02-24",0,0,0,0,NA,0
"2234","West Virginia","2020-02-25",0,0,0,0,NA,0
"2235","West Virginia","2020-02-26",0,0,0,0,NA,0
"2236","West Virginia","2020-02-27",0,0,0,0,NA,0
"2237","West Virginia","2020-02-28",0,0,0,0,NA,0
"2238","West Virginia","2020-02-29",0,0,0,0,NA,0
"2239","West Virginia","2020-03-01",0,0,0,0,NA,0
"2240","West Virginia","2020-03-02",0,0,0,0,NA,0
"2241","West Virginia","2020-03-03",0,0,0,0,NA,0
"2242","West Virginia","2020-03-04",0,0,0,0,NA,0
"2243","West Virginia","2020-03-05",0,0,0,0,NA,0
"2244","West Virginia","2020-03-06",0,0,0,0,NA,0
"2245","West Virginia","2020-03-07",0,0,0,0,NA,0
"2246","West Virginia","2020-03-08",0,0,0,0,NA,0
"2247","West Virginia","2020-03-09",0,0,0,0,NA,0
"2248","West Virginia","2020-03-10",0,0,0,0,NA,0
"2249","West Virginia","2020-03-11",0,0,0,0,NA,0
"2250","West Virginia","2020-03-12",0,0,0,0,NA,0
"2251","West Virginia","2020-03-13",0,0,0,0,NA,0
"2252","West Virginia","2020-03-14",0,0,0,0,NA,0
"2253","West Virginia","2020-03-15",0,0,0,0,NA,0
"2254","West Virginia","2020-03-16",0,0,0,0,NA,0
"2255","West Virginia","2020-03-17",0,0,0,0,NA,0
"2256","West Virginia","2020-03-18",0,0,0,0,NA,0
"2257","Wisconsin","2020-02-01",0,0,0,0,NA,0
"2258","Wisconsin","2020-02-02",0,0,0,0,NA,0
"2259","Wisconsin","2020-02-03",0,0,0,0,NA,0
"2260","Wisconsin","2020-02-04",0,0,0,0,NA,0
"2261","Wisconsin","2020-02-05",0,0,0,0,NA,0
"2262","Wisconsin","2020-02-06",0,0,0,0,NA,0
"2263","Wisconsin","2020-02-07",0,0,0,0,NA,0
"2264","Wisconsin","2020-02-08",0,0,0,0,NA,0
"2265","Wisconsin","2020-02-09",0,0,0,0,NA,0
"2266","Wisconsin","2020-02-10",0,0,0,0,NA,0
"2267","Wisconsin","2020-02-11",0,0,0,0,NA,0
"2268","Wisconsin","2020-02-12",0,0,0,0,NA,0
"2269","Wisconsin","2020-02-13",0,0,0,0,NA,0
"2270","Wisconsin","2020-02-14",0,0,0,0,NA,0
"2271","Wisconsin","2020-02-15",0,0,0,0,NA,0
"2272","Wisconsin","2020-02-16",0,0,0,0,NA,0
"2273","Wisconsin","2020-02-17",0,0,0,0,NA,0
"2274","Wisconsin","2020-02-18",0,0,0,0,NA,0
"2275","Wisconsin","2020-02-19",0,0,0,0,NA,0
"2276","Wisconsin","2020-02-20",0,0,0,0,NA,0
"2277","Wisconsin","2020-02-21",0,0,0,0,NA,0
"2278","Wisconsin","2020-02-22",0,0,0,0,NA,0
"2279","Wisconsin","2020-02-23",0,0,0,0,NA,0
"2280","Wisconsin","2020-02-24",0,0,0,0,NA,0
"2281","Wisconsin","2020-02-25",0,0,0,0,NA,0
"2282","Wisconsin","2020-02-26",0,0,0,0,NA,0
"2283","Wisconsin","2020-02-27",0,0,0,0,NA,0
"2284","Wisconsin","2020-02-28",0,0,0,0,NA,0
"2285","Wisconsin","2020-02-29",0,0,0,0,NA,0
"2286","Wisconsin","2020-03-01",0,0,0,0,NA,0
"2287","Wisconsin","2020-03-02",0,0,0,0,NA,0
"2288","Wisconsin","2020-03-03",0,0,0,0,NA,0
"2289","Wisconsin","2020-03-04",0,0,0,0,NA,0
"2290","Wisconsin","2020-03-05",0,0,0,0,NA,0
"2291","Wisconsin","2020-03-06",0,0,0,0,NA,0
"2292","Wisconsin","2020-03-07",0,0,0,0,NA,0
"2293","Wisconsin","2020-03-08",0,0,0,0,NA,0
"2294","Wisconsin","2020-03-09",0,0,0,0,NA,0
"2295","Wisconsin","2020-03-10",0,0,0,0,NA,0
"2296","Wisconsin","2020-03-11",0,0,0,0,NA,0
"2297","Wisconsin","2020-03-12",0,0,0,0,NA,0
"2298","Wisconsin","2020-03-13",0,0,0,0,NA,0
"2299","Wisconsin","2020-03-14",0,0,0,0,NA,0
"2300","Wisconsin","2020-03-15",0,0,0,0,NA,0
"2301","Wisconsin","2020-03-16",0,0,0,0,NA,0
"2302","Wisconsin","2020-03-17",0,0,0,0,NA,0
"2303","Wisconsin","2020-03-18",0,0,0,0,NA,0
"2304","Wyoming","2020-02-02",0,0,0,0,NA,0
"2305","Wyoming","2020-02-03",0,0,0,0,NA,0
"2306","Wyoming","2020-02-04",0,0,0,0,NA,0
"2307","Wyoming","2020-02-05",0,0,0,0,NA,0
"2308","Wyoming","2020-02-06",0,0,0,0,NA,0
"2309","Wyoming","2020-02-07",0,0,0,0,NA,0
"2310","Wyoming","2020-02-08",0,0,0,0,NA,0
"2311","Wyoming","2020-02-09",0,0,0,0,NA,0
"2312","Wyoming","2020-02-10",0,0,0,0,NA,0
"2313","Wyoming","2020-02-11",0,0,0,0,NA,0
"2314","Wyoming","2020-02-12",0,0,0,0,NA,0
"2315","Wyoming","2020-02-13",0,0,0,0,NA,0
"2316","Wyoming","2020-02-14",0,0,0,0,NA,0
"2317","Wyoming","2020-02-15",0,0,0,0,NA,0
"2318","Wyoming","2020-02-16",0,0,0,0,NA,0
"2319","Wyoming","2020-02-17",0,0,0,0,NA,0
"2320","Wyoming","2020-02-18",0,0,0,0,NA,0
"2321","Wyoming","2020-02-19",0,0,0,0,NA,0
"2322","Wyoming","2020-02-20",0,0,0,0,NA,0
"2323","Wyoming","2020-02-21",0,0,0,0,NA,0
"2324","Wyoming","2020-02-22",0,0,0,0,NA,0
"2325","Wyoming","2020-02-23",0,0,0,0,NA,0
"2326","Wyoming","2020-02-24",0,0,0,0,NA,0
"2327","Wyoming","2020-02-25",0,0,0,0,NA,0
"2328","Wyoming","2020-02-26",0,0,0,0,NA,0
"2329","Wyoming","2020-02-27",0,0,0,0,NA,0
"2330","Wyoming","2020-02-28",0,0,0,0,NA,0
"2331","Wyoming","2020-02-29",0,0,0,0,NA,0
"2332","Wyoming","2020-03-01",0,0,0,0,NA,0
"2333","Wyoming","2020-03-02",0,0,0,0,NA,0
"2334","Wyoming","2020-03-03",0,0,0,0,NA,0
"2335","Wyoming","2020-03-04",0,0,0,0,NA,0
"2336","Wyoming","2020-03-05",0,0,0,0,NA,0
"2337","Wyoming","2020-03-06",0,0,0,0,NA,0
"2338","Wyoming","2020-03-07",0,0,0,0,NA,0
"2339","Wyoming","2020-03-08",0,0,0,0,NA,0
"2340","Wyoming","2020-03-09",0,0,0,0,NA,0
"2341","Wyoming","2020-03-10",0,0,0,0,NA,0
"2342","Wyoming","2020-03-11",0,0,0,0,NA,0
"2343","Wyoming","2020-03-12",0,0,0,0,NA,0
"2344","Wyoming","2020-03-13",0,0,0,0,NA,0
"2345","Wyoming","2020-03-14",0,0,0,0,NA,0
"2346","Wyoming","2020-03-15",0,0,0,0,NA,0
"2347","Wyoming","2020-03-16",0,0,0,0,NA,0
"2348","Wyoming","2020-03-17",0,0,0,0,NA,0
"2349","Wyoming","2020-03-18",0,0,0,0,NA,0
"2350","Wyoming","2020-03-19",0,0,0,0,NA,0
